,token,name,symbol
9309,500085,CHAMBLFERT,CHAMBLFERT
9310,500089,DICIND,DICIND
9311,500106,IFCI,IFCI
9312,500153,GANESHBE,GANESHBE
9313,500186,HINDOILEXP,HINDOILEXP
9314,500193,HLVLTD,HLVLTD
9315,500206,MARGOFIN,MARGOFIN
9316,500220,JASCH,JASCH
9317,500236,KANELIND,KANELIND
9318,500241,KIRLOSBROS,KIRLOSBROS
9319,500253,LICHSGFIN,LICHSGFIN
9320,500268,MANALIPETC,MANALIPETC
9321,500277,MIDINDIA,MIDINDIA
9322,500298,NAPEROL,NAPEROL
9323,500300,GRASIM,GRASIM
9324,500365,WELSPLSOL,WELSPLSOL
9325,500463,BBOX,BBOX
9326,500495,ESCORTS,ESCORTS
9327,500421,TPINDIA,TPINDIA
9328,500467,HARRMALAYA,HARRMALAYA
9329,501298,INDPRUD,INDPRUD
9330,500550,SIEMENS,SIEMENS
9331,500820,ASIANPAINT,ASIANPAINT
9332,501144,PEOPLIN,PEOPLIN
9333,501301,TATAINVEST,TATAINVEST
9334,501848,GLOBOFFS,GLOBOFFS
9335,502157,MANGLMCEM,MANGLMCEM
9336,502219,BORORENEW,BORORENEW
9337,502355,BALKRISIND,BALKRISIND
9338,502893,UNITEDINT,UNITEDINT
9339,502986,VTL,VTL
9340,503100,PHOENIXLTD,PHOENIXLTD
9341,503127,RAJABAH,RAJABAH
9342,503169,RUBYMILLS,RUBYMILLS
9343,503657,VEERENRGY,VEERENRGY
9344,503696,SHRENTI,SHRENTI
9345,503722,BANSWRAS,BANSWRAS
9346,503893,ZSATYASL,ZSATYASL
9347,503960,BBL,BBL
9348,504212,UNIVCABLES,UNIVCABLES
9349,504240,DLTNCBL,DLTNCBL
9350,504369,GRANDMA,GRANDMA
9351,504392,KRISHNA,KRISHNA
9352,504840,KAIRA,KAIRA
9353,504918,SANDUMA,SANDUMA
9354,504959,STOVACQ,STOVACQ
9355,505032,AUTOPRD,AUTOPRD
9356,505200,EICHERMOT,EICHERMOT
9357,505212,JAINEX,JAINEX
9358,505242,DYNAMATECH,DYNAMATECH
9359,505250,GGDPROP,GGDPROP
9360,505299,KPT,KPT
9361,505368,SEMAC,SEMAC
9362,505523,MAHACORP,MAHACORP
9363,505650,SKYLMILAR,SKYLMILAR
9364,505703,SATANIBRG,SATANIBRG
9365,505893,HINDHARD,HINDHARD
9366,505978,TRITONV,TRITONV
9367,506042,ZPRBHSTE,ZPRBHSTE
9368,506105,STANROS,STANROS
9369,506122,VOLKAI,VOLKAI
9370,506260,ANUHPHR,ANUHPHR
9371,506285,BAYERCROP,BAYERCROP
9372,506365,STARSOURCE,STARSOURCE
9373,506405,DMCC,DMCC
9374,506414,FERMENTA,FERMENTA
9375,506579,AGVENTURES,AGVENTURES
9376,507315,SAKHTISUG,SAKHTISUG
9377,507785,TAINWALCHM,TAINWALCHM
9378,507808,UNTTEMI,UNTTEMI
9379,507817,WIREFABR,WIREFABR
9380,507880,VIPIND,VIPIND
9381,507960,GUJHOTE,GUJHOTE
9382,508875,NITINCAST,NITINCAST
9383,508969,SULABEN,SULABEN
9384,508954,FINKURVE,FINKURVE
9385,509015,THAKRAL,THAKRAL
9386,509069,INFOMEDIA,INFOMEDIA
9387,509152,GRPLTD,GRPLTD
9388,508993,KEDIACN,KEDIACN
9389,509496,CEMPRO,CEMPRO
9390,509423,SEL,SEL
9391,509480,BERGEPAINT,BERGEPAINT
9392,509488,GRAPHITE,GRAPHITE
9393,509820,HUHTAMAKI,HUHTAMAKI
9394,509953,TRADWIN,TRADWIN
9395,511131,KAMANWALA,KAMANWALA
9396,511218,SHRIRAMFIN,SHRIRAMFIN
9397,511391,INTRGLB,INTRGLB
9398,511401,MCLTD,MCLTD
9399,511413,CREST,CREST
9400,511451,DHARFIN,DHARFIN
9401,511543,GSBFIN,GSBFIN
9402,511551,MONARCH,MONARCH
9403,511609,ISLCONSUL,ISLCONSUL
9404,511630,SAMBHAAV,SAMBHAAV
9405,511660,PREMCAPM,PREMCAPM
9406,511714,NIMBSPROJ,NIMBSPROJ
9407,512025,BANGANGA,BANGANGA
9408,512063,WARDHEALTH,WARDHEALTH
9409,512091,NIBEORD,NIBEORD
9410,512195,BENTCOM,BENTCOM
9411,512229,VERITAS,VERITAS
9412,512237,JAICORPLTD,JAICORPLTD
9413,512267,MMWL,MMWL
9414,512271,TASHIND,TASHIND
9415,512291,ZSPEEDCO,ZSPEEDCO
9416,512408,UNIWSEC,UNIWSEC
9417,512455,LLOYDSME,LLOYDSME
9418,512479,VIRYA,VIRYA
9419,512499,SHALPRO,SHALPRO
9420,512565,NEELKANTH,NEELKANTH
9421,512587,ZODJRDMKJ,ZODJRDMKJ
9422,512589,SITAENT,SITAENT
9423,513063,TRANSFRE,TRANSFRE
9424,513117,AMFORG,AMFORG
9425,513121,ORICONENT,ORICONENT
9426,513377,MMTC,MMTC
9427,513460,MAHALXSE,MAHALXSE
9428,513498,SOUTHMG,SOUTHMG
9429,513509,KALYANIFRG,KALYANIFRG
9430,513513,ADITYA,ADITYA
9431,513517,STEELCAS,STEELCAS
9432,513599,HINDCOPPER,HINDCOPPER
9433,513693,KAJARIR,KAJARIR
9434,514045,BSL,BSL
9435,514248,SRECR,SRECR
9436,514318,JATTAINDUS,JATTAINDUS
9437,514460,OSWAYRN,OSWAYRN
9438,516030,PAKKA,PAKKA
9439,516032,TAHMARENT,TAHMARENT
9440,516098,VENTURA,VENTURA
9441,516106,SHKARTP,SHKARTP
9442,517096,APLAB,APLAB
9443,517437,DUTRON,DUTRON
9444,518053,SRICC,SRICC
9445,519156,VADILALIND,VADILALIND
9446,519216,AJANTSOY,AJANTSOY
9447,519224,WILLAMAGOR,WILLAMAGOR
9448,519287,MODAIRY,MODAIRY
9449,519477,CIANAGRO,CIANAGRO
9450,520051,JAMNAAUTO,JAMNAAUTO
9451,520081,ECSTSTL,ECSTSTL
9452,520121,ARCEEIN,ARCEEIN
9453,500012,ANDHRAPET,ANDHRAPET
9454,500028,ATVPR,ATVPR
9455,500032,BAJAJHIND,BAJAJHIND
9456,500040,ABREL,ABREL
9457,520131,COARO,COARO
9458,521109,NAGREEKEXP,NAGREEKEXP
9459,521131,SBFL,SBFL
9460,521151,DHANFAB,DHANFAB
9461,521178,SRMCL,SRMCL
9462,521220,DAMODARIND,DAMODARIND
9463,521242,KANDAGIRI,KANDAGIRI
9464,521248,KITEX,KITEX
9465,522034,SHANTIGEAR,SHANTIGEAR
9466,522108,YUKEN,YUKEN
9467,522113,TIMKEN,TIMKEN
9468,522195,FRONTSP,FRONTSP
9469,523054,ZBINTXPP,ZBINTXPP
9470,523207,KOKUYOCMLN,KOKUYOCMLN
9471,523242,NBFOOT,NBFOOT
9472,523248,MACPLASQ,MACPLASQ
9473,523261,VENKEYS,VENKEYS
9474,523283,SUPERHOUSE,SUPERHOUSE
9475,523391,NAHARPOLY,NAHARPOLY
9476,523405,JMFINANCIL,JMFINANCIL
9477,523550,KRYPTONQ,KRYPTONQ
9478,523838,SIMPLEXINF,SIMPLEXINF
9479,523850,AXTEL,AXTEL
9480,524031,PATIDAR,PATIDAR
9481,524037,RAMAPHO,RAMAPHO
9482,524075,ALBERTDAVD,ALBERTDAVD
9483,524136,PCCOSMA,PCCOSMA
9484,524200,VINATIORGA,VINATIORGA
9485,500043,BATAINDIA,BATAINDIA
9486,500110,CHENNPETRO,CHENNPETRO
9487,500124,DRREDDY,DRREDDY
9488,500126,PGHL,PGHL
9489,524336,SHHARICH,SHHARICH
9490,524202,LACTOSE,LACTOSE
9491,524212,WANBURY,WANBURY
9492,524280,KOPRAN,KOPRAN
9493,500150,FOSECOIND,FOSECOIND
9494,500171,GHCL,GHCL
9495,500238,WHIRLPOOL,WHIRLPOOL
9496,500246,ENVAIREL,ENVAIREL
9497,12,BANKEX,BANKEX
9498,524488,SVCIND,SVCIND
9499,524518,KREBSBIO,KREBSBIO
9500,524522,LAFFANSQ,LAFFANSQ
9501,500250,LGBBROSLTD,LGBBROSLTD
9502,500259,LYKALABS,LYKALABS
9503,500260,RAMCOCEM,RAMCOCEM
9504,500265,MAHSEAMLES,MAHSEAMLES
9505,500031,BAJAJELEC,BAJAJELEC
9506,500033,FORCEMOT,FORCEMOT
9507,500038,BALRAMCHIN,BALRAMCHIN
9508,500078,OAL,OAL
9509,500271,MFSL,MFSL
9510,500285,SPICEJET,SPICEJET
9511,500317,OSWALAGRO,OSWALAGRO
9512,500322,PANCM,PANCM
9513,500113,SAIL,SAIL
9514,500116,IDBI,IDBI
9515,500136,ESTER,ESTER
9516,500147,COCKERILL,COCKERILL
9517,500355,RALLIS,RALLIS
9518,500356,RAMANEWS,RAMANEWS
9519,500399,STEELCO,STEELCO
9520,500402,SPMLINFRA,SPMLINFRA
9521,500160,GTL,GTL
9522,500179,HCL-INSYS,HCL-INSYS
9523,500213,ITHL,ITHL
9524,500219,JISLJALEQS,JISLJALEQS
9525,500403,SUNDRMFAST,SUNDRMFAST
9526,500422,TRANSCHEM,TRANSCHEM
9527,500464,UCAL,UCAL
9528,500469,FEDERALBNK,FEDERALBNK
9529,500247,KOTAKBANK,KOTAKBANK
9530,500248,KRIFILIND,KRIFILIND
9531,500264,MAFATIND,MAFATIND
9532,500270,BARODARY,BARODARY
9533,500510,LT,LT
9534,500547,BPCL,BPCL
9535,500570,TMPV,TMPV
9536,500690,GSFC,GSFC
9537,500284,LORDSCHLO,LORDSCHLO
9538,500336,SURYAROSNI,SURYAROSNI
9539,500337,PRIMESECU,PRIMESECU
9540,500388,SKPMIL,SKPMIL
9541,500696,HINDUNILVR,HINDUNILVR
9542,500840,EIHOTEL,EIHOTEL
9543,500877,APOLLOTYRE,APOLLOTYRE
9544,501295,IITL,IITL
9545,500390,RELINFRA,RELINFRA
9546,500418,TOKYOPLAST,TOKYOPLAST
9547,500458,TEAM24,TEAM24
9548,500493,BHARATFORG,BHARATFORG
9549,501351,RAPIDIN,RAPIDIN
9550,501700,INDIANVSH,INDIANVSH
9551,502587,NATHIND,NATHIND
9552,503663,TILAK,TILAK
9553,503804,SHRIDINE,SHRIDINE
9554,504000,ELPROINTL,ELPROINTL
9555,504080,JSLINDL,JSLINDL
9556,504084,KAYCEEI,KAYCEEI
9557,500660,GLAXO,GLAXO
9558,500850,INDHOTEL,INDHOTEL
9559,501110,SUNRINV,SUNRINV
9560,501945,DHENUBUILD,DHENUBUILD
9561,502180,SHREDIGCEM,SHREDIGCEM
9562,502933,KATRSPG,KATRSPG
9563,503681,ELCIDIN,ELCIDIN
9564,504286,DELTAMAGNT,DELTAMAGNT
9565,504380,FLOMIC,FLOMIC
9566,504614,SARDAEN,SARDAEN
9567,504646,BGWTATO,BGWTATO
9568,503101,MARATHON,MARATHON
9569,503685,MEDIAONE,MEDIAONE
9570,503772,MODWOOL,MODWOOL
9571,503806,SRF,SRF
9572,503837,SHRAJSYNQ,SHRAJSYNQ
9573,505010,AUTOAXLES,AUTOAXLES
9574,505283,KIRLPNU,KIRLPNU
9575,505343,MONOT,MONOT
9576,505520,ZHEMHOLD,ZHEMHOLD
9577,504028,GEE,GEE
9578,504356,ZMULTIPU,ZMULTIPU
9579,504378,NYSSACORP,NYSSACORP
9580,504397,GANHOLD,GANHOLD
9581,505590,SVPGLOB,SVPGLOB
9582,505685,TAPARIA,TAPARIA
9583,506022,PRAKASH,PRAKASH
9584,506109,GENESYS,GENESYS
9585,504605,UNIABEXAL,UNIABEXAL
9586,504731,AZADIND,AZADIND
9587,504879,ORIENTCER,ORIENTCER
9588,504903,RATHIST,RATHIST
9589,506180,EMERGENT,EMERGENT
9590,506401,DEEPAKNTR,DEEPAKNTR
9591,507530,THAKKERS,THAKKERS
9592,507598,KLRFM,KLRFM
9593,505163,ZFSTEERING,ZFSTEERING
9594,505594,MULTIIN,MULTIIN
9595,505688,BHARATGEAR,BHARATGEAR
9596,505700,ELECON,ELECON
9597,507779,KANPRPLA,KANPRPLA
9598,507828,ANSALHSG,ANSALHSG
9599,507836,MCCHRLS-B,MCCHRLS-B
9600,507952,SHIKHARLETR,SHIKHARLETR
9601,505797,MPCOSEMB,MPCOSEMB
9602,506074,ARSHIYA,ARSHIYA
9603,506184,KANANIIND,KANANIIND
9604,506190,ZSARVAMA,ZSARVAMA
9605,507998,SIMMOND,SIMMOND
9606,508867,NEWMKTADV,NEWMKTADV
9607,508922,MSRINDIA,MSRINDIA
9608,509040,NETLINK,NETLINK
9609,506222,STYRENIX,STYRENIX
9610,506248,AMNPLST,AMNPLST
9611,506395,COROMANDEL,COROMANDEL
9612,506590,PCBL,PCBL
9613,509449,BHAGWOX,BHAGWOX
9614,509486,CAPRIHANS,CAPRIHANS
9615,509557,GARFIBRES,GARFIBRES
9616,509760,MODRNSH,MODRNSH
9617,509835,PREMSYN,PREMSYN
9618,511034,JINDRILL,JINDRILL
9619,511060,JUMBFNL,JUMBFNL
9620,511066,SAKTHIFIN,SAKTHIFIN
9621,506919,MAKERSL,MAKERSL
9622,506935,CONTCHM,CONTCHM
9623,506947,ADVPETR-B,ADVPETR-B
9624,507155,JAGAJITIND,JAGAJITIND
9625,511116,QUADRANT,QUADRANT
9626,511153,ANJANIFOODS,ANJANIFOODS
9627,511169,RKDAGRRTL,RKDAGRRTL
9628,511176,PARSHWANA,PARSHWANA
9629,507300,RAVALSUGAR,RAVALSUGAR
9630,507410,WALCHANNAG,WALCHANNAG
9631,507543,CORAGRO,CORAGRO
9632,507789,JAGSNPHARM,JAGSNPHARM
9633,507852,ADDIND,ADDIND
9634,507910,FIBERWEB,FIBERWEB
9635,508860,DIAMANT,DIAMANT
9636,508869,APOLLOHOSP,APOLLOHOSP
9637,511196,CANFINHOME,CANFINHOME
9638,511208,IVC,IVC
9639,511431,VAKRANGEE,VAKRANGEE
9640,511441,GUJCRED,GUJCRED
9641,508905,NEXOME,NEXOME
9642,508963,TRUSTWAVE,TRUSTWAVE
9643,509003,TRANOCE,TRANOCE
9644,509220,PTL,PTL
9645,511493,SHRYDUS,SHRYDUS
9646,511549,MORARKFI,MORARKFI
9647,511559,TEAMGTY,TEAMGTY
9648,511636,DJSSS,DJSSS
9649,509525,EMPIND,EMPIND
9650,509631,HEG,HEG
9651,509762,MAPROIN,MAPROIN
9652,509845,RJSHAH,RJSHAH
9653,511756,ABIRAFN,ABIRAFN
9654,512103,NIDHGRN,NIDHGRN
9655,512149,AVANCE,AVANCE
9656,512169,CAPRICORN,CAPRICORN
9657,509895,HINDMILL,HINDMILL
9658,509930,SUPREMEIND,SUPREMEIND
9659,511012,YAMNINV,YAMNINV
9660,511038,ZARCOLEA,ZARCOLEA
9661,512175,VAMA,VAMA
9662,512443,GANONPRO,GANONPRO
9663,512527,SUPER,SUPER
9664,512531,STCINDIA,STCINDIA
9665,511048,KUSUMEL,KUSUMEL
9666,511108,SHIVATEX,SHIVATEX
9667,511144,AXISOL,AXISOL
9668,511185,RAJVI,RAJVI
9669,512597,KEYFINSERV,KEYFINSERV
9670,512600,ASTALLTD,ASTALLTD
9671,512604,HARIAEXPO,HARIAEXPO
9672,513149,ACROW,ACROW
9673,511187,MILLENNIUM,MILLENNIUM
9674,511246,BOMTALKIES,BOMTALKIES
9675,511539,SUPRATRE,SUPRATRE
9676,511571,CRESCENTIS,CRESCENTIS
9677,513422,BLOIN,BLOIN
9678,513452,ELANGO,ELANGO
9679,513544,MSCTC,MSCTC
9680,513629,TULSYAN,TULSYAN
9681,514036,LOYALTEX,LOYALTEX
9682,514043,HIMATSEIDE,HIMATSEIDE
9683,514197,STCORP,STCORP
9684,514223,RAMGOPOLY,RAMGOPOLY
9685,511593,LIBORDFIN,LIBORDFIN
9686,511626,RRFIN,RRFIN
9687,511710,CUBIFIN,CUBIFIN
9688,511754,SAHLIBHFI,SAHLIBHFI
9689,512018,TTGIL,TTGIL
9690,512047,ROYALIND,ROYALIND
9691,512060,SHYAM,SHYAM
9692,512065,MRUTR,MRUTR
9693,514236,TTLEL,TTLEL
9694,514316,RAGHUSYN,RAGHUSYN
9695,514336,GENESIS,GENESIS
9696,514358,EVERFIN,EVERFIN
9697,512197,SILVERO,SILVERO
9698,512233,JAYTEX,JAYTEX
9699,512277,AUTOINT,AUTOINT
9700,512296,BHAGYANGR,BHAGYANGR
9701,514386,GUJCOTEX,GUJCOTEX
9702,514450,MHLXMIRU,MHLXMIRU
9703,514454,SOUTLAT,SOUTLAT
9704,515030,ASAHIINDIA,ASAHIINDIA
9705,515093,MADHAV,MADHAV
9706,516108,STHINPA,STHINPA
9707,517015,VINDHYATEL,VINDHYATEL
9708,517174,HONAUT,HONAUT
9709,512303,ZMANSOON,ZMANSOON
9710,512344,ARAVALIS,ARAVALIS
9711,512433,ASUTENT,ASUTENT
9712,512439,ESQRMON,ESQRMON
9713,512441,ENBETRD,ENBETRD
9714,512461,PUNCTRD,PUNCTRD
9715,512477,BETXIND,BETXIND
9716,512493,GARNETINT,GARNETINT
9717,517206,LUMAXIND,LUMAXIND
9718,517246,BCCFUBA,BCCFUBA
9719,517320,MAGNUS,MAGNUS
9720,517397,PANELEC,PANELEC
9721,512634,SAVERA,SAVERA
9722,513252,JAYUSH,JAYUSH
9723,513269,MANINDS,MANINDS
9724,513397,VALLABHSQ,VALLABHSQ
9725,517431,NARMP,NARMP
9726,517447,RSSOFTWARE,RSSOFTWARE
9727,517514,DHINDIA,DHINDIA
9728,517544,CENTUM,CENTUM
9729,517556,PVP,PVP
9730,517562,TRIGYN,TRIGYN
9731,517569,KEI,KEI
9732,518075,SURAJ,SURAJ
9733,513418,SMFIL,SMFIL
9734,513528,GLITTEKG,GLITTEKG
9735,513554,MAHASTEEL,MAHASTEEL
9736,514010,RUDRAECO,RUDRAECO
9737,518091,APCL,APCL
9738,519003,MODINATUR,MODINATUR
9739,519230,KISAAN,KISAAN
9740,519413,DATIWARE,DATIWARE
9741,514177,RISHYRN,RISHYRN
9742,514300,PIONEEREMB,PIONEEREMB
9743,514312,JAIHINDS,JAIHINDS
9744,514324,OMNITEX,OMNITEX
9745,514326,PATSPINLTD,PATSPINLTD
9746,514332,NEOINFRA,NEOINFRA
9747,514418,MANORG,MANORG
9748,514440,BPAGRI,BPAGRI
9749,519463,IBINFO,IBINFO
9750,519494,NKIND,NKIND
9751,519500,BKV,BKV
9752,519506,NCCBLUE,NCCBLUE
9753,516096,SANPA,SANPA
9754,517172,PERVASIVE,PERVASIVE
9755,517258,PRECISIO,PRECISIO
9756,517271,HBLENGINE,HBLENGINE
9757,519602,KELLTONTEC,KELLTONTEC
9758,520073,RACLGEAR,RACLGEAR
9759,520119,ASAL,ASAL
9760,520151,TRANSWORLD,TRANSWORLD
9761,517330,CMICABLES,CMICABLES
9762,517334,MOTHERSON,MOTHERSON
9763,517385,SYMPHONY,SYMPHONY
9764,517417,PATELSAI,PATELSAI
9765,521005,TITANIN,TITANIN
9766,521016,ICIL,ICIL
9767,521113,SUDTIND-B,SUDTIND-B
9768,521167,MAXGROW,MAXGROW
9769,517554,NHCFOODS,NHCFOODS
9770,518011,KEERTHI,KEERTHI
9771,519014,PRSNTIN,PRSNTIN
9772,519064,ZKHANDEN,ZKHANDEN
9773,521200,SURYALAXMI,SURYALAXMI
9774,521210,CITYMAN,CITYMAN
9775,521228,TATIAGLOB,TATIAGLOB
9776,521234,SRINACHA,SRINACHA
9777,521246,PARASPETRO,PARASPETRO
9778,522036,MIVENMACH,MIVENMACH
9779,522064,HONDAPOWER,HONDAPOWER
9780,522101,KLBRENG-B,KLBRENG-B
9781,519136,NAHARINDUS,NAHARINDUS
9782,519238,SPTRSHI,SPTRSHI
9783,519285,TARAI,TARAI
9784,519353,BANSTEA,BANSTEA
9785,519367,TRANSFD,TRANSFD
9786,519574,HINDUST,HINDUST
9787,520075,SAMKRG,SAMKRG
9788,520086,SICALLOG,SICALLOG
9789,522152,SOLIMAC,SOLIMAC
9790,522205,PRAJIND,PRAJIND
9791,522261,DOLPHIN,DOLPHIN
9792,523031,ADSDIAG,ADSDIAG
9793,520127,BALTE,BALTE
9794,521034,SOMATEX,SOMATEX
9795,521137,EUREKAI,EUREKAI
9796,521188,UNITEDTE,UNITEDTE
9797,523105,CROPSTER,CROPSTER
9798,523229,BHARATSE,BHARATSE
9799,523232,CONTPTR,CONTPTR
9800,523369,DCMSRIND,DCMSRIND
9801,522005,AUSTENG,AUSTENG
9802,522027,EMAINDIA,EMAINDIA
9803,522029,WINDMACHIN,WINDMACHIN
9804,522122,VOITHPAPR,VOITHPAPR
9805,523475,LOTUSCHO,LOTUSCHO
9806,523610,ITI,ITI
9807,523696,FORTISMLR,FORTISMLR
9808,523710,SAYAJIHOTL,SAYAJIHOTL
9809,522207,RASANDIK,RASANDIK
9810,522209,YOGISUNG,YOGISUNG
9811,522275,GVTD,GVTD
9812,523100,COSMOFE,COSMOFE
9813,523754,MAHEPC,MAHEPC
9814,523862,GRANDOAK,GRANDOAK
9815,524019,KINGFA,KINGFA
9816,524208,AARTIIND,AARTIIND
9817,524434,ASINPET,ASINPET
9818,523260,PEARLPOLY,PEARLPOLY
9819,523315,PURITY,PURITY
9820,523329,ELDEHSG,ELDEHSG
9821,523351,STDSHOE,STDSHOE
9822,524322,KABRADG,KABRADG
9823,524330,JAYAGROGN,JAYAGROGN
9824,524400,ISHITADR,ISHITADR
9825,500023,ASIANHOTNR,ASIANHOTNR
9826,500027,ATUL,ATUL
9827,500042,BASF,BASF
9828,523598,SCI,SCI
9829,524470,SYNCOMF,SYNCOMF
9830,523367,DCMSHRIRAM,DCMSHRIRAM
9831,523384,MAHAPEXLTD,MAHAPEXLTD
9832,523395,3MINDIA,3MINDIA
9833,500084,CESC,CESC
9834,500093,CGPOWER,CGPOWER
9835,500143,PHCAP,PHCAP
9836,500151,GOLDENTOBC,GOLDENTOBC
9837,523638,IPRINGLTD,IPRINGLTD
9838,523660,WATERBASE,WATERBASE
9839,523704,MASTEK,MASTEK
9840,523722,SVAMSOF,SVAMSOF
9841,500164,GODREJIND,GODREJIND
9842,500168,GOODYEAR,GOODYEAR
9843,500170,GTNINDS,GTNINDS
9844,500173,GFLLIMITED,GFLLIMITED
9845,523736,DVL,DVL
9846,523840,INNOVTEC,INNOVTEC
9847,523874,EASTINDIA,EASTINDIA
9848,524055,PANIDPR,PANIDPR
9849,500016,ARUNAHTEL,ARUNAHTEL
9850,500174,GLFL,GLFL
9851,500187,AGI,AGI
9852,500202,INDLEASE,INDLEASE
9853,500243,KIRLOSIND,KIRLOSIND
9854,500002,ABB,ABB
9855,524324,SEYAIND,SEYAIND
9856,524548,SHARMEH,SHARMEH
9857,500041,BANARISUG,BANARISUG
9858,500051,BHAGGAS,BHAGGAS
9859,500060,BIRLACABLE,BIRLACABLE
9860,500092,CRISIL,CRISIL
9861,500342,PRUDMOULI,PRUDMOULI
9862,500360,RAPICUT,RAPICUT
9863,500368,PATANJALI,PATANJALI
9864,500414,TIMEX,TIMEX
9865,500097,DALMIASUG,DALMIASUG
9866,500135,EPL,EPL
9867,500148,UFLEX,UFLEX
9868,500178,HARCR,HARCR
9869,500450,MPILCORPL,MPILCORPL
9870,500472,SKFINDIA,SKFINDIA
9871,500575,VOLTAS,VOLTAS
9872,500940,FINPIPE,FINPIPE
9873,501391,WHBRADY,WHBRADY
9874,501421,TECHNVISN,TECHNVISN
9875,501455,GREAVESCOT,GREAVESCOT
9876,500180,HDFCBANK,HDFCBANK
9877,500201,INDIAGLYCO,INDIAGLYCO
9878,500209,INFY,INFY
9879,500214,IONEXCHANG,IONEXCHANG
9880,501151,KARTKIN,KARTKIN
9881,501622,AMALGAM,AMALGAM
9882,502168,NCLIND,NCLIND
9883,502281,TRIVENIGQ,TRIVENIGQ
9884,502294,NILACHAL,NILACHAL
9885,500235,KSL,KSL
9886,500240,KINETICENG,KINETICENG
9887,500245,KIRLFER,KIRLFER
9888,500251,TRENT,TRENT
9889,500280,CENTENKA,CENTENKA
9890,500282,MODTHREAD,MODTHREAD
9891,500295,VEDL,VEDL
9892,500312,ONGC,ONGC
9893,502330,ANDHRAPAP,ANDHRAPAP
9894,502450,SESHAPAPER,SESHAPAPER
9895,503229,SIMPLXREA,SIMPLXREA
9896,503776,MODIPON,MODIPON
9897,500333,PIXTRANS,PIXTRANS
9898,500335,BIRLACORPN,BIRLACORPN
9899,500354,RAJSREESUG,RAJSREESUG
9900,500371,SAMTELIN,SAMTELIN
9901,504092,INDOKEM,INDOKEM
9902,504176,HIGHENE,HIGHENE
9903,504220,WSI,WSI
9904,504786,INVPRECQ,INVPRECQ
9905,505100,INRADIA,INRADIA
9906,505196,TIL,TIL
9907,505216,ALFREDHE,ALFREDHE
9908,505232,VELJAN,VELJAN
9909,500400,TATAPOWER,TATAPOWER
9910,500407,SWARAJENG,SWARAJENG
9911,500413,THOMASCOOK,THOMASCOOK
9912,500444,WSTCSTPAPR,WSTCSTPAPR
9913,500456,PASUPTAC,PASUPTAC
9914,500480,CUMMINSIND,CUMMINSIND
9915,500540,PREMIER,PREMIER
9916,500655,GRWRHITECH,GRWRHITECH
9917,505358,INTEGRAEN,INTEGRAEN
9918,505400,TEXINFRA,TEXINFRA
9919,505412,WENDT,WENDT
9920,505509,RESPONIND,RESPONIND
9921,500670,GNFC,GNFC
9922,500710,AKZOINDIA,AKZOINDIA
9923,500790,NESTLEIND,NESTLEIND
9924,500878,CEATLTD,CEATLTD
9925,505790,SCHAEFFLER,SCHAEFFLER
