date,Sales ,Expenses ,OperatingProfit,OPM%,OtherIncome ,Interest,Depreciation,Profitbeforetax,Tax%,NetProfit ,EPSinRs,RawPDF
2011-12-01,2203.0,2094.0,108.0,0.05,1.0,13.0,12.0,84.0,0.28,64.0,3.03,/company/source/quarter/27/12/2011/
2019-03-01,1850.0,1705.0,146.0,0.08,46.0,3.0,23.0,166.0,0.3,116.0,5.48,/company/source/quarter/27/3/2019/
2019-06-01,1726.0,1602.0,124.0,0.07,81.0,10.0,22.0,173.0,0.25,130.0,6.15,/company/source/quarter/27/6/2019/
2019-09-01,1746.0,1622.0,123.0,0.07,73.0,4.0,23.0,169.0,0.2,135.0,6.38,/company/source/quarter/27/9/2019/
2022-03-01,1975.0,1787.0,188.0,0.1,41.0,1.0,26.0,201.0,0.6,80.0,3.76,/company/source/quarter/27/3/2022/
2022-06-01,2098.0,1898.0,200.0,0.1,25.0,3.0,26.0,196.0,0.26,146.0,6.87,/company/source/quarter/27/6/2022/
2024-09-01,2912.0,2372.0,540.0,0.19,93.0,3.0,33.0,597.0,0.26,440.0,20.79,/company/source/quarter/27/9/2024/
2025-06-01,3175.0,2761.0,414.0,0.13,99.0,4.0,36.0,474.0,0.26,352.0,16.6,/company/source/quarter/27/6/2025/
2025-09-01,3311.0,2810.0,500.0,0.15,84.0,6.0,37.0,542.0,0.25,409.0,19.3,/company/source/quarter/27/9/2025/
