date,Sales ,Expenses ,OperatingProfit,OPM%,OtherIncome ,Interest,Depreciation,Profitbeforetax,Tax%,NetProfit ,EPSinRs,RawPDF
2022-09-01,10203.0,8453.0,1750.0,0.17,532.0,11.0,67.0,2203.0,0.22,1719.0,59.42,/company/source/quarter/369/9/2022/
2022-12-01,9319.0,7561.0,1757.0,0.19,271.0,8.0,75.0,1945.0,0.24,1473.0,52.05,/company/source/quarter/369/12/2022/
2023-03-01,8929.0,7272.0,1657.0,0.19,595.0,16.0,76.0,2160.0,0.21,1705.0,60.25,/company/source/quarter/369/3/2023/
2023-06-01,10312.0,8380.0,1932.0,0.19,351.0,12.0,87.0,2184.0,0.25,1644.0,58.11,/company/source/quarter/369/6/2023/
2023-09-01,10838.0,8708.0,2130.0,0.2,552.0,7.0,92.0,2584.0,0.22,2020.0,71.39,/company/source/quarter/369/9/2023/
2023-12-01,12165.0,9750.0,2415.0,0.2,356.0,12.0,93.0,2666.0,0.24,2033.0,71.78,/company/source/quarter/369/12/2023/
2024-03-01,11555.0,9271.0,2284.0,0.2,444.0,30.0,93.0,2606.0,0.23,2011.0,72.05,/company/source/quarter/369/3/2024/
2024-06-01,11932.0,9562.0,2370.0,0.2,335.0,47.0,95.0,2564.0,0.24,1942.0,69.55,/company/source/quarter/369/6/2024/
2024-09-01,13247.0,11174.0,2073.0,0.16,399.0,75.0,98.0,2299.0,0.4,1385.0,49.61,/company/source/quarter/369/9/2024/
2024-12-01,13169.0,10418.0,2751.0,0.21,348.0,120.0,102.0,2876.0,0.24,2196.0,78.62,/company/source/quarter/369/12/2024/
2025-03-01,12646.0,10289.0,2358.0,0.19,392.0,147.0,119.0,2484.0,0.27,1802.0,64.52,/company/source/quarter/369/3/2025/
2025-06-01,13133.0,10340.0,2793.0,0.21,509.0,224.0,118.0,2961.0,0.25,2210.0,79.15,/company/source/quarter/369/6/2025/
2025-09-01,15735.0,12906.0,2829.0,0.18,576.0,287.0,119.0,2999.0,0.29,2122.0,75.99,/company/source/quarter/369/9/2025/
2025-12-01,16204.0,12475.0,3730.0,0.23,359.0,314.0,119.0,3656.0,0.25,2750.0,98.38,/company/source/quarter/369/12/2025/
