2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/fcd18b51-5f3f-4fc8-950a-b1ca424b85b2.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/166b0feb-ff2c-484f-a942-74fbf8053121.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c0f1ba05-3b73-4ae8-b105-709cf2f22ea3.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/73101500800.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/68500500800.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000313.pdf,https://www.bseindia.com/bseplus/AnnualReport/500800/5008000312.pdf
