2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/709c0d0e-a7a2-4c2a-a123-b09227a7f3f6.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/cb3e5286-9df0-4e11-a250-fa17688f8266.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e6b6312d-b8a3-4af8-958b-2564271685e7.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/73517500124.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/68726500124.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240313.pdf,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240312.pdf
