2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01,2011-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/5c6b13e5-37ba-4911-a74f-8e0cb435f579.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/80d2fc91-a7ad-4085-bc5c-117a7a63b0c6.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/38ea6c8c-66d0-4f84-afc2-58b082a61b05.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/74212532898.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/70486532898.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/65225532898.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/5328980319.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/5328980318.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/5328980317.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/5328980316.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/5328980315.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/5328980314.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/5328980313.pdf,https://www.bseindia.com/bseplus/AnnualReport/532898/5328980312.pdf,https://archives.nseindia.com/annual_reports/AR_POWERGRID_2010_2011_10092011114343.zip
