2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01,2011-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/738702e6-6e61-4690-b85a-4cc6dca3f74c.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/84ee8750-2309-4fd7-98eb-3d60ca6ecfc6.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ffef461f-3677-417f-b112-76076c71626b.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/74131500049.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/70755500049.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/66495500049_08_09_20.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/5000490319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/5000490318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/5000490317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/5000490316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/5000490315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/5000490314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/5000490313.pdf,https://www.bseindia.com/bseplus/AnnualReport/500049/5000490312.pdf,https://archives.nseindia.com/annual_reports/AR_BEL_2010_2011_14092011022323.zip
