2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01,2011-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/5690e342-8065-42d0-b598-274aa8ef4fa9.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ecb5c7db-530d-4a07-a38f-392f0007f2a1.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c88588ee-e8d9-47d9-8a4a-2ea3c94059fc.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/73965533278_09_08_22.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/69506533278.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/65189533278.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780319.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780318.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780317.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780316.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780315.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780314.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780313.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780312.pdf,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780311.pdf
