2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/468b09a3-a212-4066-bbaa-4b0ba524d2ce.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d473280d-1c2b-4037-8ff9-dfbb82aa2c7e.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b55b5dfc-a3bf-4f24-9d7f-ca09774a1dd9.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/74185500325.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/68509500325.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250313.pdf,https://www.bseindia.com/bseplus/AnnualReport/500325/5003250312.pdf
