2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/4527f4d2-dac4-4528-a1dc-5070fd9e140d.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/25cc7fbc-154b-4463-928d-c95f2d8c5c9c.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/3ba3c011-0411-49ba-a250-f746a5b9d940.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/73015500209_29_06_22.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/68476500209_09_06_21.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090313.pdf,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090312.pdf
