2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01,2011-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/9c6a98f8-f882-4c06-9cb1-7f3b6ae1159f.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0e236470-9427-43c7-93e9-c8eb61bb1f72.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/22d33d1d-af2a-4d2d-98c0-eff16cd73cb5.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/73059500112.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/68518500112.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120313.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120312.pdf,https://www.bseindia.com/bseplus/AnnualReport/500112/5001120311.pdf
