2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01,2011-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/6c42dcc5-8bcf-4ef6-949e-f85165681024.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9699fb36-ece9-44dc-a336-9405c3af0875.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/89384598-d717-4b42-ba46-a9b260ad2434.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/73685500008.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/69023500008.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080313.pdf,https://www.bseindia.com/bseplus/AnnualReport/500008/5000080312.pdf,https://archives.nseindia.com/annual_reports/AR_AMARAJABAT_2010_2011_05082011140101.zip
