2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01,2011-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/305e1656-360b-4f28-b00d-fd6b152723b5.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c7330ad5-ba82-4673-baaa-b39af9c47c87.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/58357a1d-01e7-410e-a079-834f7aefce44.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/72987500251.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/68577500251.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510313.pdf,https://www.bseindia.com/bseplus/AnnualReport/500251/5002510312.pdf,https://archives.nseindia.com/annual_reports/AR_TRENT_2010_2011_22072011102526.zip
