2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/785d7cba-8f43-4c70-904a-525753e04178.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/fe3c32f3-1652-436c-8c50-27fd0e77e5c8.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2acbd8a-8f1f-403c-b7d4-c63a7b4bf443.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/73445500387.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/68964500387.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870615.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870614.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870613.pdf,https://www.bseindia.com/bseplus/AnnualReport/500387/5003870612.pdf
