2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/bb9f9e0a-e4ce-4a4e-997e-0b5de8c2bec0.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d57e49b6-fd89-4fa8-b591-4f590100db1e.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/3837c1b7-9308-436d-9636-1d6856edf74e.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/72996532540_17_06_22.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/68468532540_25_05_21.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400320.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400319.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400318.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400317.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400316.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400315.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400314.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400313.pdf,https://www.bseindia.com/bseplus/AnnualReport/532540/5325400312.pdf
