2025-01-01,2024-01-01,2023-01-01,2022-01-01,2021-01-01,2020-01-01,2019-01-01,2018-01-01,2017-01-01,2016-01-01,2015-01-01,2014-01-01,2013-01-01,2012-01-01
https://www.bseindia.com/xml-data/corpfiling/AttachHis/411e22d2-0720-4cec-b659-9ccd639f0f1a.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2160dea5-d49e-4409-83a4-c2b111a3bd12.pdf,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0fb0e6bd-7110-44c3-a750-76933ddf105c.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/73256500180.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/68609500180.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800320.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800319.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800318.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800317.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800316.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800315.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800314.pdf,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800313.pdf,https://archives.nseindia.com/annual_reports/AR_HDFCBANK_2011_2012_20062012100212.zip
