date,CashfromOperatingActivity ,CashfromInvestingActivity ,CashfromFinancingActivity ,NetCashFlow
2023-12-01,0.0,0.0,0.0,0.0
2024-03-01,4175.0,-1237.0,-3135.0,-198.0
2025-03-01,2936.0,-1811.0,-1848.0,-723.0
