date,CashfromOperatingActivity ,CashfromInvestingActivity ,CashfromFinancingActivity ,NetCashFlow
2017-03-01,3782.0,-3033.0,-1401.0,-652.0
2018-03-01,3903.0,-4151.0,766.0,518.0
2019-03-01,3176.0,-2526.0,-592.0,58.0
2020-03-01,6972.0,-4574.0,-2407.0,-9.0
2021-03-01,-1614.0,3179.0,-1775.0,-210.0
2022-03-01,2091.0,1504.0,-3088.0,506.0
2023-03-01,12728.0,-4043.0,-8432.0,253.0
2024-03-01,21218.0,-11812.0,-9978.0,-573.0
2025-03-01,24151.0,-12758.0,-11015.0,378.0
