date,EquityCapital,Reserves,Borrowings ,OtherLiabilities ,TotalLiabilities,FixedAssets ,CWIP,Investments,OtherAssets ,TotalAssets
2011-12-01,42.0,2492.0,0.0,3784.0,6319.0,1195.0,74.0,17.0,5033.0,6319.0
2012-12-01,42.0,2559.0,328.0,3575.0,6504.0,1234.0,117.0,17.0,5137.0,6504.0
2022-06-01,42.0,4129.0,30.0,4343.0,8545.0,823.0,100.0,975.0,6647.0,8545.0
