date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,97.89,
2005-04-08,Price,Price on NSE,98.45,
2005-04-15,Price,Price on NSE,94.51,
2005-04-22,Price,Price on NSE,95.35,
2005-04-29,Price,Price on NSE,90.13,
2005-05-06,Price,Price on NSE,95.79,
2005-05-13,Price,Price on NSE,97.80,
2005-05-20,Price,Price on NSE,94.26,
2005-05-27,Price,Price on NSE,100.18,
2005-06-04,Price,Price on NSE,102.90,
2005-06-10,Price,Price on NSE,100.40,
2005-06-17,Price,Price on NSE,102.11,
2005-06-24,Price,Price on NSE,107.61,
2005-07-01,Price,Price on NSE,109.25,
2005-07-08,Price,Price on NSE,102.25,
2005-07-15,Price,Price on NSE,103.13,
2005-07-22,Price,Price on NSE,104.27,
2005-07-29,Price,Price on NSE,104.28,
2005-08-05,Price,Price on NSE,105.61,
2005-08-12,Price,Price on NSE,105.68,
2005-08-19,Price,Price on NSE,111.13,
2005-08-26,Price,Price on NSE,109.24,
2005-09-02,Price,Price on NSE,108.70,
2005-09-09,Price,Price on NSE,110.20,
2005-09-16,Price,Price on NSE,113.69,
2005-09-23,Price,Price on NSE,109.95,
2005-09-30,Price,Price on NSE,117.89,
2005-10-07,Price,Price on NSE,116.25,
2005-10-14,Price,Price on NSE,110.29,
2005-10-21,Price,Price on NSE,106.33,
2005-10-28,Price,Price on NSE,102.07,
2005-11-02,Price,Price on NSE,103.35,
2005-11-11,Price,Price on NSE,108.96,
2005-11-18,Price,Price on NSE,113.14,
2005-11-26,Price,Price on NSE,114.55,
2005-12-02,Price,Price on NSE,114.79,
2005-12-09,Price,Price on NSE,125.30,
2005-12-16,Price,Price on NSE,127.77,
2005-12-23,Price,Price on NSE,132.33,
2005-12-30,Price,Price on NSE,130.47,
2006-01-06,Price,Price on NSE,133.68,
2006-01-13,Price,Price on NSE,135.22,
2006-01-20,Price,Price on NSE,138.42,
2006-01-27,Price,Price on NSE,140.63,
2006-02-03,Price,Price on NSE,129.11,
2006-02-10,Price,Price on NSE,130.68,
2006-02-17,Price,Price on NSE,124.67,
2006-02-24,Price,Price on NSE,131.09,
2006-03-03,Price,Price on NSE,127.27,
2006-03-10,Price,Price on NSE,127.93,
2006-03-17,Price,Price on NSE,135.68,
2006-03-24,Price,Price on NSE,135.67,
2006-03-31,Price,Price on NSE,145.71,
2006-04-07,Price,Price on NSE,142.12,
2006-04-13,Price,Price on NSE,140.61,
2006-04-21,Price,Price on NSE,149.37,
2006-04-29,Price,Price on NSE,145.31,
2006-05-05,Price,Price on NSE,151.67,
2006-05-12,Price,Price on NSE,157.83,
2006-05-19,Price,Price on NSE,143.12,
2006-05-26,Price,Price on NSE,131.09,
2006-06-02,Price,Price on NSE,125.21,
2006-06-09,Price,Price on NSE,110.17,
2006-06-16,Price,Price on NSE,112.52,
2006-06-25,Price,Price on NSE,123.73,
2006-06-30,Price,Price on NSE,123.12,
2006-07-07,Price,Price on NSE,120.89,
2006-07-14,Price,Price on NSE,123.21,
2006-07-21,Price,Price on NSE,116.82,
2006-07-28,Price,Price on NSE,131.39,
2006-08-04,Price,Price on NSE,131.23,
2006-08-11,Price,Price on NSE,132.63,
2006-08-18,Price,Price on NSE,134.47,
2006-08-25,Price,Price on NSE,132.61,
2006-09-01,Price,Price on NSE,133.71,
2006-09-08,Price,Price on NSE,133.53,
2006-09-15,Price,Price on NSE,129.67,
2006-09-22,Price,Price on NSE,131.73,
2006-09-29,Price,Price on NSE,129.99,
2006-10-06,Price,Price on NSE,127.23,
2006-10-13,Price,Price on NSE,128.21,
2006-10-21,Price,Price on NSE,128.25,
2006-10-27,Price,Price on NSE,131.59,
2006-11-03,Price,Price on NSE,146.29,
2006-11-10,Price,Price on NSE,146.44,
2006-11-17,Price,Price on NSE,141.43,
2006-11-24,Price,Price on NSE,142.78,
2006-12-01,Price,Price on NSE,144.27,
2006-12-08,Price,Price on NSE,140.02,
2006-12-15,Price,Price on NSE,136.72,
2006-12-22,Price,Price on NSE,144.55,
2006-12-29,Price,Price on NSE,145.22,
2007-01-05,Price,Price on NSE,149.20,
2007-01-12,Price,Price on NSE,153.95,
2007-01-19,Price,Price on NSE,149.39,
