date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,34.47,
2005-04-08,Price,Price on NSE,32.10,
2005-04-15,Price,Price on NSE,30.85,
2005-04-22,Price,Price on NSE,30.46,
2005-04-29,Price,Price on NSE,28.72,
2005-05-06,Price,Price on NSE,29.84,
2005-05-13,Price,Price on NSE,30.29,
2005-05-20,Price,Price on NSE,29.91,
2005-05-27,Price,Price on NSE,30.54,
2005-06-04,Price,Price on NSE,29.75,
2005-06-10,Price,Price on NSE,28.16,
2005-06-17,Price,Price on NSE,28.70,
2005-06-24,Price,Price on NSE,30.57,
2005-07-01,Price,Price on NSE,28.98,
2005-07-08,Price,Price on NSE,30.51,
2005-07-15,Price,Price on NSE,29.94,
2005-07-22,Price,Price on NSE,31.90,
2005-07-29,Price,Price on NSE,30.96,
2005-08-05,Price,Price on NSE,32.70,
2005-08-12,Price,Price on NSE,33.93,
2005-08-19,Price,Price on NSE,33.86,
2005-08-26,Price,Price on NSE,32.76,
2005-09-02,Price,Price on NSE,34.16,
2005-09-09,Price,Price on NSE,34.49,
2005-09-16,Price,Price on NSE,35.53,
2005-09-23,Price,Price on NSE,33.90,
2005-09-30,Price,Price on NSE,35.67,
2005-10-07,Price,Price on NSE,33.30,
2005-10-14,Price,Price on NSE,31.92,
2005-10-21,Price,Price on NSE,30.94,
2005-10-28,Price,Price on NSE,27.86,
2005-11-02,Price,Price on NSE,29.39,
2005-11-11,Price,Price on NSE,31.27,
2005-11-18,Price,Price on NSE,31.18,
2005-11-26,Price,Price on NSE,28.98,
2005-12-02,Price,Price on NSE,30.07,
2005-12-09,Price,Price on NSE,29.99,
2005-12-16,Price,Price on NSE,30.98,
2005-12-23,Price,Price on NSE,31.04,
2005-12-30,Price,Price on NSE,32.00,
2006-01-06,Price,Price on NSE,32.35,
2006-01-13,Price,Price on NSE,30.92,
2006-01-20,Price,Price on NSE,30.51,
2006-01-27,Price,Price on NSE,33.30,
2006-02-03,Price,Price on NSE,33.77,
2006-02-10,Price,Price on NSE,32.79,
2006-02-17,Price,Price on NSE,32.57,
2006-02-24,Price,Price on NSE,35.65,
2006-03-03,Price,Price on NSE,38.26,
2006-03-10,Price,Price on NSE,38.38,
2006-03-17,Price,Price on NSE,38.93,
2006-03-24,Price,Price on NSE,41.55,
2006-03-31,Price,Price on NSE,45.18,
2006-04-07,Price,Price on NSE,45.54,
2006-04-13,Price,Price on NSE,47.57,
2006-04-21,Price,Price on NSE,55.12,
2006-04-29,Price,Price on NSE,54.40,
2006-05-05,Price,Price on NSE,53.94,
2006-05-12,Price,Price on NSE,54.23,
2006-05-19,Price,Price on NSE,42.47,
2006-05-26,Price,Price on NSE,45.39,
2006-06-02,Price,Price on NSE,43.61,
2006-06-09,Price,Price on NSE,38.41,
2006-06-16,Price,Price on NSE,38.76,
2006-06-25,Price,Price on NSE,44.83,
2006-06-30,Price,Price on NSE,44.95,
2006-07-07,Price,Price on NSE,44.04,
2006-07-14,Price,Price on NSE,43.07,
2006-07-21,Price,Price on NSE,40.69,
2006-07-28,Price,Price on NSE,41.92,
2006-08-04,Price,Price on NSE,43.00,
2006-08-11,Price,Price on NSE,44.25,
2006-08-18,Price,Price on NSE,43.21,
2006-08-25,Price,Price on NSE,44.28,
2006-09-01,Price,Price on NSE,42.27,
2006-09-08,Price,Price on NSE,44.26,
2006-09-15,Price,Price on NSE,42.47,
2006-09-22,Price,Price on NSE,41.84,
2006-09-29,Price,Price on NSE,45.12,
2006-10-06,Price,Price on NSE,45.19,
2006-10-13,Price,Price on NSE,43.09,
2006-10-21,Price,Price on NSE,43.45,
2006-10-27,Price,Price on NSE,42.16,
2006-11-03,Price,Price on NSE,41.49,
2006-11-10,Price,Price on NSE,42.31,
2006-11-17,Price,Price on NSE,40.12,
2006-11-24,Price,Price on NSE,40.69,
2006-12-01,Price,Price on NSE,39.43,
2006-12-08,Price,Price on NSE,40.82,
2006-12-15,Price,Price on NSE,38.67,
2006-12-22,Price,Price on NSE,40.31,
2006-12-29,Price,Price on NSE,40.62,
2007-01-05,Price,Price on NSE,39.47,
2007-01-12,Price,Price on NSE,39.43,
2007-01-19,Price,Price on NSE,39.40,
2007-01-25,Price,Price on NSE,42.96,
2007-02-02,Price,Price on NSE,38.96,
2007-02-09,Price,Price on NSE,38.18,
2007-02-15,Price,Price on NSE,37.25,
2007-02-23,Price,Price on NSE,38.76,
2007-03-02,Price,Price on NSE,37.35,
2007-03-09,Price,Price on NSE,36.53,
2007-03-16,Price,Price on NSE,36.26,
2007-03-23,Price,Price on NSE,36.91,
2007-03-30,Price,Price on NSE,37.87,
2007-04-05,Price,Price on NSE,39.20,
2007-04-13,Price,Price on NSE,43.05,
2007-04-20,Price,Price on NSE,44.92,
2007-04-27,Price,Price on NSE,45.25,
2007-05-04,Price,Price on NSE,46.60,
2007-05-11,Price,Price on NSE,47.97,
2007-05-18,Price,Price on NSE,49.80,
2007-05-25,Price,Price on NSE,52.47,
2007-06-01,Price,Price on NSE,53.49,
2007-06-08,Price,Price on NSE,49.32,
2007-06-15,Price,Price on NSE,50.57,
2007-06-22,Price,Price on NSE,50.54,
2007-06-29,Price,Price on NSE,50.31,
2007-07-06,Price,Price on NSE,52.49,
2007-07-13,Price,Price on NSE,58.60,
2007-07-20,Price,Price on NSE,60.23,
2007-07-27,Price,Price on NSE,54.88,
2007-08-03,Price,Price on NSE,54.95,
2007-08-10,Price,Price on NSE,53.48,
2007-08-17,Price,Price on NSE,45.85,
2007-08-24,Price,Price on NSE,49.09,
2007-08-31,Price,Price on NSE,58.08,
2007-09-07,Price,Price on NSE,57.97,
2007-09-14,Price,Price on NSE,59.27,
2007-09-21,Price,Price on NSE,62.36,
2007-09-28,Price,Price on NSE,71.63,
2007-10-05,Price,Price on NSE,70.24,
2007-10-12,Price,Price on NSE,71.62,
2007-10-19,Price,Price on NSE,71.77,
2007-10-26,Price,Price on NSE,83.19,
2007-11-02,Price,Price on NSE,85.51,
2007-11-09,Price,Price on NSE,79.46,
2007-11-16,Price,Price on NSE,80.36,
2007-11-23,Price,Price on NSE,77.91,
2007-11-30,Price,Price on NSE,78.69,
2007-12-07,Price,Price on NSE,79.28,
2007-12-14,Price,Price on NSE,83.56,
2007-12-20,Price,Price on NSE,78.53,
2007-12-28,Price,Price on NSE,88.74,
2008-01-04,Price,Price on NSE,88.74,
2008-01-11,Price,Price on NSE,81.30,
2008-01-18,Price,Price on NSE,74.55,
2008-01-25,Price,Price on NSE,68.13,
2008-02-01,Price,Price on NSE,73.98,
2008-02-08,Price,Price on NSE,71.59,
2008-02-15,Price,Price on NSE,77.95,
2008-02-22,Price,Price on NSE,76.67,
2008-02-29,Price,Price on NSE,76.39,
2008-03-07,Price,Price on NSE,73.70,
2008-03-14,Price,Price on NSE,68.13,
2008-03-19,Price,Price on NSE,60.78,
2008-03-28,Price,Price on NSE,68.23,
2008-04-04,Price,Price on NSE,63.01,
2008-04-11,Price,Price on NSE,66.05,
2008-04-17,Price,Price on NSE,68.39,
2008-04-25,Price,Price on NSE,76.58,
2008-05-02,Price,Price on NSE,75.97,
2008-05-09,Price,Price on NSE,80.43,
2008-05-16,Price,Price on NSE,84.91,
2008-05-23,Price,Price on NSE,85.47,
2008-05-30,Price,Price on NSE,86.01,
2008-06-06,Price,Price on NSE,78.52,
2008-06-13,Price,Price on NSE,80.13,
2008-06-20,Price,Price on NSE,74.07,
2008-06-27,Price,Price on NSE,69.24,
2008-07-04,Price,Price on NSE,61.01,
2008-07-11,Price,Price on NSE,63.46,
2008-07-18,Price,Price on NSE,56.46,
2008-07-25,Price,Price on NSE,58.84,
2008-08-01,Price,Price on NSE,64.78,
2008-08-08,Price,Price on NSE,62.17,
2008-08-14,Price,Price on NSE,58.74,
2008-08-22,Price,Price on NSE,56.57,
2008-08-29,Price,Price on NSE,57.23,
2008-09-05,Price,Price on NSE,53.39,
2008-09-12,Price,Price on NSE,49.89,
2008-09-19,Price,Price on NSE,45.68,
2008-09-26,Price,Price on NSE,44.01,
2008-10-03,Price,Price on NSE,37.44,
2008-10-10,Price,Price on NSE,27.38,
2008-10-17,Price,Price on NSE,23.59,
2008-10-24,Price,Price on NSE,16.96,
2008-10-31,Price,Price on NSE,19.99,
2008-11-07,Price,Price on NSE,18.05,
2008-11-14,Price,Price on NSE,16.38,
2008-11-21,Price,Price on NSE,15.22,
2008-11-28,Price,Price on NSE,14.42,
2008-12-05,Price,Price on NSE,17.39,
2008-12-12,Price,Price on NSE,20.86,
2008-12-19,Price,Price on NSE,21.83,
2008-12-26,Price,Price on NSE,20.20,
2009-01-02,Price,Price on NSE,21.87,
2009-01-09,Price,Price on NSE,20.48,
2009-01-16,Price,Price on NSE,19.45,
2009-01-23,Price,Price on NSE,15.84,
2009-01-30,Price,Price on NSE,17.59,
2009-02-06,Price,Price on NSE,17.77,
2009-02-13,Price,Price on NSE,18.50,
2009-02-20,Price,Price on NSE,16.02,
2009-02-27,Price,Price on NSE,16.46,
2009-03-06,Price,Price on NSE,14.94,
2009-03-13,Price,Price on NSE,15.91,
2009-03-20,Price,Price on NSE,16.80,
2009-03-27,Price,Price on NSE,21.27,
2009-04-02,Price,Price on NSE,21.45,
2009-04-09,Price,Price on NSE,24.88,
2009-04-17,Price,Price on NSE,24.60,
2009-04-24,Price,Price on NSE,24.89,
2009-04-29,Price,Price on NSE,22.68,
2009-05-08,Price,Price on NSE,26.91,
2009-05-15,Price,Price on NSE,25.91,
2009-05-22,Price,Price on NSE,34.65,
2009-05-29,Price,Price on NSE,38.62,
2009-06-05,Price,Price on NSE,44.20,
2009-06-12,Price,Price on NSE,43.62,
2009-06-19,Price,Price on NSE,39.31,
2009-06-26,Price,Price on NSE,37.02,
2009-07-03,Price,Price on NSE,41.73,
2009-07-10,Price,Price on NSE,33.62,
2009-07-17,Price,Price on NSE,37.39,
2009-07-24,Price,Price on NSE,42.16,
2009-07-31,Price,Price on NSE,44.05,
2009-08-07,Price,Price on NSE,43.49,
2009-08-14,Price,Price on NSE,44.78,
2009-08-21,Price,Price on NSE,42.40,
2009-08-28,Price,Price on NSE,41.80,
2009-09-04,Price,Price on NSE,41.00,
2009-09-11,Price,Price on NSE,44.68,
2009-09-18,Price,Price on NSE,49.34,
2009-09-25,Price,Price on NSE,47.48,
2009-10-01,Price,Price on NSE,48.67,
2009-10-09,Price,Price on NSE,50.74,
2009-10-17,Price,Price on NSE,53.66,
2009-10-23,Price,Price on NSE,50.47,
2009-10-30,Price,Price on NSE,44.93,
2009-11-06,Price,Price on NSE,47.62,
2009-11-13,Price,Price on NSE,49.62,
2009-11-20,Price,Price on NSE,52.69,
2009-11-27,Price,Price on NSE,51.91,
2009-12-04,Price,Price on NSE,54.88,
2009-12-11,Price,Price on NSE,52.08,
2009-12-18,Price,Price on NSE,53.67,
2009-12-24,Price,Price on NSE,58.65,
2009-12-31,Price,Price on NSE,58.85,
2010-01-08,Price,Price on NSE,61.78,
