date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,97.59,
2005-04-08,Price,Price on NSE,95.90,
2005-04-15,Price,Price on NSE,92.00,
2005-04-22,Price,Price on NSE,93.39,
2005-04-29,Price,Price on NSE,93.01,
2005-05-06,Price,Price on NSE,98.49,
2005-05-13,Price,Price on NSE,97.61,
2005-05-20,Price,Price on NSE,96.75,
2005-05-27,Price,Price on NSE,101.39,
2005-06-04,Price,Price on NSE,98.87,
2005-06-10,Price,Price on NSE,99.18,
2005-06-17,Price,Price on NSE,105.31,
2005-06-24,Price,Price on NSE,107.27,
2005-07-01,Price,Price on NSE,110.59,
2005-07-08,Price,Price on NSE,114.10,
2005-07-15,Price,Price on NSE,115.41,
2005-07-22,Price,Price on NSE,120.16,
2005-07-29,Price,Price on NSE,127.60,
2005-08-05,Price,Price on NSE,132.31,
2005-08-12,Price,Price on NSE,139.96,
2005-08-19,Price,Price on NSE,140.89,
2005-08-26,Price,Price on NSE,140.24,
2005-09-02,Price,Price on NSE,144.29,
2005-09-09,Price,Price on NSE,149.61,
2005-09-16,Price,Price on NSE,163.78,
2005-09-23,Price,Price on NSE,152.86,
2005-09-30,Price,Price on NSE,157.20,
2005-10-07,Price,Price on NSE,153.93,
2005-10-14,Price,Price on NSE,148.10,
2005-10-21,Price,Price on NSE,149.21,
2005-10-28,Price,Price on NSE,147.97,
2005-11-02,Price,Price on NSE,148.32,
2005-11-11,Price,Price on NSE,158.78,
2005-11-18,Price,Price on NSE,162.12,
2005-11-26,Price,Price on NSE,168.18,
2005-12-02,Price,Price on NSE,161.26,
2005-12-09,Price,Price on NSE,160.20,
2005-12-16,Price,Price on NSE,157.77,
2005-12-23,Price,Price on NSE,158.42,
2005-12-30,Price,Price on NSE,155.69,
2006-01-06,Price,Price on NSE,156.48,
2006-01-13,Price,Price on NSE,150.62,
2006-01-20,Price,Price on NSE,155.17,
2006-01-27,Price,Price on NSE,160.29,
2006-02-03,Price,Price on NSE,165.40,
2006-02-10,Price,Price on NSE,163.94,
2006-02-17,Price,Price on NSE,164.55,
2006-02-24,Price,Price on NSE,164.05,
2006-03-03,Price,Price on NSE,183.90,
2006-03-10,Price,Price on NSE,173.85,
2006-03-17,Price,Price on NSE,174.21,
2006-03-24,Price,Price on NSE,171.94,
2006-03-31,Price,Price on NSE,186.00,
2006-04-07,Price,Price on NSE,184.56,
2006-04-13,Price,Price on NSE,178.05,
2006-04-21,Price,Price on NSE,185.01,
2006-04-29,Price,Price on NSE,183.79,
2006-05-05,Price,Price on NSE,189.60,
2006-05-12,Price,Price on NSE,187.10,
2006-05-19,Price,Price on NSE,175.84,
2006-05-26,Price,Price on NSE,174.98,
2006-06-02,Price,Price on NSE,164.91,
2006-06-09,Price,Price on NSE,151.55,
2006-06-16,Price,Price on NSE,164.87,
2006-06-25,Price,Price on NSE,165.00,
2006-06-30,Price,Price on NSE,166.73,
2006-07-07,Price,Price on NSE,167.18,
2006-07-14,Price,Price on NSE,163.13,
2006-07-21,Price,Price on NSE,161.26,
2006-07-28,Price,Price on NSE,173.79,
2006-08-04,Price,Price on NSE,180.57,
2006-08-11,Price,Price on NSE,182.53,
2006-08-18,Price,Price on NSE,184.60,
2006-08-25,Price,Price on NSE,188.16,
2006-09-01,Price,Price on NSE,186.20,
2006-09-08,Price,Price on NSE,193.98,
2006-09-15,Price,Price on NSE,200.98,
2006-09-22,Price,Price on NSE,211.44,
2006-09-29,Price,Price on NSE,211.46,
2006-10-06,Price,Price on NSE,207.45,
2006-10-13,Price,Price on NSE,215.13,
2006-10-21,Price,Price on NSE,224.86,
2006-10-27,Price,Price on NSE,237.62,
2006-11-03,Price,Price on NSE,246.72,
2006-11-10,Price,Price on NSE,245.14,
2006-11-17,Price,Price on NSE,261.75,
2006-11-24,Price,Price on NSE,277.88,
2006-12-01,Price,Price on NSE,285.38,
2006-12-08,Price,Price on NSE,285.88,
2006-12-15,Price,Price on NSE,277.57,
2006-12-22,Price,Price on NSE,277.09,
2006-12-29,Price,Price on NSE,283.87,
2007-01-05,Price,Price on NSE,286.73,
2007-01-12,Price,Price on NSE,299.13,
2007-01-19,Price,Price on NSE,308.70,
2007-01-25,Price,Price on NSE,324.95,
2007-02-02,Price,Price on NSE,347.25,
2007-02-09,Price,Price on NSE,338.87,
2007-02-15,Price,Price on NSE,357.51,
2007-02-23,Price,Price on NSE,340.65,
2007-03-02,Price,Price on NSE,318.43,
2007-03-09,Price,Price on NSE,338.15,
2007-03-16,Price,Price on NSE,323.21,
2007-03-23,Price,Price on NSE,353.38,
2007-03-30,Price,Price on NSE,344.24,
2007-04-05,Price,Price on NSE,336.19,
2007-04-13,Price,Price on NSE,352.19,
2007-04-20,Price,Price on NSE,381.07,
2007-04-27,Price,Price on NSE,372.38,
2007-05-04,Price,Price on NSE,367.80,
2007-05-11,Price,Price on NSE,366.79,
2007-05-18,Price,Price on NSE,383.93,
2007-05-25,Price,Price on NSE,375.96,
2007-06-01,Price,Price on NSE,379.11,
2007-06-08,Price,Price on NSE,367.49,
2007-06-15,Price,Price on NSE,366.32,
2007-06-22,Price,Price on NSE,371.99,
2007-06-29,Price,Price on NSE,376.70,
2007-07-06,Price,Price on NSE,390.35,
2007-07-13,Price,Price on NSE,397.88,
2007-07-20,Price,Price on NSE,416.31,
2007-07-27,Price,Price on NSE,402.19,
2007-08-03,Price,Price on NSE,393.22,
2007-08-10,Price,Price on NSE,377.83,
2007-08-17,Price,Price on NSE,359.13,
2007-08-24,Price,Price on NSE,390.04,
2007-08-31,Price,Price on NSE,396.37,
2007-09-07,Price,Price on NSE,382.06,
2007-09-14,Price,Price on NSE,373.84,
2007-09-21,Price,Price on NSE,415.14,
2007-09-28,Price,Price on NSE,423.54,
2007-10-05,Price,Price on NSE,448.10,
2007-10-12,Price,Price on NSE,481.54,
2007-10-19,Price,Price on NSE,439.95,
2007-10-26,Price,Price on NSE,446.44,
2007-11-02,Price,Price on NSE,403.29,
2007-11-09,Price,Price on NSE,390.56,
2007-11-16,Price,Price on NSE,411.40,
2007-11-23,Price,Price on NSE,413.47,
2007-11-30,Price,Price on NSE,423.36,
2007-12-07,Price,Price on NSE,432.04,
2007-12-14,Price,Price on NSE,430.03,
2007-12-20,Price,Price on NSE,414.10,
2007-12-28,Price,Price on NSE,424.22,
2008-01-04,Price,Price on NSE,427.35,
2008-01-11,Price,Price on NSE,434.79,
2008-01-18,Price,Price on NSE,393.94,
2008-01-25,Price,Price on NSE,412.37,
