date,metric,label,value,delivery
2005-04-01,Price,Price on BSE,12.04,
2005-04-08,Price,Price on BSE,12.04,
2005-04-15,Price,Price on BSE,11.39,
2005-04-22,Price,Price on BSE,13.61,
2005-04-29,Price,Price on BSE,12.12,
2005-05-06,Price,Price on BSE,12.40,
2005-05-13,Price,Price on BSE,13.98,
2005-05-20,Price,Price on BSE,14.55,
2005-05-27,Price,Price on BSE,15.17,
2005-06-04,Price,Price on BSE,16.19,
2005-06-10,Price,Price on BSE,17.36,
2005-06-17,Price,Price on BSE,18.30,
2005-06-24,Price,Price on BSE,18.34,
2005-07-01,Price,Price on BSE,19.24,
2005-07-08,Price,Price on BSE,22.40,
2005-07-15,Price,Price on BSE,25.20,
2005-07-22,Price,Price on BSE,24.91,
2005-07-29,Price,Price on BSE,24.45,
2005-08-05,Price,Price on BSE,26.46,
2005-08-12,Price,Price on BSE,24.96,
2005-08-19,Price,Price on BSE,24.94,
2005-08-26,Price,Price on BSE,24.51,
2005-09-02,Price,Price on BSE,24.11,
2005-09-09,Price,Price on BSE,23.92,
2005-09-16,Price,Price on BSE,24.27,
2005-09-23,Price,Price on BSE,23.65,
2005-09-30,Price,Price on BSE,24.40,
2005-10-07,Price,Price on BSE,24.66,
2005-10-14,Price,Price on BSE,23.91,
2005-10-21,Price,Price on BSE,22.39,
2005-10-28,Price,Price on BSE,19.77,
2005-11-02,Price,Price on BSE,25.59,
2005-11-11,Price,Price on BSE,29.83,
2005-11-18,Price,Price on BSE,30.77,
2005-11-26,Price,Price on BSE,32.81,
2005-12-02,Price,Price on BSE,33.83,
2005-12-09,Price,Price on BSE,40.80,
2005-12-16,Price,Price on BSE,39.45,
2005-12-23,Price,Price on BSE,38.84,
2005-12-30,Price,Price on BSE,41.08,
2006-01-06,Price,Price on BSE,38.36,
2006-01-13,Price,Price on BSE,37.70,
2006-01-20,Price,Price on BSE,37.28,
2006-01-27,Price,Price on BSE,36.38,
2006-02-03,Price,Price on BSE,34.04,
2006-02-10,Price,Price on BSE,39.87,
2006-02-17,Price,Price on BSE,39.72,
2006-02-24,Price,Price on BSE,40.01,
2006-03-03,Price,Price on BSE,43.07,
2006-03-10,Price,Price on BSE,42.51,
