date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,25.01,
2005-04-08,Price,Price on NSE,25.45,
2005-04-15,Price,Price on NSE,26.65,
2005-04-22,Price,Price on NSE,27.63,
2005-04-29,Price,Price on NSE,28.21,
2005-05-06,Price,Price on NSE,28.90,
2005-05-13,Price,Price on NSE,30.73,
2005-05-20,Price,Price on NSE,30.04,
2005-05-27,Price,Price on NSE,30.63,
2005-06-04,Price,Price on NSE,30.98,
2005-06-10,Price,Price on NSE,31.78,
2005-06-17,Price,Price on NSE,30.77,
2005-06-24,Price,Price on NSE,30.45,
2005-07-01,Price,Price on NSE,30.32,
2005-07-08,Price,Price on NSE,32.87,
2005-07-15,Price,Price on NSE,33.60,
2005-07-22,Price,Price on NSE,34.24,
2005-07-29,Price,Price on NSE,33.93,
2005-08-05,Price,Price on NSE,34.30,
2005-08-12,Price,Price on NSE,34.01,
2005-08-19,Price,Price on NSE,38.12,
2005-08-26,Price,Price on NSE,38.26,
2005-09-02,Price,Price on NSE,38.07,
2005-09-09,Price,Price on NSE,38.50,
2005-09-16,Price,Price on NSE,38.70,
2005-09-23,Price,Price on NSE,37.16,
2005-09-30,Price,Price on NSE,40.01,
2005-10-07,Price,Price on NSE,40.94,
2005-10-14,Price,Price on NSE,40.56,
2005-10-21,Price,Price on NSE,40.04,
2005-10-28,Price,Price on NSE,39.73,
2005-11-02,Price,Price on NSE,40.51,
2005-11-11,Price,Price on NSE,41.09,
2005-11-18,Price,Price on NSE,43.60,
2005-11-26,Price,Price on NSE,45.01,
2005-12-02,Price,Price on NSE,50.59,
2005-12-09,Price,Price on NSE,52.77,
2005-12-16,Price,Price on NSE,53.47,
2005-12-23,Price,Price on NSE,50.58,
2005-12-30,Price,Price on NSE,50.82,
2006-01-06,Price,Price on NSE,51.69,
2006-01-13,Price,Price on NSE,50.94,
2006-01-20,Price,Price on NSE,51.76,
2006-01-27,Price,Price on NSE,55.01,
2006-02-03,Price,Price on NSE,54.58,
2006-02-10,Price,Price on NSE,56.62,
2006-02-17,Price,Price on NSE,59.21,
2006-02-24,Price,Price on NSE,59.26,
2006-03-03,Price,Price on NSE,61.19,
2006-03-10,Price,Price on NSE,69.12,
2006-03-17,Price,Price on NSE,70.10,
2006-03-24,Price,Price on NSE,71.04,
2006-03-31,Price,Price on NSE,70.51,
2006-04-07,Price,Price on NSE,71.38,
2006-04-13,Price,Price on NSE,69.20,
2006-04-21,Price,Price on NSE,68.71,
2006-04-29,Price,Price on NSE,69.06,
2006-05-05,Price,Price on NSE,73.69,
2006-05-12,Price,Price on NSE,77.93,
2006-05-19,Price,Price on NSE,70.42,
2006-05-26,Price,Price on NSE,66.66,
2006-06-02,Price,Price on NSE,67.81,
2006-06-09,Price,Price on NSE,55.52,
2006-06-16,Price,Price on NSE,60.00,
2006-06-25,Price,Price on NSE,60.52,
2006-06-30,Price,Price on NSE,63.12,
2006-07-07,Price,Price on NSE,65.22,
2006-07-14,Price,Price on NSE,66.08,
2006-07-21,Price,Price on NSE,61.00,
2006-07-28,Price,Price on NSE,60.90,
2006-08-04,Price,Price on NSE,60.79,
2006-08-11,Price,Price on NSE,62.67,
2006-08-18,Price,Price on NSE,67.33,
2006-08-25,Price,Price on NSE,64.66,
2006-09-01,Price,Price on NSE,67.99,
2006-09-08,Price,Price on NSE,67.59,
2006-09-15,Price,Price on NSE,75.91,
2006-09-22,Price,Price on NSE,67.93,
