date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,2088.00,
2005-04-08,Price,Price on NSE,2150.70,
2005-04-15,Price,Price on NSE,2170.35,
2005-04-22,Price,Price on NSE,2143.45,
2005-04-29,Price,Price on NSE,2120.05,
2005-05-06,Price,Price on NSE,2159.95,
2005-05-13,Price,Price on NSE,2192.90,
2005-05-20,Price,Price on NSE,2158.40,
2005-05-27,Price,Price on NSE,2159.25,
2005-06-04,Price,Price on NSE,2139.00,
2005-06-10,Price,Price on NSE,2220.55,
2005-06-17,Price,Price on NSE,2230.80,
2005-06-24,Price,Price on NSE,2230.90,
2005-07-01,Price,Price on NSE,2100.85,
2005-07-08,Price,Price on NSE,2038.80,
2005-07-15,Price,Price on NSE,2045.40,
2005-07-22,Price,Price on NSE,2133.85,
2005-07-29,Price,Price on NSE,2148.40,
2005-08-05,Price,Price on NSE,2184.50,
2005-08-12,Price,Price on NSE,2142.70,
2005-08-19,Price,Price on NSE,2176.05,
2005-08-26,Price,Price on NSE,2134.25,
2005-09-02,Price,Price on NSE,2148.95,
2005-09-09,Price,Price on NSE,2197.45,
2005-09-16,Price,Price on NSE,2247.55,
2005-09-23,Price,Price on NSE,2273.85,
2005-09-30,Price,Price on NSE,2288.85,
2005-10-07,Price,Price on NSE,2500.10,
2005-10-14,Price,Price on NSE,2469.25,
2005-10-21,Price,Price on NSE,2364.90,
2005-10-28,Price,Price on NSE,2310.65,
2005-11-02,Price,Price on NSE,2285.65,
2005-11-11,Price,Price on NSE,2339.45,
2005-11-18,Price,Price on NSE,2339.55,
2005-11-26,Price,Price on NSE,2479.60,
2005-12-02,Price,Price on NSE,2580.70,
2005-12-09,Price,Price on NSE,2616.55,
2005-12-16,Price,Price on NSE,2603.85,
2005-12-23,Price,Price on NSE,2723.90,
2005-12-30,Price,Price on NSE,2843.15,
2006-01-06,Price,Price on NSE,2961.15,
2006-01-13,Price,Price on NSE,2851.00,
2006-01-20,Price,Price on NSE,2859.85,
2006-01-27,Price,Price on NSE,2786.00,
2006-02-03,Price,Price on NSE,2721.90,
2006-02-10,Price,Price on NSE,2758.50,
2006-02-17,Price,Price on NSE,2955.95,
2006-02-24,Price,Price on NSE,2943.45,
2006-03-03,Price,Price on NSE,3117.45,
2006-03-10,Price,Price on NSE,3081.00,
2006-03-17,Price,Price on NSE,2901.50,
2006-03-24,Price,Price on NSE,2855.15,
2006-03-31,Price,Price on NSE,2908.60,
2006-04-07,Price,Price on NSE,2808.30,
2006-04-13,Price,Price on NSE,2830.80,
2006-04-21,Price,Price on NSE,2872.25,
2006-04-29,Price,Price on NSE,3210.00,
2006-05-05,Price,Price on NSE,3314.95,
2006-05-12,Price,Price on NSE,3168.65,
2006-05-19,Price,Price on NSE,3018.55,
2006-05-26,Price,Price on NSE,2981.30,
2006-06-02,Price,Price on NSE,2885.00,
2006-06-09,Price,Price on NSE,2510.40,
2006-06-16,Price,Price on NSE,2484.05,
2006-06-25,Price,Price on NSE,2742.85,
2006-06-30,Price,Price on NSE,2643.55,
2006-07-07,Price,Price on NSE,2757.15,
2006-07-14,Price,Price on NSE,2639.10,
2006-07-21,Price,Price on NSE,2587.50,
2006-07-28,Price,Price on NSE,2662.55,
2006-08-04,Price,Price on NSE,2781.10,
2006-08-11,Price,Price on NSE,2881.40,
2006-08-18,Price,Price on NSE,2944.30,
2006-08-25,Price,Price on NSE,3115.85,
2006-09-01,Price,Price on NSE,3216.45,
2006-09-08,Price,Price on NSE,3181.70,
2006-09-15,Price,Price on NSE,3251.55,
2006-09-22,Price,Price on NSE,3302.15,
2006-09-29,Price,Price on NSE,3289.50,
2006-10-06,Price,Price on NSE,3302.40,
2006-10-13,Price,Price on NSE,3422.45,
2006-10-21,Price,Price on NSE,3464.30,
2006-10-27,Price,Price on NSE,3349.25,
2006-11-03,Price,Price on NSE,3591.50,
2006-11-10,Price,Price on NSE,3617.20,
2006-11-17,Price,Price on NSE,3527.80,
2006-11-24,Price,Price on NSE,3445.50,
2006-12-01,Price,Price on NSE,3498.05,
2006-12-08,Price,Price on NSE,3402.90,
2006-12-15,Price,Price on NSE,3526.15,
2006-12-22,Price,Price on NSE,3429.70,
2006-12-29,Price,Price on NSE,3501.05,
2007-01-05,Price,Price on NSE,3519.65,
2007-01-12,Price,Price on NSE,3463.90,
2007-01-19,Price,Price on NSE,3507.85,
2007-01-25,Price,Price on NSE,3541.40,
2007-02-02,Price,Price on NSE,3588.65,
2007-02-09,Price,Price on NSE,3664.20,
2007-02-15,Price,Price on NSE,3552.85,
2007-02-23,Price,Price on NSE,3531.35,
2007-03-02,Price,Price on NSE,3333.25,
2007-03-09,Price,Price on NSE,3249.60,
2007-03-16,Price,Price on NSE,3093.25,
2007-03-23,Price,Price on NSE,3273.10,
2007-03-30,Price,Price on NSE,3263.40,
2007-04-05,Price,Price on NSE,3201.50,
2007-04-13,Price,Price on NSE,3376.05,
2007-04-20,Price,Price on NSE,3426.60,
2007-04-27,Price,Price on NSE,3819.55,
2007-05-04,Price,Price on NSE,3850.60,
2007-05-11,Price,Price on NSE,3879.25,
2007-05-18,Price,Price on NSE,3847.20,
2007-05-25,Price,Price on NSE,4260.45,
2007-06-01,Price,Price on NSE,4592.70,
2007-06-08,Price,Price on NSE,4199.30,
2007-06-15,Price,Price on NSE,4533.80,
2007-06-22,Price,Price on NSE,4779.90,
2007-06-29,Price,Price on NSE,4482.70,
2007-07-06,Price,Price on NSE,4393.75,
2007-07-13,Price,Price on NSE,4363.35,
2007-07-20,Price,Price on NSE,4252.90,
2007-07-27,Price,Price on NSE,4308.00,
2007-08-03,Price,Price on NSE,4396.60,
2007-08-10,Price,Price on NSE,4196.40,
2007-08-17,Price,Price on NSE,4111.80,
2007-08-24,Price,Price on NSE,4002.75,
2007-08-31,Price,Price on NSE,4092.10,
2007-09-07,Price,Price on NSE,4100.10,
2007-09-14,Price,Price on NSE,4100.15,
2007-09-21,Price,Price on NSE,4202.20,
2007-09-28,Price,Price on NSE,4250.15,
2007-10-05,Price,Price on NSE,4254.60,
2007-10-12,Price,Price on NSE,4271.50,
2007-10-19,Price,Price on NSE,4235.05,
2007-10-26,Price,Price on NSE,4299.10,
2007-11-02,Price,Price on NSE,4799.35,
2007-11-09,Price,Price on NSE,4459.50,
2007-11-16,Price,Price on NSE,4442.30,
2007-11-23,Price,Price on NSE,4553.80,
2007-11-30,Price,Price on NSE,4650.15,
2007-12-07,Price,Price on NSE,4946.55,
2007-12-14,Price,Price on NSE,5075.55,
2007-12-20,Price,Price on NSE,4778.65,
