date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,39.16,
2005-04-08,Price,Price on NSE,36.21,
2005-04-15,Price,Price on NSE,35.42,
2005-04-22,Price,Price on NSE,35.82,
2005-04-29,Price,Price on NSE,31.57,
2005-05-06,Price,Price on NSE,32.70,
2005-05-13,Price,Price on NSE,33.75,
2005-05-20,Price,Price on NSE,32.62,
2005-05-27,Price,Price on NSE,30.71,
2005-06-04,Price,Price on NSE,30.20,
2005-06-10,Price,Price on NSE,28.72,
2005-06-17,Price,Price on NSE,27.34,
2005-06-24,Price,Price on NSE,27.14,
2005-07-01,Price,Price on NSE,24.89,
2005-07-08,Price,Price on NSE,26.72,
2005-07-15,Price,Price on NSE,25.63,
2005-07-22,Price,Price on NSE,27.54,
2005-07-29,Price,Price on NSE,27.17,
2005-08-05,Price,Price on NSE,27.75,
2005-08-12,Price,Price on NSE,28.59,
2005-08-19,Price,Price on NSE,28.37,
2005-08-26,Price,Price on NSE,27.63,
2005-09-02,Price,Price on NSE,27.86,
2005-09-09,Price,Price on NSE,28.26,
2005-09-16,Price,Price on NSE,31.46,
2005-09-23,Price,Price on NSE,28.45,
2005-09-30,Price,Price on NSE,29.00,
2005-10-07,Price,Price on NSE,28.13,
2005-10-14,Price,Price on NSE,25.76,
2005-10-21,Price,Price on NSE,21.81,
2005-10-28,Price,Price on NSE,20.16,
2005-11-02,Price,Price on NSE,21.24,
2005-11-11,Price,Price on NSE,21.42,
2005-11-18,Price,Price on NSE,22.16,
2005-11-26,Price,Price on NSE,20.23,
2005-12-02,Price,Price on NSE,20.92,
2005-12-09,Price,Price on NSE,21.34,
2005-12-16,Price,Price on NSE,23.04,
2005-12-23,Price,Price on NSE,22.04,
2005-12-30,Price,Price on NSE,22.95,
2006-01-06,Price,Price on NSE,22.09,
2006-01-13,Price,Price on NSE,21.69,
2006-01-20,Price,Price on NSE,20.41,
2006-01-27,Price,Price on NSE,20.87,
2006-02-03,Price,Price on NSE,18.56,
2006-02-10,Price,Price on NSE,18.64,
2006-02-17,Price,Price on NSE,18.86,
2006-02-24,Price,Price on NSE,20.78,
2006-03-03,Price,Price on NSE,23.23,
2006-03-10,Price,Price on NSE,24.87,
2006-03-17,Price,Price on NSE,23.85,
2006-03-24,Price,Price on NSE,26.47,
2006-03-31,Price,Price on NSE,30.29,
2006-04-07,Price,Price on NSE,32.38,
2006-04-13,Price,Price on NSE,35.08,
2006-04-21,Price,Price on NSE,34.18,
2006-04-29,Price,Price on NSE,34.88,
2006-05-05,Price,Price on NSE,34.77,
2006-05-12,Price,Price on NSE,31.38,
2006-05-19,Price,Price on NSE,27.22,
2006-05-26,Price,Price on NSE,28.04,
2006-06-02,Price,Price on NSE,28.51,
2006-06-09,Price,Price on NSE,25.57,
2006-06-16,Price,Price on NSE,22.80,
2006-06-25,Price,Price on NSE,27.41,
2006-06-30,Price,Price on NSE,27.53,
2006-07-07,Price,Price on NSE,27.74,
2006-07-14,Price,Price on NSE,26.32,
2006-07-21,Price,Price on NSE,24.47,
2006-07-28,Price,Price on NSE,22.62,
2006-08-04,Price,Price on NSE,24.03,
2006-08-11,Price,Price on NSE,24.28,
2006-08-18,Price,Price on NSE,27.68,
2006-08-25,Price,Price on NSE,29.00,
2006-09-01,Price,Price on NSE,27.67,
2006-09-08,Price,Price on NSE,27.51,
2006-09-15,Price,Price on NSE,27.04,
