date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,544.50,
2005-04-08,Price,Price on NSE,533.55,
2005-04-15,Price,Price on NSE,517.50,
2005-04-22,Price,Price on NSE,506.50,
2005-04-29,Price,Price on NSE,503.65,
2005-05-06,Price,Price on NSE,540.55,
2005-05-13,Price,Price on NSE,546.35,
2005-05-20,Price,Price on NSE,567.95,
2005-05-27,Price,Price on NSE,579.95,
2005-06-04,Price,Price on NSE,557.75,
2005-06-10,Price,Price on NSE,551.80,
2005-06-17,Price,Price on NSE,551.05,
2005-06-24,Price,Price on NSE,601.95,
2005-07-01,Price,Price on NSE,583.30,
2005-07-08,Price,Price on NSE,586.60,
2005-07-15,Price,Price on NSE,628.40,
2005-07-22,Price,Price on NSE,616.60,
2005-07-29,Price,Price on NSE,622.70,
2005-08-05,Price,Price on NSE,615.00,
2005-08-12,Price,Price on NSE,693.10,
2005-08-19,Price,Price on NSE,679.05,
2005-08-26,Price,Price on NSE,652.05,
2005-09-02,Price,Price on NSE,684.50,
2005-09-09,Price,Price on NSE,693.60,
2005-09-16,Price,Price on NSE,684.90,
2005-09-23,Price,Price on NSE,699.60,
2005-09-30,Price,Price on NSE,741.30,
2005-10-07,Price,Price on NSE,731.05,
2005-10-14,Price,Price on NSE,689.95,
2005-10-21,Price,Price on NSE,743.10,
2005-10-28,Price,Price on NSE,696.30,
2005-11-02,Price,Price on NSE,715.70,
2005-11-11,Price,Price on NSE,806.20,
2005-11-18,Price,Price on NSE,816.90,
2005-11-26,Price,Price on NSE,861.00,
2005-12-02,Price,Price on NSE,823.60,
2005-12-09,Price,Price on NSE,856.00,
2005-12-16,Price,Price on NSE,846.95,
2005-12-23,Price,Price on NSE,853.30,
2005-12-30,Price,Price on NSE,859.20,
2006-01-06,Price,Price on NSE,877.25,
2006-01-13,Price,Price on NSE,838.75,
2006-01-20,Price,Price on NSE,848.15,
2006-01-27,Price,Price on NSE,876.85,
2006-02-03,Price,Price on NSE,849.30,
2006-02-10,Price,Price on NSE,922.70,
2006-02-17,Price,Price on NSE,889.10,
2006-02-24,Price,Price on NSE,889.45,
2006-03-03,Price,Price on NSE,879.65,
2006-03-10,Price,Price on NSE,903.65,
2006-03-17,Price,Price on NSE,897.90,
2006-03-24,Price,Price on NSE,889.40,
2006-03-31,Price,Price on NSE,890.45,
2006-04-07,Price,Price on NSE,874.80,
2006-04-13,Price,Price on NSE,824.60,
2006-04-21,Price,Price on NSE,855.00,
2006-04-29,Price,Price on NSE,845.80,
2006-05-05,Price,Price on NSE,858.20,
2006-05-12,Price,Price on NSE,879.20,
2006-05-19,Price,Price on NSE,823.40,
2006-05-26,Price,Price on NSE,826.10,
2006-06-02,Price,Price on NSE,762.65,
2006-06-09,Price,Price on NSE,751.80,
2006-06-16,Price,Price on NSE,740.60,
2006-06-25,Price,Price on NSE,764.20,
2006-06-30,Price,Price on NSE,793.65,
2006-07-07,Price,Price on NSE,748.15,
2006-07-14,Price,Price on NSE,717.75,
2006-07-21,Price,Price on NSE,709.60,
2006-07-28,Price,Price on NSE,698.30,
2006-08-04,Price,Price on NSE,688.10,
2006-08-11,Price,Price on NSE,695.95,
2006-08-18,Price,Price on NSE,706.20,
2006-08-25,Price,Price on NSE,714.20,
2006-09-01,Price,Price on NSE,726.10,
2006-09-08,Price,Price on NSE,735.15,
2006-09-15,Price,Price on NSE,767.15,
2006-09-22,Price,Price on NSE,765.80,
2006-09-29,Price,Price on NSE,774.90,
2006-10-06,Price,Price on NSE,752.50,
2006-10-13,Price,Price on NSE,749.25,
2006-10-21,Price,Price on NSE,754.60,
2006-10-27,Price,Price on NSE,739.80,
2006-11-03,Price,Price on NSE,761.05,
2006-11-10,Price,Price on NSE,725.55,
2006-11-17,Price,Price on NSE,694.90,
2006-11-24,Price,Price on NSE,739.85,
2006-12-01,Price,Price on NSE,771.15,
2006-12-08,Price,Price on NSE,745.35,
2006-12-15,Price,Price on NSE,737.00,
2006-12-22,Price,Price on NSE,750.25,
2006-12-29,Price,Price on NSE,763.70,
2007-01-05,Price,Price on NSE,749.95,
2007-01-12,Price,Price on NSE,743.15,
2007-01-19,Price,Price on NSE,729.85,
2007-01-25,Price,Price on NSE,717.00,
2007-02-02,Price,Price on NSE,716.25,
2007-02-09,Price,Price on NSE,726.10,
2007-02-15,Price,Price on NSE,745.50,
2007-02-23,Price,Price on NSE,706.30,
2007-03-02,Price,Price on NSE,692.75,
2007-03-09,Price,Price on NSE,691.40,
2007-03-16,Price,Price on NSE,650.20,
2007-03-23,Price,Price on NSE,677.85,
2007-03-30,Price,Price on NSE,688.75,
2007-04-05,Price,Price on NSE,632.60,
2007-04-13,Price,Price on NSE,647.55,
2007-04-20,Price,Price on NSE,650.25,
2007-04-27,Price,Price on NSE,667.40,
2007-05-04,Price,Price on NSE,699.45,
2007-05-11,Price,Price on NSE,704.80,
2007-05-18,Price,Price on NSE,685.55,
