date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,42.97,
2005-04-08,Price,Price on NSE,42.24,
2005-04-15,Price,Price on NSE,42.07,
2005-04-22,Price,Price on NSE,41.56,
2005-04-29,Price,Price on NSE,42.66,
2005-05-06,Price,Price on NSE,43.08,
2005-05-13,Price,Price on NSE,42.97,
2005-05-20,Price,Price on NSE,42.26,
2005-05-27,Price,Price on NSE,42.76,
2005-06-04,Price,Price on NSE,43.72,
2005-06-10,Price,Price on NSE,44.52,
2005-06-17,Price,Price on NSE,45.05,
2005-06-24,Price,Price on NSE,45.23,
2005-07-01,Price,Price on NSE,45.32,
2005-07-08,Price,Price on NSE,46.76,
2005-07-15,Price,Price on NSE,48.37,
2005-07-22,Price,Price on NSE,51.26,
2005-07-29,Price,Price on NSE,50.27,
2005-08-05,Price,Price on NSE,51.71,
2005-08-12,Price,Price on NSE,52.54,
2005-08-19,Price,Price on NSE,54.86,
2005-08-26,Price,Price on NSE,56.19,
2005-09-02,Price,Price on NSE,60.73,
2005-09-09,Price,Price on NSE,60.16,
2005-09-16,Price,Price on NSE,60.52,
2005-09-23,Price,Price on NSE,59.99,
2005-09-30,Price,Price on NSE,62.88,
2005-10-07,Price,Price on NSE,61.32,
2005-10-14,Price,Price on NSE,60.01,
2005-10-21,Price,Price on NSE,58.75,
2005-10-28,Price,Price on NSE,57.95,
2005-11-02,Price,Price on NSE,61.09,
2005-11-11,Price,Price on NSE,62.79,
2005-11-18,Price,Price on NSE,61.98,
2005-11-26,Price,Price on NSE,60.58,
2005-12-02,Price,Price on NSE,63.27,
2005-12-09,Price,Price on NSE,66.82,
2005-12-16,Price,Price on NSE,64.90,
2005-12-23,Price,Price on NSE,65.49,
2005-12-30,Price,Price on NSE,68.02,
2006-01-06,Price,Price on NSE,72.99,
2006-01-13,Price,Price on NSE,75.48,
2006-01-20,Price,Price on NSE,76.26,
2006-01-27,Price,Price on NSE,74.46,
2006-02-03,Price,Price on NSE,75.66,
