date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,113.46,
2005-04-08,Price,Price on NSE,109.29,
2005-04-15,Price,Price on NSE,105.80,
2005-04-22,Price,Price on NSE,110.28,
2005-04-29,Price,Price on NSE,107.40,
2005-05-06,Price,Price on NSE,112.41,
2005-05-13,Price,Price on NSE,113.46,
2005-05-20,Price,Price on NSE,119.67,
2005-05-27,Price,Price on NSE,121.74,
2005-06-04,Price,Price on NSE,121.48,
2005-06-10,Price,Price on NSE,122.34,
2005-06-17,Price,Price on NSE,123.93,
2005-06-24,Price,Price on NSE,126.32,
2005-07-01,Price,Price on NSE,131.43,
2005-07-08,Price,Price on NSE,136.06,
2005-07-15,Price,Price on NSE,140.14,
2005-07-22,Price,Price on NSE,139.70,
2005-07-29,Price,Price on NSE,140.89,
2005-08-05,Price,Price on NSE,148.22,
2005-08-12,Price,Price on NSE,146.97,
2005-08-19,Price,Price on NSE,148.09,
2005-08-26,Price,Price on NSE,147.39,
2005-09-02,Price,Price on NSE,145.82,
2005-09-09,Price,Price on NSE,148.53,
2005-09-16,Price,Price on NSE,151.15,
2005-09-23,Price,Price on NSE,152.53,
2005-09-30,Price,Price on NSE,168.78,
2005-10-07,Price,Price on NSE,166.34,
2005-10-14,Price,Price on NSE,157.38,
2005-10-21,Price,Price on NSE,147.39,
2005-10-28,Price,Price on NSE,149.38,
2005-11-02,Price,Price on NSE,167.53,
2005-11-11,Price,Price on NSE,175.04,
2005-11-18,Price,Price on NSE,173.30,
2005-11-26,Price,Price on NSE,188.20,
2005-12-02,Price,Price on NSE,196.03,
2005-12-09,Price,Price on NSE,189.61,
2005-12-16,Price,Price on NSE,190.02,
2005-12-23,Price,Price on NSE,194.64,
2005-12-30,Price,Price on NSE,205.02,
2006-01-06,Price,Price on NSE,204.54,
2006-01-13,Price,Price on NSE,200.70,
2006-01-20,Price,Price on NSE,207.67,
2006-01-27,Price,Price on NSE,237.28,
2006-02-03,Price,Price on NSE,244.74,
2006-02-10,Price,Price on NSE,256.88,
2006-02-17,Price,Price on NSE,254.16,
2006-02-24,Price,Price on NSE,260.44,
2006-03-03,Price,Price on NSE,267.72,
2006-03-10,Price,Price on NSE,279.61,
2006-03-17,Price,Price on NSE,274.20,
2006-03-24,Price,Price on NSE,271.84,
2006-03-31,Price,Price on NSE,270.30,
2006-04-07,Price,Price on NSE,293.32,
2006-04-13,Price,Price on NSE,276.99,
2006-04-21,Price,Price on NSE,300.65,
2006-04-29,Price,Price on NSE,301.65,
2006-05-05,Price,Price on NSE,303.78,
2006-05-12,Price,Price on NSE,315.30,
2006-05-19,Price,Price on NSE,275.60,
2006-05-26,Price,Price on NSE,261.34,
2006-06-02,Price,Price on NSE,243.59,
2006-06-09,Price,Price on NSE,224.99,
2006-06-16,Price,Price on NSE,233.04,
2006-06-25,Price,Price on NSE,242.22,
2006-06-30,Price,Price on NSE,249.12,
2006-07-07,Price,Price on NSE,241.40,
2006-07-14,Price,Price on NSE,243.89,
2006-07-21,Price,Price on NSE,224.83,
2006-07-28,Price,Price on NSE,242.76,
2006-08-04,Price,Price on NSE,248.42,
2006-08-11,Price,Price on NSE,257.84,
2006-08-18,Price,Price on NSE,262.17,
2006-08-25,Price,Price on NSE,261.03,
2006-09-01,Price,Price on NSE,269.90,
2006-09-08,Price,Price on NSE,283.59,
2006-09-15,Price,Price on NSE,293.45,
