date,metric,label,value,delivery
2020-08-21,Price,Price on NSE,111.75,
2020-08-28,Price,Price on NSE,111.95,
2020-09-04,Price,Price on NSE,115.25,
2020-09-11,Price,Price on NSE,131.55,
2020-09-18,Price,Price on NSE,116.85,
2020-09-25,Price,Price on NSE,109.90,
2020-10-01,Price,Price on NSE,115.90,
2020-10-09,Price,Price on NSE,110.70,
2020-10-16,Price,Price on NSE,108.10,
2020-10-23,Price,Price on NSE,105.30,
2020-10-30,Price,Price on NSE,106.55,
2020-11-06,Price,Price on NSE,114.50,
2020-11-14,Price,Price on NSE,122.25,
2020-11-20,Price,Price on NSE,123.90,
2020-11-27,Price,Price on NSE,127.05,
2020-12-04,Price,Price on NSE,139.40,
2020-12-11,Price,Price on NSE,140.75,
2020-12-18,Price,Price on NSE,140.25,
2020-12-24,Price,Price on NSE,141.40,
2021-01-01,Price,Price on NSE,142.50,
2021-01-08,Price,Price on NSE,154.30,
2021-01-15,Price,Price on NSE,159.95,
2021-01-22,Price,Price on NSE,162.65,
2021-01-29,Price,Price on NSE,162.20,
2021-02-05,Price,Price on NSE,179.20,
2021-02-12,Price,Price on NSE,198.15,
2021-02-19,Price,Price on NSE,206.75,
2021-02-26,Price,Price on NSE,181.30,
2021-03-05,Price,Price on NSE,198.85,
2021-03-12,Price,Price on NSE,206.25,
2021-03-19,Price,Price on NSE,199.45,
2021-03-26,Price,Price on NSE,198.70,
2021-04-01,Price,Price on NSE,218.20,
2021-04-09,Price,Price on NSE,218.90,
2021-04-16,Price,Price on NSE,222.05,
2021-04-23,Price,Price on NSE,224.45,
2021-04-30,Price,Price on NSE,226.95,
2021-05-07,Price,Price on NSE,227.35,
2021-05-14,Price,Price on NSE,220.10,
2021-05-21,Price,Price on NSE,227.25,
2021-05-28,Price,Price on NSE,224.55,
2021-06-04,Price,Price on NSE,245.85,
2021-06-11,Price,Price on NSE,255.35,
2021-06-18,Price,Price on NSE,250.45,
2021-06-25,Price,Price on NSE,256.35,
2021-07-02,Price,Price on NSE,279.90,
2021-07-09,Price,Price on NSE,280.90,
2021-07-16,Price,Price on NSE,268.80,
2021-07-23,Price,Price on NSE,278.60,
2021-07-30,Price,Price on NSE,296.45,
2021-08-06,Price,Price on NSE,278.30,
2021-08-13,Price,Price on NSE,318.75,
2021-08-20,Price,Price on NSE,329.65,
2021-08-27,Price,Price on NSE,335.10,
2021-09-03,Price,Price on NSE,380.20,
2021-09-09,Price,Price on NSE,381.50,
2021-09-17,Price,Price on NSE,379.25,
2021-09-24,Price,Price on NSE,364.95,
2021-10-01,Price,Price on NSE,358.70,
2021-10-08,Price,Price on NSE,349.95,
2021-10-14,Price,Price on NSE,350.45,
2021-10-22,Price,Price on NSE,332.75,
2021-10-29,Price,Price on NSE,331.35,
2021-11-04,Price,Price on NSE,345.75,
2021-11-12,Price,Price on NSE,343.45,
2021-11-18,Price,Price on NSE,357.40,
2021-11-26,Price,Price on NSE,371.75,
2021-12-03,Price,Price on NSE,378.75,
2021-12-10,Price,Price on NSE,381.55,
2021-12-17,Price,Price on NSE,392.00,
2021-12-24,Price,Price on NSE,413.80,
2021-12-31,Price,Price on NSE,442.90,
2022-01-07,Price,Price on NSE,402.15,
2022-01-14,Price,Price on NSE,396.55,
2022-01-21,Price,Price on NSE,374.35,
2022-01-28,Price,Price on NSE,369.55,
2022-02-04,Price,Price on NSE,358.75,
2022-02-11,Price,Price on NSE,368.45,
2022-02-18,Price,Price on NSE,370.65,
2022-02-25,Price,Price on NSE,366.85,
2022-03-04,Price,Price on NSE,359.55,
2022-03-11,Price,Price on NSE,351.85,
2022-03-17,Price,Price on NSE,334.60,
2022-03-25,Price,Price on NSE,342.20,
2022-04-01,Price,Price on NSE,350.75,
2022-04-08,Price,Price on NSE,361.10,
2022-04-13,Price,Price on NSE,371.75,
2022-04-22,Price,Price on NSE,410.90,
2022-04-29,Price,Price on NSE,413.85,
2022-05-06,Price,Price on NSE,365.25,
2022-05-13,Price,Price on NSE,364.60,
2022-05-20,Price,Price on NSE,375.10,
2022-05-27,Price,Price on NSE,374.65,
2022-06-03,Price,Price on NSE,372.70,
2022-06-10,Price,Price on NSE,357.35,
2022-06-17,Price,Price on NSE,358.65,
2022-06-24,Price,Price on NSE,372.25,
2022-07-01,Price,Price on NSE,359.40,
2022-07-08,Price,Price on NSE,363.95,
2022-07-15,Price,Price on NSE,368.50,
2022-07-22,Price,Price on NSE,355.25,
2022-07-29,Price,Price on NSE,369.65,
2022-08-05,Price,Price on NSE,375.65,
2022-08-12,Price,Price on NSE,361.90,
2022-08-19,Price,Price on NSE,378.95,
2022-08-26,Price,Price on NSE,378.70,
2022-09-02,Price,Price on NSE,379.95,
2022-09-09,Price,Price on NSE,413.30,
2022-09-16,Price,Price on NSE,434.20,
2022-09-23,Price,Price on NSE,426.95,
2022-09-30,Price,Price on NSE,407.90,
2022-10-07,Price,Price on NSE,416.00,
2022-10-14,Price,Price on NSE,427.75,
2022-10-21,Price,Price on NSE,411.00,
2022-10-28,Price,Price on NSE,430.35,
2022-11-04,Price,Price on NSE,462.85,
2022-11-11,Price,Price on NSE,445.10,
2022-11-18,Price,Price on NSE,426.30,
2022-11-25,Price,Price on NSE,431.05,
2022-12-02,Price,Price on NSE,447.50,
2022-12-09,Price,Price on NSE,432.70,
2022-12-16,Price,Price on NSE,426.95,
2022-12-23,Price,Price on NSE,432.40,
2022-12-30,Price,Price on NSE,439.55,
2023-01-06,Price,Price on NSE,433.35,
2023-01-13,Price,Price on NSE,453.00,
2023-01-20,Price,Price on NSE,438.40,
2023-01-27,Price,Price on NSE,454.60,
2023-02-03,Price,Price on NSE,435.50,
2023-02-10,Price,Price on NSE,437.40,
2023-02-17,Price,Price on NSE,433.80,
2023-02-24,Price,Price on NSE,431.60,
2023-03-03,Price,Price on NSE,425.45,
2023-03-10,Price,Price on NSE,457.75,
2023-03-17,Price,Price on NSE,460.05,
2023-03-24,Price,Price on NSE,460.70,
2023-03-31,Price,Price on NSE,441.10,
