date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,10.42,
2005-04-08,Price,Price on NSE,11.22,
2005-04-15,Price,Price on NSE,10.59,
2005-04-22,Price,Price on NSE,10.37,
2005-04-29,Price,Price on NSE,10.30,
2005-05-06,Price,Price on NSE,10.51,
2005-05-13,Price,Price on NSE,10.98,
2005-05-20,Price,Price on NSE,11.37,
2005-05-27,Price,Price on NSE,11.27,
2005-06-04,Price,Price on NSE,11.04,
2005-06-10,Price,Price on NSE,11.49,
2005-06-17,Price,Price on NSE,10.81,
2005-06-24,Price,Price on NSE,11.18,
2005-07-01,Price,Price on NSE,10.81,
2005-07-08,Price,Price on NSE,11.12,
2005-07-15,Price,Price on NSE,11.52,
2005-07-22,Price,Price on NSE,11.36,
2005-07-29,Price,Price on NSE,11.17,
2005-08-05,Price,Price on NSE,11.26,
2005-08-12,Price,Price on NSE,11.23,
2005-08-19,Price,Price on NSE,11.17,
2005-08-26,Price,Price on NSE,11.02,
2005-09-02,Price,Price on NSE,11.81,
2005-09-09,Price,Price on NSE,11.70,
2005-09-16,Price,Price on NSE,11.63,
2005-09-23,Price,Price on NSE,10.91,
2005-09-30,Price,Price on NSE,10.93,
2005-10-07,Price,Price on NSE,11.23,
2005-10-14,Price,Price on NSE,10.77,
2005-10-21,Price,Price on NSE,10.24,
2005-10-28,Price,Price on NSE,9.93,
2005-11-02,Price,Price on NSE,10.30,
2005-11-11,Price,Price on NSE,10.43,
2005-11-18,Price,Price on NSE,11.13,
2005-11-26,Price,Price on NSE,10.89,
2005-12-02,Price,Price on NSE,10.87,
2005-12-09,Price,Price on NSE,11.06,
2005-12-16,Price,Price on NSE,10.81,
2005-12-23,Price,Price on NSE,10.55,
2005-12-30,Price,Price on NSE,10.22,
2006-01-06,Price,Price on NSE,10.57,
2006-01-13,Price,Price on NSE,10.45,
2006-01-20,Price,Price on NSE,10.64,
2006-01-27,Price,Price on NSE,10.42,
2006-02-03,Price,Price on NSE,10.01,
2006-02-10,Price,Price on NSE,10.01,
2006-02-17,Price,Price on NSE,10.06,
2006-02-24,Price,Price on NSE,9.96,
2006-03-03,Price,Price on NSE,9.95,
2006-03-10,Price,Price on NSE,9.79,
2006-03-17,Price,Price on NSE,9.67,
2006-03-24,Price,Price on NSE,9.99,
2006-03-31,Price,Price on NSE,10.38,
2006-04-07,Price,Price on NSE,11.12,
2006-04-13,Price,Price on NSE,10.28,
2006-04-21,Price,Price on NSE,10.43,
2006-04-29,Price,Price on NSE,10.53,
2006-05-05,Price,Price on NSE,20.02,
2006-05-12,Price,Price on NSE,27.95,
2006-05-19,Price,Price on NSE,31.51,
2006-05-26,Price,Price on NSE,27.07,
2006-06-02,Price,Price on NSE,32.01,
2006-06-09,Price,Price on NSE,24.79,
2006-06-16,Price,Price on NSE,21.08,
2006-06-25,Price,Price on NSE,24.03,
2006-06-30,Price,Price on NSE,22.53,
2006-07-07,Price,Price on NSE,20.91,
2006-07-14,Price,Price on NSE,20.86,
2006-07-21,Price,Price on NSE,18.58,
2006-07-28,Price,Price on NSE,19.98,
2006-08-04,Price,Price on NSE,19.99,
2006-08-11,Price,Price on NSE,23.16,
2006-08-18,Price,Price on NSE,22.71,
2006-08-25,Price,Price on NSE,21.10,
2006-09-01,Price,Price on NSE,20.71,
2006-09-08,Price,Price on NSE,22.27,
2006-09-15,Price,Price on NSE,21.61,
2006-09-22,Price,Price on NSE,21.56,
