date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,139.75,
2005-04-08,Price,Price on NSE,133.00,
2005-04-15,Price,Price on NSE,122.32,
2005-04-22,Price,Price on NSE,124.96,
2005-04-29,Price,Price on NSE,117.93,
2005-05-06,Price,Price on NSE,126.35,
2005-05-13,Price,Price on NSE,127.06,
2005-05-20,Price,Price on NSE,133.79,
2005-05-27,Price,Price on NSE,139.53,
2005-06-04,Price,Price on NSE,140.09,
2005-06-10,Price,Price on NSE,138.27,
2005-06-17,Price,Price on NSE,143.01,
2005-06-24,Price,Price on NSE,144.57,
2005-07-01,Price,Price on NSE,146.95,
2005-07-08,Price,Price on NSE,145.94,
2005-07-15,Price,Price on NSE,137.25,
2005-07-22,Price,Price on NSE,139.93,
2005-07-29,Price,Price on NSE,141.78,
2005-08-05,Price,Price on NSE,143.22,
2005-08-12,Price,Price on NSE,141.35,
2005-08-19,Price,Price on NSE,143.84,
2005-08-26,Price,Price on NSE,141.84,
2005-09-02,Price,Price on NSE,149.11,
2005-09-09,Price,Price on NSE,151.08,
2005-09-16,Price,Price on NSE,152.94,
2005-09-23,Price,Price on NSE,149.91,
2005-09-30,Price,Price on NSE,157.21,
2005-10-07,Price,Price on NSE,160.78,
2005-10-14,Price,Price on NSE,162.60,
2005-10-21,Price,Price on NSE,159.58,
2005-10-28,Price,Price on NSE,150.97,
2005-11-02,Price,Price on NSE,161.66,
2005-11-11,Price,Price on NSE,167.57,
2005-11-18,Price,Price on NSE,169.65,
2005-11-26,Price,Price on NSE,171.56,
2005-12-02,Price,Price on NSE,177.58,
2005-12-09,Price,Price on NSE,179.60,
2005-12-16,Price,Price on NSE,186.40,
2005-12-23,Price,Price on NSE,186.33,
2005-12-30,Price,Price on NSE,187.31,
2006-01-06,Price,Price on NSE,190.83,
2006-01-13,Price,Price on NSE,177.79,
2006-01-20,Price,Price on NSE,175.85,
2006-01-27,Price,Price on NSE,181.44,
2006-02-03,Price,Price on NSE,174.18,
2006-02-10,Price,Price on NSE,179.03,
2006-02-17,Price,Price on NSE,174.10,
2006-02-24,Price,Price on NSE,172.35,
2006-03-03,Price,Price on NSE,176.53,
2006-03-10,Price,Price on NSE,182.10,
2006-03-17,Price,Price on NSE,179.88,
2006-03-24,Price,Price on NSE,181.03,
2006-03-31,Price,Price on NSE,186.34,
2006-04-07,Price,Price on NSE,197.94,
2006-04-13,Price,Price on NSE,188.68,
2006-04-21,Price,Price on NSE,206.36,
2006-04-29,Price,Price on NSE,198.59,
2006-05-05,Price,Price on NSE,200.76,
2006-05-12,Price,Price on NSE,202.65,
2006-05-19,Price,Price on NSE,185.91,
2006-05-26,Price,Price on NSE,183.40,
2006-06-02,Price,Price on NSE,180.38,
2006-06-09,Price,Price on NSE,174.67,
2006-06-16,Price,Price on NSE,175.08,
2006-06-25,Price,Price on NSE,186.86,
2006-06-30,Price,Price on NSE,192.44,
2006-07-07,Price,Price on NSE,194.07,
2006-07-14,Price,Price on NSE,206.10,
2006-07-21,Price,Price on NSE,200.27,
2006-07-28,Price,Price on NSE,203.78,
2006-08-04,Price,Price on NSE,210.09,
2006-08-11,Price,Price on NSE,217.78,
2006-08-18,Price,Price on NSE,220.25,
2006-08-25,Price,Price on NSE,220.84,
2006-09-01,Price,Price on NSE,226.32,
2006-09-08,Price,Price on NSE,223.68,
2006-09-15,Price,Price on NSE,226.34,
2006-09-22,Price,Price on NSE,228.75,
2006-09-29,Price,Price on NSE,231.21,
2006-10-06,Price,Price on NSE,234.20,
2006-10-13,Price,Price on NSE,261.14,
2006-10-21,Price,Price on NSE,259.23,
2006-10-27,Price,Price on NSE,261.57,
2006-11-03,Price,Price on NSE,259.37,
