date,metric,label,value,delivery
2015-11-13,Price,Price on NSE,1004.10,
2015-11-20,Price,Price on NSE,1105.40,
2015-11-27,Price,Price on NSE,1090.50,
2015-12-04,Price,Price on NSE,1079.70,
2015-12-11,Price,Price on NSE,1035.00,
2015-12-18,Price,Price on NSE,1139.25,
2015-12-24,Price,Price on NSE,1164.45,
2016-01-01,Price,Price on NSE,1343.45,
2016-01-08,Price,Price on NSE,1272.20,
2016-01-15,Price,Price on NSE,1176.25,
2016-01-22,Price,Price on NSE,968.30,
2016-01-29,Price,Price on NSE,874.70,
2016-02-05,Price,Price on NSE,836.95,
2016-02-12,Price,Price on NSE,779.65,
2016-02-19,Price,Price on NSE,841.25,
2016-02-26,Price,Price on NSE,833.30,
2016-03-04,Price,Price on NSE,872.85,
2016-03-11,Price,Price on NSE,820.55,
2016-03-18,Price,Price on NSE,808.80,
2016-03-23,Price,Price on NSE,898.50,
2016-04-01,Price,Price on NSE,908.55,
2016-04-08,Price,Price on NSE,954.30,
2016-04-13,Price,Price on NSE,1030.90,
2016-04-22,Price,Price on NSE,1001.45,
2016-04-29,Price,Price on NSE,1075.95,
2016-05-06,Price,Price on NSE,1075.50,
2016-05-13,Price,Price on NSE,1042.60,
2016-05-20,Price,Price on NSE,962.50,
2016-05-27,Price,Price on NSE,1030.15,
2016-06-03,Price,Price on NSE,992.70,
2016-06-10,Price,Price on NSE,998.30,
2016-06-17,Price,Price on NSE,1013.45,
2016-06-24,Price,Price on NSE,1004.50,
2016-07-01,Price,Price on NSE,1012.40,
2016-07-08,Price,Price on NSE,1013.90,
2016-07-15,Price,Price on NSE,970.30,
2016-07-22,Price,Price on NSE,953.95,
2016-07-29,Price,Price on NSE,987.80,
2016-08-05,Price,Price on NSE,821.55,
2016-08-12,Price,Price on NSE,800.80,
2016-08-19,Price,Price on NSE,880.70,
2016-08-26,Price,Price on NSE,856.80,
2016-09-02,Price,Price on NSE,870.50,
2016-09-09,Price,Price on NSE,863.45,
2016-09-16,Price,Price on NSE,866.90,
2016-09-23,Price,Price on NSE,921.35,
2016-09-30,Price,Price on NSE,915.70,
2016-10-07,Price,Price on NSE,949.90,
2016-10-14,Price,Price on NSE,934.40,
2016-10-21,Price,Price on NSE,936.20,
2016-10-30,Price,Price on NSE,938.35,
2016-11-04,Price,Price on NSE,919.75,
2016-11-11,Price,Price on NSE,915.25,
2016-11-18,Price,Price on NSE,848.90,
2016-11-25,Price,Price on NSE,870.15,
2016-12-02,Price,Price on NSE,843.25,
2016-12-09,Price,Price on NSE,847.60,
2016-12-16,Price,Price on NSE,830.30,
2016-12-23,Price,Price on NSE,825.05,
2016-12-30,Price,Price on NSE,821.45,
2017-01-06,Price,Price on NSE,840.80,
2017-01-13,Price,Price on NSE,880.80,
2017-01-20,Price,Price on NSE,925.70,
2017-01-27,Price,Price on NSE,928.00,
2017-02-03,Price,Price on NSE,858.60,
2017-02-10,Price,Price on NSE,836.90,
2017-02-17,Price,Price on NSE,829.30,
2017-02-23,Price,Price on NSE,839.60,
