date,metric,label,value,delivery
2007-11-30,Price,Price on NSE,184.31,
2007-12-07,Price,Price on NSE,220.48,
2007-12-14,Price,Price on NSE,222.10,
2007-12-20,Price,Price on NSE,212.04,
2007-12-28,Price,Price on NSE,249.82,
2008-01-04,Price,Price on NSE,248.07,
2008-01-11,Price,Price on NSE,217.17,
2008-01-18,Price,Price on NSE,198.92,
2008-01-25,Price,Price on NSE,173.14,
2008-02-01,Price,Price on NSE,165.07,
2008-02-08,Price,Price on NSE,156.81,
2008-02-15,Price,Price on NSE,145.75,
2008-02-22,Price,Price on NSE,144.80,
2008-02-29,Price,Price on NSE,147.13,
2008-03-07,Price,Price on NSE,121.95,
2008-03-14,Price,Price on NSE,112.20,
2008-03-19,Price,Price on NSE,99.55,
2008-03-28,Price,Price on NSE,123.84,
2008-04-04,Price,Price on NSE,118.64,
2008-04-11,Price,Price on NSE,122.04,
2008-04-17,Price,Price on NSE,125.27,
2008-04-25,Price,Price on NSE,142.43,
2008-05-02,Price,Price on NSE,153.33,
2008-05-09,Price,Price on NSE,156.75,
2008-05-16,Price,Price on NSE,155.12,
2008-05-23,Price,Price on NSE,170.73,
2008-05-30,Price,Price on NSE,158.08,
2008-06-06,Price,Price on NSE,127.92,
2008-06-13,Price,Price on NSE,120.06,
2008-06-20,Price,Price on NSE,124.85,
2008-06-27,Price,Price on NSE,99.20,
2008-07-04,Price,Price on NSE,90.08,
2008-07-11,Price,Price on NSE,109.27,
2008-07-18,Price,Price on NSE,93.48,
2008-07-25,Price,Price on NSE,117.56,
2008-08-01,Price,Price on NSE,115.25,
2008-08-08,Price,Price on NSE,116.31,
2008-08-14,Price,Price on NSE,114.46,
2008-08-22,Price,Price on NSE,115.18,
2008-08-29,Price,Price on NSE,115.45,
2008-09-05,Price,Price on NSE,114.15,
2008-09-12,Price,Price on NSE,112.55,
2008-09-19,Price,Price on NSE,91.28,
2008-09-26,Price,Price on NSE,86.19,
2008-10-03,Price,Price on NSE,86.37,
2008-10-10,Price,Price on NSE,69.88,
2008-10-17,Price,Price on NSE,80.20,
2008-10-24,Price,Price on NSE,75.08,
2008-10-31,Price,Price on NSE,71.58,
2008-11-07,Price,Price on NSE,68.23,
2008-11-14,Price,Price on NSE,64.57,
2008-11-21,Price,Price on NSE,57.13,
2008-11-28,Price,Price on NSE,51.59,
2008-12-05,Price,Price on NSE,53.88,
2008-12-12,Price,Price on NSE,56.53,
2008-12-19,Price,Price on NSE,64.11,
2008-12-26,Price,Price on NSE,61.09,
2009-01-02,Price,Price on NSE,66.25,
2009-01-09,Price,Price on NSE,67.60,
2009-01-16,Price,Price on NSE,75.09,
2009-01-23,Price,Price on NSE,72.78,
2009-01-30,Price,Price on NSE,77.23,
2009-02-06,Price,Price on NSE,75.04,
2009-02-13,Price,Price on NSE,73.66,
2009-02-20,Price,Price on NSE,70.25,
2009-02-27,Price,Price on NSE,68.33,
2009-03-06,Price,Price on NSE,61.96,
2009-03-13,Price,Price on NSE,62.34,
2009-03-20,Price,Price on NSE,62.86,
2009-03-27,Price,Price on NSE,61.63,
2009-04-02,Price,Price on NSE,69.45,
2009-04-09,Price,Price on NSE,75.66,
2009-04-17,Price,Price on NSE,75.40,
2009-04-24,Price,Price on NSE,80.70,
2009-04-29,Price,Price on NSE,77.75,
2009-05-08,Price,Price on NSE,82.64,
2009-05-15,Price,Price on NSE,94.35,
2009-05-22,Price,Price on NSE,109.26,
2009-05-29,Price,Price on NSE,122.24,
2009-06-05,Price,Price on NSE,125.33,
2009-06-12,Price,Price on NSE,133.12,
2009-06-19,Price,Price on NSE,123.84,
