date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,6.79,
2005-04-08,Price,Price on NSE,6.56,
2005-04-15,Price,Price on NSE,6.32,
2005-04-22,Price,Price on NSE,6.42,
2005-04-29,Price,Price on NSE,6.06,
2005-05-06,Price,Price on NSE,6.44,
2005-05-13,Price,Price on NSE,6.87,
2005-05-20,Price,Price on NSE,6.94,
2005-05-27,Price,Price on NSE,6.96,
2005-06-04,Price,Price on NSE,7.77,
2005-06-10,Price,Price on NSE,7.85,
2005-06-17,Price,Price on NSE,7.56,
2005-06-24,Price,Price on NSE,7.89,
2005-07-01,Price,Price on NSE,7.89,
2005-07-08,Price,Price on NSE,8.28,
2005-07-15,Price,Price on NSE,8.23,
2005-07-22,Price,Price on NSE,8.50,
2005-07-29,Price,Price on NSE,8.52,
2005-08-05,Price,Price on NSE,9.63,
2005-08-12,Price,Price on NSE,9.82,
2005-08-19,Price,Price on NSE,9.76,
2005-08-26,Price,Price on NSE,10.72,
2005-09-02,Price,Price on NSE,9.58,
2005-09-09,Price,Price on NSE,9.60,
2005-09-16,Price,Price on NSE,10.22,
2005-09-23,Price,Price on NSE,9.76,
2005-09-30,Price,Price on NSE,9.99,
2005-10-07,Price,Price on NSE,9.44,
2005-10-14,Price,Price on NSE,9.10,
2005-10-21,Price,Price on NSE,8.75,
2005-10-28,Price,Price on NSE,8.59,
2005-11-02,Price,Price on NSE,9.54,
2005-11-11,Price,Price on NSE,9.88,
2005-11-18,Price,Price on NSE,10.32,
2005-11-26,Price,Price on NSE,10.46,
2005-12-02,Price,Price on NSE,11.37,
2005-12-09,Price,Price on NSE,11.82,
2005-12-16,Price,Price on NSE,12.15,
2005-12-23,Price,Price on NSE,11.84,
2005-12-30,Price,Price on NSE,11.17,
2006-01-06,Price,Price on NSE,12.00,
2006-01-13,Price,Price on NSE,11.52,
2006-01-20,Price,Price on NSE,11.91,
2006-01-27,Price,Price on NSE,12.00,
2006-02-03,Price,Price on NSE,11.57,
2006-02-10,Price,Price on NSE,12.02,
2006-02-17,Price,Price on NSE,11.69,
2006-02-24,Price,Price on NSE,11.69,
2006-03-03,Price,Price on NSE,12.39,
2006-03-10,Price,Price on NSE,11.82,
2006-03-17,Price,Price on NSE,12.54,
2006-03-24,Price,Price on NSE,14.00,
2006-03-31,Price,Price on NSE,13.97,
2006-04-07,Price,Price on NSE,14.06,
2006-04-13,Price,Price on NSE,13.73,
2006-04-21,Price,Price on NSE,15.83,
2006-04-29,Price,Price on NSE,15.55,
2006-05-05,Price,Price on NSE,18.72,
2006-05-12,Price,Price on NSE,18.13,
2006-05-19,Price,Price on NSE,16.28,
2006-05-26,Price,Price on NSE,14.35,
2006-06-02,Price,Price on NSE,14.24,
2006-06-09,Price,Price on NSE,12.92,
2006-06-16,Price,Price on NSE,12.21,
2006-06-25,Price,Price on NSE,12.25,
2006-06-30,Price,Price on NSE,12.20,
2006-07-07,Price,Price on NSE,12.08,
2006-07-14,Price,Price on NSE,12.26,
2006-07-21,Price,Price on NSE,13.11,
2006-07-28,Price,Price on NSE,13.90,
2006-08-04,Price,Price on NSE,14.36,
2006-08-11,Price,Price on NSE,14.83,
2006-08-18,Price,Price on NSE,16.62,
2006-08-25,Price,Price on NSE,15.50,
2006-09-01,Price,Price on NSE,15.60,
2006-09-08,Price,Price on NSE,15.79,
2006-09-15,Price,Price on NSE,15.24,
2006-09-22,Price,Price on NSE,16.00,
2006-09-29,Price,Price on NSE,16.67,
2006-10-06,Price,Price on NSE,16.60,
2006-10-13,Price,Price on NSE,17.26,
2006-10-21,Price,Price on NSE,16.83,
2006-10-27,Price,Price on NSE,16.87,
2006-11-03,Price,Price on NSE,18.28,
2006-11-10,Price,Price on NSE,18.10,
2006-11-17,Price,Price on NSE,19.44,
2006-11-24,Price,Price on NSE,18.66,
2006-12-01,Price,Price on NSE,18.66,
2006-12-08,Price,Price on NSE,19.55,
2006-12-15,Price,Price on NSE,19.59,
2006-12-22,Price,Price on NSE,18.89,
2006-12-29,Price,Price on NSE,19.99,
2007-01-05,Price,Price on NSE,20.60,
2007-01-12,Price,Price on NSE,21.12,
2007-01-19,Price,Price on NSE,22.31,
2007-01-25,Price,Price on NSE,23.74,
2007-02-02,Price,Price on NSE,24.41,
2007-02-09,Price,Price on NSE,25.26,
2007-02-15,Price,Price on NSE,24.23,
2007-02-23,Price,Price on NSE,21.94,
2007-03-02,Price,Price on NSE,21.48,
2007-03-09,Price,Price on NSE,21.91,
2007-03-16,Price,Price on NSE,21.49,
2007-03-23,Price,Price on NSE,23.07,
2007-03-30,Price,Price on NSE,23.97,
2007-04-05,Price,Price on NSE,23.56,
2007-04-13,Price,Price on NSE,24.48,
2007-04-20,Price,Price on NSE,25.23,
2007-04-27,Price,Price on NSE,26.08,
2007-05-04,Price,Price on NSE,27.32,
2007-05-11,Price,Price on NSE,26.58,
2007-05-18,Price,Price on NSE,28.03,
2007-05-25,Price,Price on NSE,28.95,
2007-06-01,Price,Price on NSE,29.11,
2007-06-08,Price,Price on NSE,28.54,
2007-06-15,Price,Price on NSE,28.44,
2007-06-22,Price,Price on NSE,30.81,
2007-06-29,Price,Price on NSE,33.66,
2007-07-06,Price,Price on NSE,32.74,
2007-07-13,Price,Price on NSE,33.30,
2007-07-20,Price,Price on NSE,36.45,
2007-07-27,Price,Price on NSE,35.73,
2007-08-03,Price,Price on NSE,38.15,
2007-08-10,Price,Price on NSE,36.77,
2007-08-17,Price,Price on NSE,31.75,
2007-08-24,Price,Price on NSE,32.44,
2007-08-31,Price,Price on NSE,35.35,
2007-09-07,Price,Price on NSE,35.90,
2007-09-14,Price,Price on NSE,38.61,
2007-09-21,Price,Price on NSE,43.46,
2007-09-28,Price,Price on NSE,46.11,
2007-10-05,Price,Price on NSE,47.88,
2007-10-12,Price,Price on NSE,48.26,
2007-10-19,Price,Price on NSE,41.54,
2007-10-26,Price,Price on NSE,51.36,
2007-11-02,Price,Price on NSE,50.59,
2007-11-09,Price,Price on NSE,47.21,
2007-11-16,Price,Price on NSE,54.60,
2007-11-23,Price,Price on NSE,56.26,
2007-11-30,Price,Price on NSE,61.68,
2007-12-07,Price,Price on NSE,64.72,
2007-12-14,Price,Price on NSE,63.18,
2007-12-20,Price,Price on NSE,58.22,
2007-12-28,Price,Price on NSE,64.57,
2008-01-04,Price,Price on NSE,68.93,
2008-01-11,Price,Price on NSE,61.69,
2008-01-18,Price,Price on NSE,56.33,
2008-01-25,Price,Price on NSE,54.39,
2008-02-01,Price,Price on NSE,48.64,
2008-02-08,Price,Price on NSE,42.92,
2008-02-15,Price,Price on NSE,45.04,
2008-02-22,Price,Price on NSE,40.77,
2008-02-29,Price,Price on NSE,40.11,
2008-03-07,Price,Price on NSE,31.40,
2008-03-14,Price,Price on NSE,33.11,
2008-03-19,Price,Price on NSE,27.32,
2008-03-28,Price,Price on NSE,33.68,
2008-04-04,Price,Price on NSE,30.73,
2008-04-11,Price,Price on NSE,31.93,
2008-04-17,Price,Price on NSE,36.00,
2008-04-25,Price,Price on NSE,38.02,
2008-05-02,Price,Price on NSE,41.08,
2008-05-09,Price,Price on NSE,36.93,
2008-05-16,Price,Price on NSE,38.56,
2008-05-23,Price,Price on NSE,35.05,
2008-05-30,Price,Price on NSE,34.65,
2008-06-06,Price,Price on NSE,31.92,
2008-06-13,Price,Price on NSE,30.69,
2008-06-20,Price,Price on NSE,29.75,
2008-06-27,Price,Price on NSE,24.53,
2008-07-04,Price,Price on NSE,22.55,
2008-07-11,Price,Price on NSE,25.33,
2008-07-18,Price,Price on NSE,23.52,
2008-07-25,Price,Price on NSE,27.98,
2008-08-01,Price,Price on NSE,28.27,
2008-08-08,Price,Price on NSE,31.91,
2008-08-14,Price,Price on NSE,30.74,
2008-08-22,Price,Price on NSE,28.44,
2008-08-29,Price,Price on NSE,30.27,
2008-09-05,Price,Price on NSE,30.21,
2008-09-12,Price,Price on NSE,28.91,
2008-09-19,Price,Price on NSE,31.52,
2008-09-26,Price,Price on NSE,28.57,
2008-10-03,Price,Price on NSE,27.02,
2008-10-10,Price,Price on NSE,22.28,
2008-10-17,Price,Price on NSE,21.48,
2008-10-24,Price,Price on NSE,14.85,
2008-10-31,Price,Price on NSE,16.86,
2008-11-07,Price,Price on NSE,20.56,
2008-11-14,Price,Price on NSE,18.94,
2008-11-21,Price,Price on NSE,15.48,
2008-11-28,Price,Price on NSE,16.77,
2008-12-05,Price,Price on NSE,17.98,
2008-12-12,Price,Price on NSE,18.62,
2008-12-19,Price,Price on NSE,18.97,
2008-12-26,Price,Price on NSE,16.93,
2009-01-02,Price,Price on NSE,19.58,
2009-01-09,Price,Price on NSE,17.23,
2009-01-16,Price,Price on NSE,15.80,
2009-01-23,Price,Price on NSE,12.81,
2009-01-30,Price,Price on NSE,14.19,
2009-02-06,Price,Price on NSE,13.30,
2009-02-13,Price,Price on NSE,14.02,
2009-02-20,Price,Price on NSE,12.24,
2009-02-27,Price,Price on NSE,12.98,
2009-03-06,Price,Price on NSE,11.35,
2009-03-13,Price,Price on NSE,12.19,
2009-03-20,Price,Price on NSE,12.86,
2009-03-27,Price,Price on NSE,15.09,
2009-04-02,Price,Price on NSE,17.03,
2009-04-09,Price,Price on NSE,18.59,
2009-04-17,Price,Price on NSE,19.99,
2009-04-24,Price,Price on NSE,19.94,
2009-04-29,Price,Price on NSE,19.27,
2009-05-08,Price,Price on NSE,21.68,
2009-05-15,Price,Price on NSE,25.31,
2009-05-22,Price,Price on NSE,32.21,
2009-05-29,Price,Price on NSE,33.93,
