date,metric,label,value,delivery
2008-05-30,Price,Price on NSE,63.27,
2008-06-06,Price,Price on NSE,61.98,
2008-06-13,Price,Price on NSE,57.06,
2008-06-20,Price,Price on NSE,54.53,
2008-06-27,Price,Price on NSE,55.21,
2008-07-04,Price,Price on NSE,49.09,
2008-07-11,Price,Price on NSE,47.06,
2008-07-18,Price,Price on NSE,40.35,
2008-07-25,Price,Price on NSE,43.85,
2008-08-01,Price,Price on NSE,43.52,
2008-08-08,Price,Price on NSE,50.84,
2008-08-14,Price,Price on NSE,51.97,
2008-08-22,Price,Price on NSE,51.32,
2008-08-29,Price,Price on NSE,52.79,
2008-09-05,Price,Price on NSE,51.58,
2008-09-12,Price,Price on NSE,46.11,
2008-09-19,Price,Price on NSE,36.82,
2008-09-26,Price,Price on NSE,37.38,
2008-10-03,Price,Price on NSE,34.39,
2008-10-10,Price,Price on NSE,19.21,
2008-10-17,Price,Price on NSE,15.56,
2008-10-24,Price,Price on NSE,12.44,
2008-10-31,Price,Price on NSE,11.47,
2008-11-07,Price,Price on NSE,12.59,
2008-11-14,Price,Price on NSE,13.46,
2008-11-21,Price,Price on NSE,11.18,
2008-11-28,Price,Price on NSE,9.39,
2008-12-05,Price,Price on NSE,9.81,
2008-12-12,Price,Price on NSE,10.40,
2008-12-19,Price,Price on NSE,10.90,
2008-12-26,Price,Price on NSE,13.14,
2009-01-02,Price,Price on NSE,15.52,
2009-01-09,Price,Price on NSE,17.76,
2009-01-16,Price,Price on NSE,18.52,
2009-01-23,Price,Price on NSE,16.28,
2009-01-30,Price,Price on NSE,16.95,
2009-02-06,Price,Price on NSE,14.52,
2009-02-13,Price,Price on NSE,14.07,
2009-02-20,Price,Price on NSE,14.34,
2009-02-27,Price,Price on NSE,15.28,
2009-03-06,Price,Price on NSE,13.98,
2009-03-13,Price,Price on NSE,14.23,
2009-03-20,Price,Price on NSE,14.91,
2009-03-27,Price,Price on NSE,16.65,
2009-04-02,Price,Price on NSE,17.54,
2009-04-09,Price,Price on NSE,18.59,
2009-04-17,Price,Price on NSE,19.59,
2009-04-24,Price,Price on NSE,23.37,
2009-04-29,Price,Price on NSE,21.44,
2009-05-08,Price,Price on NSE,24.09,
2009-05-15,Price,Price on NSE,23.19,
2009-05-22,Price,Price on NSE,28.19,
2009-05-29,Price,Price on NSE,35.76,
2009-06-05,Price,Price on NSE,39.33,
2009-06-12,Price,Price on NSE,39.27,
2009-06-19,Price,Price on NSE,38.72,
2009-06-26,Price,Price on NSE,39.15,
2009-07-03,Price,Price on NSE,36.98,
2009-07-10,Price,Price on NSE,33.45,
2009-07-17,Price,Price on NSE,36.06,
2009-07-24,Price,Price on NSE,37.20,
2009-07-31,Price,Price on NSE,33.34,
2009-08-07,Price,Price on NSE,30.51,
2009-08-14,Price,Price on NSE,28.68,
2009-08-21,Price,Price on NSE,26.32,
2009-08-28,Price,Price on NSE,28.49,
2009-09-04,Price,Price on NSE,26.75,
2009-09-11,Price,Price on NSE,24.97,
2009-09-18,Price,Price on NSE,27.07,
2009-09-25,Price,Price on NSE,27.91,
2009-10-01,Price,Price on NSE,28.61,
2009-10-09,Price,Price on NSE,31.66,
2009-10-17,Price,Price on NSE,32.63,
2009-10-23,Price,Price on NSE,31.34,
2009-10-30,Price,Price on NSE,30.60,
2009-11-06,Price,Price on NSE,29.35,
2009-11-13,Price,Price on NSE,30.76,
2009-11-20,Price,Price on NSE,32.13,
2009-11-27,Price,Price on NSE,30.72,
2009-12-04,Price,Price on NSE,32.67,
2009-12-11,Price,Price on NSE,32.29,
2009-12-18,Price,Price on NSE,32.09,
2009-12-24,Price,Price on NSE,32.29,
2009-12-31,Price,Price on NSE,33.95,
2010-01-08,Price,Price on NSE,34.39,
2010-01-15,Price,Price on NSE,33.76,
2010-01-22,Price,Price on NSE,34.24,
2010-01-29,Price,Price on NSE,31.30,
2010-02-06,Price,Price on NSE,33.77,
2010-02-11,Price,Price on NSE,33.19,
2010-02-19,Price,Price on NSE,32.43,
2010-02-26,Price,Price on NSE,34.10,
2010-03-05,Price,Price on NSE,33.12,
2010-03-12,Price,Price on NSE,32.50,
2010-03-19,Price,Price on NSE,32.40,
2010-03-26,Price,Price on NSE,31.65,
2010-04-01,Price,Price on NSE,33.89,
2010-04-09,Price,Price on NSE,35.28,
2010-04-16,Price,Price on NSE,30.26,
2010-04-23,Price,Price on NSE,31.64,
2010-04-30,Price,Price on NSE,33.80,
2010-05-07,Price,Price on NSE,39.10,
2010-05-14,Price,Price on NSE,52.77,
2010-05-21,Price,Price on NSE,44.94,
2010-05-28,Price,Price on NSE,43.57,
2010-06-04,Price,Price on NSE,46.17,
2010-06-11,Price,Price on NSE,45.60,
2010-06-18,Price,Price on NSE,39.68,
2010-06-25,Price,Price on NSE,41.47,
2010-07-02,Price,Price on NSE,42.32,
2010-07-09,Price,Price on NSE,41.08,
2010-07-16,Price,Price on NSE,40.84,
2010-07-23,Price,Price on NSE,41.90,
2010-07-30,Price,Price on NSE,42.28,
2010-08-06,Price,Price on NSE,42.73,
2010-08-13,Price,Price on NSE,46.92,
2010-08-20,Price,Price on NSE,47.74,
2010-08-27,Price,Price on NSE,47.02,
2010-09-03,Price,Price on NSE,51.05,
2010-09-09,Price,Price on NSE,50.13,
2010-09-17,Price,Price on NSE,51.56,
2010-09-24,Price,Price on NSE,51.82,
2010-10-01,Price,Price on NSE,51.76,
2010-10-08,Price,Price on NSE,49.66,
2010-10-15,Price,Price on NSE,49.05,
2010-10-22,Price,Price on NSE,47.47,
2010-10-29,Price,Price on NSE,46.20,
2010-11-05,Price,Price on NSE,48.09,
2010-11-12,Price,Price on NSE,44.72,
2010-11-19,Price,Price on NSE,44.90,
2010-11-26,Price,Price on NSE,45.36,
