date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,30.68,
2005-04-08,Price,Price on NSE,30.35,
2005-04-15,Price,Price on NSE,30.30,
2005-04-22,Price,Price on NSE,30.33,
2005-04-29,Price,Price on NSE,28.89,
2005-05-06,Price,Price on NSE,31.53,
2005-05-13,Price,Price on NSE,31.04,
2005-05-20,Price,Price on NSE,31.66,
2005-05-27,Price,Price on NSE,32.88,
2005-06-04,Price,Price on NSE,32.37,
2005-06-10,Price,Price on NSE,31.42,
2005-06-17,Price,Price on NSE,30.69,
2005-06-24,Price,Price on NSE,30.57,
2005-07-01,Price,Price on NSE,30.94,
2005-07-08,Price,Price on NSE,30.01,
2005-07-15,Price,Price on NSE,28.44,
2005-07-22,Price,Price on NSE,29.32,
2005-07-29,Price,Price on NSE,30.55,
2005-08-05,Price,Price on NSE,30.61,
2005-08-12,Price,Price on NSE,30.00,
2005-08-19,Price,Price on NSE,29.90,
2005-08-26,Price,Price on NSE,30.95,
2005-09-02,Price,Price on NSE,32.03,
2005-09-09,Price,Price on NSE,31.24,
2005-09-16,Price,Price on NSE,32.35,
2005-09-23,Price,Price on NSE,33.25,
2005-09-30,Price,Price on NSE,33.75,
2005-10-07,Price,Price on NSE,34.69,
2005-10-14,Price,Price on NSE,33.21,
2005-10-21,Price,Price on NSE,32.98,
2005-10-28,Price,Price on NSE,31.64,
2005-11-02,Price,Price on NSE,31.53,
2005-11-11,Price,Price on NSE,36.26,
2005-11-18,Price,Price on NSE,36.47,
2005-11-26,Price,Price on NSE,36.04,
2005-12-02,Price,Price on NSE,36.60,
2005-12-09,Price,Price on NSE,34.08,
2005-12-16,Price,Price on NSE,34.90,
2005-12-23,Price,Price on NSE,35.10,
2005-12-30,Price,Price on NSE,36.27,
2006-01-06,Price,Price on NSE,38.78,
2006-01-13,Price,Price on NSE,37.07,
2006-01-20,Price,Price on NSE,36.62,
2006-01-27,Price,Price on NSE,35.90,
2006-02-03,Price,Price on NSE,36.23,
2006-02-10,Price,Price on NSE,36.16,
2006-02-17,Price,Price on NSE,36.97,
2006-02-24,Price,Price on NSE,37.45,
2006-03-03,Price,Price on NSE,35.43,
2006-03-10,Price,Price on NSE,34.58,
2006-03-17,Price,Price on NSE,34.32,
2006-03-24,Price,Price on NSE,36.27,
2006-03-31,Price,Price on NSE,35.45,
2006-04-07,Price,Price on NSE,37.98,
2006-04-13,Price,Price on NSE,37.52,
2006-04-21,Price,Price on NSE,35.59,
2006-04-29,Price,Price on NSE,36.51,
2006-05-05,Price,Price on NSE,40.36,
2006-05-12,Price,Price on NSE,35.89,
2006-05-19,Price,Price on NSE,33.38,
2006-05-26,Price,Price on NSE,35.05,
2006-06-02,Price,Price on NSE,32.23,
2006-06-09,Price,Price on NSE,26.94,
2006-06-16,Price,Price on NSE,28.22,
2006-06-25,Price,Price on NSE,28.58,
2006-06-30,Price,Price on NSE,27.88,
2006-07-07,Price,Price on NSE,28.14,
2006-07-14,Price,Price on NSE,26.30,
2006-07-21,Price,Price on NSE,26.14,
2006-07-28,Price,Price on NSE,25.84,
2006-08-04,Price,Price on NSE,25.70,
2006-08-11,Price,Price on NSE,25.46,
2006-08-18,Price,Price on NSE,31.21,
2006-08-25,Price,Price on NSE,28.94,
2006-09-01,Price,Price on NSE,30.94,
2006-09-08,Price,Price on NSE,32.32,
2006-09-15,Price,Price on NSE,32.07,
2006-09-22,Price,Price on NSE,30.68,
2006-09-29,Price,Price on NSE,30.53,
2006-10-06,Price,Price on NSE,32.87,
2006-10-13,Price,Price on NSE,33.84,
2006-10-21,Price,Price on NSE,33.28,
2006-10-27,Price,Price on NSE,32.70,
2006-11-03,Price,Price on NSE,34.35,
2006-11-10,Price,Price on NSE,30.32,
2006-11-17,Price,Price on NSE,31.53,
2006-11-24,Price,Price on NSE,31.41,
2006-12-01,Price,Price on NSE,28.50,
2006-12-08,Price,Price on NSE,27.68,
2006-12-15,Price,Price on NSE,27.10,
2006-12-22,Price,Price on NSE,26.71,
2006-12-29,Price,Price on NSE,28.18,
2007-01-05,Price,Price on NSE,29.35,
2007-01-12,Price,Price on NSE,30.66,
2007-01-19,Price,Price on NSE,30.49,
2007-01-25,Price,Price on NSE,29.91,
2007-02-02,Price,Price on NSE,29.38,
