date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,63.22,
2005-04-08,Price,Price on NSE,61.62,
2005-04-15,Price,Price on NSE,58.66,
2005-04-22,Price,Price on NSE,58.53,
2005-04-29,Price,Price on NSE,55.18,
2005-05-06,Price,Price on NSE,58.22,
2005-05-13,Price,Price on NSE,58.43,
2005-05-20,Price,Price on NSE,61.23,
2005-05-27,Price,Price on NSE,63.05,
2005-06-04,Price,Price on NSE,62.77,
2005-06-10,Price,Price on NSE,64.22,
2005-06-17,Price,Price on NSE,62.96,
2005-06-24,Price,Price on NSE,64.02,
2005-07-01,Price,Price on NSE,66.63,
2005-07-08,Price,Price on NSE,67.71,
2005-07-15,Price,Price on NSE,67.86,
2005-07-22,Price,Price on NSE,68.03,
2005-07-29,Price,Price on NSE,75.50,
2005-08-05,Price,Price on NSE,76.02,
2005-08-12,Price,Price on NSE,76.52,
2005-08-19,Price,Price on NSE,75.98,
2005-08-26,Price,Price on NSE,73.74,
2005-09-02,Price,Price on NSE,76.05,
2005-09-09,Price,Price on NSE,80.92,
2005-09-16,Price,Price on NSE,85.03,
2005-09-23,Price,Price on NSE,83.96,
2005-09-30,Price,Price on NSE,88.51,
2005-10-07,Price,Price on NSE,86.49,
2005-10-14,Price,Price on NSE,85.90,
2005-10-21,Price,Price on NSE,83.65,
2005-10-28,Price,Price on NSE,76.46,
2005-11-02,Price,Price on NSE,78.31,
2005-11-11,Price,Price on NSE,82.17,
2005-11-18,Price,Price on NSE,85.87,
2005-11-26,Price,Price on NSE,85.92,
2005-12-02,Price,Price on NSE,85.89,
2005-12-09,Price,Price on NSE,84.77,
2005-12-16,Price,Price on NSE,87.00,
2005-12-23,Price,Price on NSE,84.23,
2005-12-30,Price,Price on NSE,85.68,
2006-01-06,Price,Price on NSE,88.70,
2006-01-13,Price,Price on NSE,87.15,
2006-01-20,Price,Price on NSE,85.56,
2006-01-27,Price,Price on NSE,86.21,
2006-02-03,Price,Price on NSE,80.87,
2006-02-10,Price,Price on NSE,83.01,
2006-02-17,Price,Price on NSE,80.93,
2006-02-24,Price,Price on NSE,82.64,
2006-03-03,Price,Price on NSE,84.44,
2006-03-10,Price,Price on NSE,86.83,
2006-03-17,Price,Price on NSE,90.74,
2006-03-24,Price,Price on NSE,92.64,
2006-03-31,Price,Price on NSE,91.37,
2006-04-07,Price,Price on NSE,92.43,
2006-04-13,Price,Price on NSE,86.64,
2006-04-21,Price,Price on NSE,86.94,
2006-04-29,Price,Price on NSE,86.14,
2006-05-05,Price,Price on NSE,89.99,
2006-05-12,Price,Price on NSE,90.44,
2006-05-19,Price,Price on NSE,81.99,
2006-05-26,Price,Price on NSE,82.50,
2006-06-02,Price,Price on NSE,79.13,
2006-06-09,Price,Price on NSE,72.79,
2006-06-16,Price,Price on NSE,72.35,
2006-06-25,Price,Price on NSE,71.14,
2006-06-30,Price,Price on NSE,68.66,
2006-07-07,Price,Price on NSE,68.10,
2006-07-14,Price,Price on NSE,69.57,
2006-07-21,Price,Price on NSE,67.53,
2006-07-28,Price,Price on NSE,75.13,
2006-08-04,Price,Price on NSE,76.21,
2006-08-11,Price,Price on NSE,81.09,
2006-08-18,Price,Price on NSE,82.94,
2006-08-25,Price,Price on NSE,85.39,
2006-09-01,Price,Price on NSE,87.86,
2006-09-08,Price,Price on NSE,89.09,
2006-09-15,Price,Price on NSE,92.39,
2006-09-22,Price,Price on NSE,92.06,
2006-09-29,Price,Price on NSE,97.05,
2006-10-06,Price,Price on NSE,97.47,
2006-10-13,Price,Price on NSE,96.37,
2006-10-21,Price,Price on NSE,98.14,
2006-10-27,Price,Price on NSE,103.23,
2006-11-03,Price,Price on NSE,106.05,
2006-11-10,Price,Price on NSE,106.97,
2006-11-17,Price,Price on NSE,115.70,
2006-11-24,Price,Price on NSE,118.65,
2006-12-01,Price,Price on NSE,128.56,
2006-12-08,Price,Price on NSE,127.87,
2006-12-15,Price,Price on NSE,119.29,
2006-12-22,Price,Price on NSE,114.63,
2006-12-29,Price,Price on NSE,117.51,
2007-01-05,Price,Price on NSE,117.37,
2007-01-12,Price,Price on NSE,115.62,
2007-01-19,Price,Price on NSE,115.12,
2007-01-25,Price,Price on NSE,110.99,
2007-02-02,Price,Price on NSE,111.43,
2007-02-09,Price,Price on NSE,113.18,
2007-02-15,Price,Price on NSE,105.91,
2007-02-23,Price,Price on NSE,99.83,
2007-03-02,Price,Price on NSE,94.80,
2007-03-09,Price,Price on NSE,92.71,
2007-03-16,Price,Price on NSE,86.19,
2007-03-23,Price,Price on NSE,96.81,
2007-03-30,Price,Price on NSE,93.82,
2007-04-05,Price,Price on NSE,89.48,
2007-04-13,Price,Price on NSE,94.15,
2007-04-20,Price,Price on NSE,101.32,
2007-04-27,Price,Price on NSE,103.94,
2007-05-04,Price,Price on NSE,106.45,
2007-05-11,Price,Price on NSE,108.78,
2007-05-18,Price,Price on NSE,125.24,
2007-05-25,Price,Price on NSE,122.52,
2007-06-01,Price,Price on NSE,130.09,
2007-06-08,Price,Price on NSE,127.98,
2007-06-15,Price,Price on NSE,124.92,
2007-06-22,Price,Price on NSE,137.29,
2007-06-29,Price,Price on NSE,143.95,
2007-07-06,Price,Price on NSE,146.28,
2007-07-13,Price,Price on NSE,147.17,
2007-07-20,Price,Price on NSE,149.46,
2007-07-27,Price,Price on NSE,141.40,
2007-08-03,Price,Price on NSE,154.32,
2007-08-10,Price,Price on NSE,151.61,
