date,metric,label,value,delivery
2007-10-05,Price,Price on NSE,56.59,
2007-10-12,Price,Price on NSE,63.93,
2007-10-19,Price,Price on NSE,74.00,
2007-10-26,Price,Price on NSE,79.15,
2007-11-02,Price,Price on NSE,83.87,
2007-11-09,Price,Price on NSE,83.65,
2007-11-16,Price,Price on NSE,87.75,
2007-11-23,Price,Price on NSE,85.00,
2007-11-30,Price,Price on NSE,83.20,
2007-12-07,Price,Price on NSE,84.63,
2007-12-14,Price,Price on NSE,82.04,
2007-12-20,Price,Price on NSE,74.59,
2007-12-28,Price,Price on NSE,80.39,
2008-01-04,Price,Price on NSE,84.94,
2008-01-11,Price,Price on NSE,79.34,
2008-01-18,Price,Price on NSE,74.90,
2008-01-25,Price,Price on NSE,65.51,
2008-02-01,Price,Price on NSE,59.48,
2008-02-08,Price,Price on NSE,59.35,
2008-02-15,Price,Price on NSE,59.71,
2008-02-22,Price,Price on NSE,56.93,
2008-02-29,Price,Price on NSE,61.82,
2008-03-07,Price,Price on NSE,55.77,
2008-03-14,Price,Price on NSE,53.78,
2008-03-19,Price,Price on NSE,52.43,
2008-03-28,Price,Price on NSE,55.69,
2008-04-04,Price,Price on NSE,55.58,
2008-04-11,Price,Price on NSE,55.41,
2008-04-17,Price,Price on NSE,57.63,
2008-04-25,Price,Price on NSE,57.94,
2008-05-02,Price,Price on NSE,59.91,
2008-05-09,Price,Price on NSE,57.23,
2008-05-16,Price,Price on NSE,57.97,
2008-05-23,Price,Price on NSE,56.48,
2008-05-30,Price,Price on NSE,55.46,
2008-06-06,Price,Price on NSE,48.94,
2008-06-13,Price,Price on NSE,48.18,
2008-06-20,Price,Price on NSE,49.05,
2008-06-27,Price,Price on NSE,45.06,
2008-07-04,Price,Price on NSE,42.27,
2008-07-11,Price,Price on NSE,47.28,
2008-07-18,Price,Price on NSE,48.94,
2008-07-25,Price,Price on NSE,55.69,
2008-08-01,Price,Price on NSE,54.85,
2008-08-08,Price,Price on NSE,55.10,
2008-08-14,Price,Price on NSE,53.55,
2008-08-22,Price,Price on NSE,51.44,
2008-08-29,Price,Price on NSE,52.37,
2008-09-05,Price,Price on NSE,52.34,
2008-09-12,Price,Price on NSE,53.89,
2008-09-19,Price,Price on NSE,53.07,
2008-09-26,Price,Price on NSE,50.03,
2008-10-03,Price,Price on NSE,50.57,
2008-10-10,Price,Price on NSE,50.46,
2008-10-17,Price,Price on NSE,44.30,
2008-10-24,Price,Price on NSE,35.36,
2008-10-31,Price,Price on NSE,39.29,
