date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,28.18,
2005-04-08,Price,Price on NSE,29.17,
2005-04-15,Price,Price on NSE,28.68,
2005-04-22,Price,Price on NSE,29.03,
2005-04-29,Price,Price on NSE,29.95,
2005-05-06,Price,Price on NSE,30.02,
2005-05-13,Price,Price on NSE,30.83,
2005-05-20,Price,Price on NSE,31.20,
2005-05-27,Price,Price on NSE,32.72,
2005-06-04,Price,Price on NSE,32.95,
2005-06-10,Price,Price on NSE,32.55,
2005-06-17,Price,Price on NSE,32.21,
2005-06-24,Price,Price on NSE,33.39,
2005-07-01,Price,Price on NSE,34.80,
2005-07-08,Price,Price on NSE,35.37,
2005-07-15,Price,Price on NSE,36.82,
2005-07-22,Price,Price on NSE,34.25,
2005-07-29,Price,Price on NSE,35.06,
2005-08-05,Price,Price on NSE,36.24,
2005-08-12,Price,Price on NSE,35.26,
2005-08-19,Price,Price on NSE,35.09,
2005-08-26,Price,Price on NSE,35.76,
2005-09-02,Price,Price on NSE,36.08,
2005-09-09,Price,Price on NSE,38.11,
2005-09-16,Price,Price on NSE,39.12,
2005-09-23,Price,Price on NSE,42.98,
2005-09-30,Price,Price on NSE,42.73,
2005-10-07,Price,Price on NSE,39.50,
2005-10-14,Price,Price on NSE,39.12,
2005-10-21,Price,Price on NSE,37.91,
2005-10-28,Price,Price on NSE,36.08,
2005-11-02,Price,Price on NSE,39.12,
2005-11-11,Price,Price on NSE,40.66,
2005-11-18,Price,Price on NSE,40.87,
2005-11-26,Price,Price on NSE,42.56,
2005-12-02,Price,Price on NSE,42.97,
2005-12-09,Price,Price on NSE,42.76,
2005-12-16,Price,Price on NSE,44.09,
2005-12-23,Price,Price on NSE,43.55,
2005-12-30,Price,Price on NSE,44.40,
2006-01-06,Price,Price on NSE,45.45,
2006-01-13,Price,Price on NSE,45.47,
2006-01-20,Price,Price on NSE,45.95,
2006-01-27,Price,Price on NSE,48.58,
2006-02-03,Price,Price on NSE,47.64,
2006-02-10,Price,Price on NSE,50.97,
2006-02-17,Price,Price on NSE,50.56,
2006-02-24,Price,Price on NSE,51.09,
2006-03-03,Price,Price on NSE,54.45,
2006-03-10,Price,Price on NSE,55.62,
2006-03-17,Price,Price on NSE,54.86,
2006-03-24,Price,Price on NSE,57.98,
2006-03-31,Price,Price on NSE,60.98,
2006-04-07,Price,Price on NSE,62.39,
2006-04-13,Price,Price on NSE,59.01,
2006-04-21,Price,Price on NSE,62.62,
2006-04-29,Price,Price on NSE,63.67,
2006-05-05,Price,Price on NSE,65.14,
2006-05-12,Price,Price on NSE,62.97,
2006-05-19,Price,Price on NSE,56.22,
2006-05-26,Price,Price on NSE,57.25,
2006-06-02,Price,Price on NSE,51.37,
2006-06-09,Price,Price on NSE,50.15,
2006-06-16,Price,Price on NSE,51.00,
2006-06-25,Price,Price on NSE,53.67,
2006-06-30,Price,Price on NSE,57.00,
2006-07-07,Price,Price on NSE,54.72,
2006-07-14,Price,Price on NSE,55.17,
2006-07-21,Price,Price on NSE,52.28,
2006-07-28,Price,Price on NSE,51.42,
2006-08-04,Price,Price on NSE,52.56,
2006-08-11,Price,Price on NSE,54.76,
2006-08-18,Price,Price on NSE,56.17,
