date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,49.76,
2005-04-08,Price,Price on NSE,52.72,
2005-04-15,Price,Price on NSE,49.33,
2005-04-22,Price,Price on NSE,48.67,
2005-04-29,Price,Price on NSE,46.49,
2005-05-06,Price,Price on NSE,47.51,
2005-05-13,Price,Price on NSE,47.91,
2005-05-20,Price,Price on NSE,47.23,
2005-05-27,Price,Price on NSE,53.20,
2005-06-04,Price,Price on NSE,54.11,
2005-06-10,Price,Price on NSE,53.21,
2005-06-17,Price,Price on NSE,53.07,
2005-06-24,Price,Price on NSE,53.66,
2005-07-01,Price,Price on NSE,52.65,
2005-07-08,Price,Price on NSE,56.01,
2005-07-15,Price,Price on NSE,61.56,
2005-07-22,Price,Price on NSE,62.88,
2005-07-29,Price,Price on NSE,64.10,
2005-08-05,Price,Price on NSE,62.17,
2005-08-12,Price,Price on NSE,64.73,
2005-08-19,Price,Price on NSE,71.55,
2005-08-26,Price,Price on NSE,72.95,
2005-09-02,Price,Price on NSE,75.08,
2005-09-09,Price,Price on NSE,74.38,
2005-09-16,Price,Price on NSE,75.27,
2005-09-23,Price,Price on NSE,68.10,
2005-09-30,Price,Price on NSE,76.09,
2005-10-07,Price,Price on NSE,81.11,
2005-10-14,Price,Price on NSE,71.72,
2005-10-21,Price,Price on NSE,69.08,
2005-10-28,Price,Price on NSE,66.40,
2005-11-02,Price,Price on NSE,67.44,
2005-11-11,Price,Price on NSE,70.50,
2005-11-18,Price,Price on NSE,70.02,
2005-11-26,Price,Price on NSE,76.30,
2005-12-02,Price,Price on NSE,73.21,
2005-12-09,Price,Price on NSE,75.41,
2005-12-16,Price,Price on NSE,73.16,
2005-12-23,Price,Price on NSE,72.85,
2005-12-30,Price,Price on NSE,76.17,
2006-01-06,Price,Price on NSE,80.76,
2006-01-13,Price,Price on NSE,80.55,
2006-01-20,Price,Price on NSE,79.74,
2006-01-27,Price,Price on NSE,84.86,
2006-02-03,Price,Price on NSE,86.46,
2006-02-10,Price,Price on NSE,89.51,
2006-02-17,Price,Price on NSE,89.63,
2006-02-24,Price,Price on NSE,84.99,
2006-03-03,Price,Price on NSE,89.06,
2006-03-10,Price,Price on NSE,85.18,
2006-03-17,Price,Price on NSE,84.96,
2006-03-24,Price,Price on NSE,84.69,
2006-03-31,Price,Price on NSE,93.81,
2006-04-07,Price,Price on NSE,94.22,
2006-04-13,Price,Price on NSE,86.26,
2006-04-21,Price,Price on NSE,93.08,
2006-04-29,Price,Price on NSE,94.60,
2006-05-05,Price,Price on NSE,94.49,
2006-05-12,Price,Price on NSE,91.00,
2006-05-19,Price,Price on NSE,73.48,
2006-05-26,Price,Price on NSE,73.34,
2006-06-02,Price,Price on NSE,66.62,
2006-06-09,Price,Price on NSE,63.58,
2006-06-16,Price,Price on NSE,60.09,
2006-06-25,Price,Price on NSE,65.25,
2006-06-30,Price,Price on NSE,65.15,
2006-07-07,Price,Price on NSE,69.33,
2006-07-14,Price,Price on NSE,68.52,
2006-07-21,Price,Price on NSE,68.25,
2006-07-28,Price,Price on NSE,75.91,
2006-08-04,Price,Price on NSE,80.25,
2006-08-11,Price,Price on NSE,90.15,
2006-08-18,Price,Price on NSE,90.35,
2006-08-25,Price,Price on NSE,89.45,
2006-09-01,Price,Price on NSE,95.44,
2006-09-08,Price,Price on NSE,104.04,
2006-09-15,Price,Price on NSE,103.75,
2006-09-22,Price,Price on NSE,106.88,
2006-09-29,Price,Price on NSE,110.33,
2006-10-06,Price,Price on NSE,112.36,
2006-10-13,Price,Price on NSE,115.12,
2006-10-21,Price,Price on NSE,121.50,
2006-10-27,Price,Price on NSE,131.15,
2006-11-03,Price,Price on NSE,141.50,
2006-11-10,Price,Price on NSE,137.46,
2006-11-17,Price,Price on NSE,145.50,
2006-11-24,Price,Price on NSE,154.75,
2006-12-01,Price,Price on NSE,154.43,
2006-12-08,Price,Price on NSE,143.31,
2006-12-15,Price,Price on NSE,139.81,
2006-12-22,Price,Price on NSE,139.99,
2006-12-29,Price,Price on NSE,152.79,
2007-01-05,Price,Price on NSE,154.56,
2007-01-12,Price,Price on NSE,149.65,
2007-01-19,Price,Price on NSE,156.57,
2007-01-25,Price,Price on NSE,156.25,
2007-02-02,Price,Price on NSE,167.91,
2007-02-09,Price,Price on NSE,169.44,
2007-02-15,Price,Price on NSE,172.56,
2007-02-23,Price,Price on NSE,161.25,
2007-03-02,Price,Price on NSE,144.38,
2007-03-09,Price,Price on NSE,141.26,
2007-03-16,Price,Price on NSE,142.92,
2007-03-23,Price,Price on NSE,151.75,
2007-03-30,Price,Price on NSE,153.74,
2007-04-05,Price,Price on NSE,158.45,
2007-04-13,Price,Price on NSE,171.68,
2007-04-20,Price,Price on NSE,173.57,
2007-04-27,Price,Price on NSE,178.27,
2007-05-04,Price,Price on NSE,189.50,
2007-05-11,Price,Price on NSE,192.66,
2007-05-18,Price,Price on NSE,196.06,
2007-05-25,Price,Price on NSE,236.69,
2007-06-01,Price,Price on NSE,248.81,
2007-06-08,Price,Price on NSE,241.70,
2007-06-15,Price,Price on NSE,267.90,
2007-06-22,Price,Price on NSE,303.43,
2007-06-29,Price,Price on NSE,292.53,
2007-07-06,Price,Price on NSE,305.32,
2007-07-13,Price,Price on NSE,335.26,
2007-07-20,Price,Price on NSE,350.83,
2007-07-27,Price,Price on NSE,339.60,
2007-08-03,Price,Price on NSE,325.59,
2007-08-10,Price,Price on NSE,314.72,
2007-08-17,Price,Price on NSE,283.52,
2007-08-24,Price,Price on NSE,265.09,
2007-08-31,Price,Price on NSE,293.59,
2007-09-07,Price,Price on NSE,302.77,
2007-09-14,Price,Price on NSE,295.24,
2007-09-21,Price,Price on NSE,305.73,
2007-09-28,Price,Price on NSE,305.03,
2007-10-05,Price,Price on NSE,343.39,
2007-10-12,Price,Price on NSE,349.78,
2007-10-19,Price,Price on NSE,327.48,
2007-10-26,Price,Price on NSE,411.35,
2007-11-02,Price,Price on NSE,433.13,
2007-11-09,Price,Price on NSE,385.14,
2007-11-16,Price,Price on NSE,393.48,
2007-11-23,Price,Price on NSE,398.53,
2007-11-30,Price,Price on NSE,406.09,
2007-12-07,Price,Price on NSE,448.34,
2007-12-14,Price,Price on NSE,461.73,
2007-12-20,Price,Price on NSE,433.98,
2007-12-28,Price,Price on NSE,467.63,
2008-01-04,Price,Price on NSE,470.87,
2008-01-11,Price,Price on NSE,441.77,
2008-01-18,Price,Price on NSE,409.69,
2008-01-25,Price,Price on NSE,367.15,
2008-02-01,Price,Price on NSE,367.59,
2008-02-08,Price,Price on NSE,341.05,
2008-02-15,Price,Price on NSE,360.69,
2008-02-22,Price,Price on NSE,352.65,
2008-02-29,Price,Price on NSE,343.87,
2008-03-07,Price,Price on NSE,322.02,
2008-03-14,Price,Price on NSE,308.37,
2008-03-19,Price,Price on NSE,296.53,
2008-03-28,Price,Price on NSE,340.12,
2008-04-04,Price,Price on NSE,316.34,
2008-04-11,Price,Price on NSE,358.30,
2008-04-17,Price,Price on NSE,345.05,
2008-04-25,Price,Price on NSE,351.28,
2008-05-02,Price,Price on NSE,380.22,
2008-05-09,Price,Price on NSE,343.35,
2008-05-16,Price,Price on NSE,361.62,
2008-05-23,Price,Price on NSE,355.52,
2008-05-30,Price,Price on NSE,370.37,
2008-06-06,Price,Price on NSE,373.14,
2008-06-13,Price,Price on NSE,379.34,
2008-06-20,Price,Price on NSE,363.07,
2008-06-27,Price,Price on NSE,334.92,
2008-07-04,Price,Price on NSE,336.19,
2008-07-11,Price,Price on NSE,333.50,
2008-07-18,Price,Price on NSE,329.25,
2008-07-25,Price,Price on NSE,349.34,
2008-08-01,Price,Price on NSE,350.84,
2008-08-08,Price,Price on NSE,377.92,
2008-08-14,Price,Price on NSE,382.59,
