date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,74.35,
2005-04-08,Price,Price on NSE,74.61,
2005-04-15,Price,Price on NSE,71.20,
2005-04-22,Price,Price on NSE,68.18,
2005-04-29,Price,Price on NSE,63.73,
2005-05-06,Price,Price on NSE,66.78,
2005-05-13,Price,Price on NSE,66.93,
2005-05-20,Price,Price on NSE,68.93,
2005-05-27,Price,Price on NSE,71.49,
2005-06-04,Price,Price on NSE,72.46,
2005-06-10,Price,Price on NSE,71.39,
2005-06-17,Price,Price on NSE,71.92,
2005-06-24,Price,Price on NSE,72.84,
2005-07-01,Price,Price on NSE,76.14,
2005-07-08,Price,Price on NSE,76.89,
2005-07-15,Price,Price on NSE,74.89,
2005-07-22,Price,Price on NSE,76.86,
2005-07-29,Price,Price on NSE,83.73,
2005-08-05,Price,Price on NSE,83.15,
2005-08-12,Price,Price on NSE,83.69,
2005-08-19,Price,Price on NSE,82.05,
2005-08-26,Price,Price on NSE,79.57,
2005-09-02,Price,Price on NSE,78.13,
2005-09-09,Price,Price on NSE,78.52,
2005-09-16,Price,Price on NSE,80.09,
2005-09-23,Price,Price on NSE,78.04,
2005-09-30,Price,Price on NSE,85.17,
2005-10-07,Price,Price on NSE,93.96,
2005-10-14,Price,Price on NSE,89.59,
2005-10-21,Price,Price on NSE,83.96,
2005-10-28,Price,Price on NSE,79.25,
2005-11-02,Price,Price on NSE,84.65,
2005-11-11,Price,Price on NSE,93.89,
2005-11-18,Price,Price on NSE,92.49,
2005-11-26,Price,Price on NSE,93.27,
2005-12-02,Price,Price on NSE,91.84,
2005-12-09,Price,Price on NSE,92.63,
2005-12-16,Price,Price on NSE,93.51,
2005-12-23,Price,Price on NSE,96.61,
2005-12-30,Price,Price on NSE,97.82,
2006-01-06,Price,Price on NSE,102.38,
2006-01-13,Price,Price on NSE,103.28,
2006-01-20,Price,Price on NSE,103.10,
2006-01-27,Price,Price on NSE,107.34,
2006-02-03,Price,Price on NSE,116.08,
2006-02-10,Price,Price on NSE,120.64,
2006-02-17,Price,Price on NSE,128.61,
2006-02-24,Price,Price on NSE,130.86,
2006-03-03,Price,Price on NSE,132.69,
2006-03-10,Price,Price on NSE,135.11,
2006-03-17,Price,Price on NSE,134.79,
2006-03-24,Price,Price on NSE,143.27,
2006-03-31,Price,Price on NSE,142.14,
2006-04-07,Price,Price on NSE,143.77,
2006-04-13,Price,Price on NSE,147.39,
2006-04-21,Price,Price on NSE,148.30,
2006-04-29,Price,Price on NSE,143.23,
2006-05-05,Price,Price on NSE,167.96,
2006-05-12,Price,Price on NSE,164.30,
2006-05-19,Price,Price on NSE,152.01,
2006-05-26,Price,Price on NSE,141.08,
2006-06-02,Price,Price on NSE,133.80,
2006-06-09,Price,Price on NSE,121.81,
2006-06-16,Price,Price on NSE,127.25,
2006-06-25,Price,Price on NSE,128.20,
2006-06-30,Price,Price on NSE,126.80,
2006-07-07,Price,Price on NSE,130.16,
2006-07-14,Price,Price on NSE,130.60,
2006-07-21,Price,Price on NSE,124.10,
2006-07-28,Price,Price on NSE,140.38,
2006-08-04,Price,Price on NSE,142.83,
2006-08-11,Price,Price on NSE,144.13,
2006-08-18,Price,Price on NSE,149.57,
2006-08-25,Price,Price on NSE,144.31,
2006-09-01,Price,Price on NSE,148.85,
2006-09-08,Price,Price on NSE,147.70,
2006-09-15,Price,Price on NSE,149.16,
2006-09-22,Price,Price on NSE,149.86,
