date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,63.22,
2005-04-08,Price,Price on NSE,59.54,
2005-04-15,Price,Price on NSE,57.15,
2005-04-22,Price,Price on NSE,58.06,
2005-04-29,Price,Price on NSE,55.37,
2005-05-06,Price,Price on NSE,58.84,
2005-05-13,Price,Price on NSE,57.62,
2005-05-20,Price,Price on NSE,59.70,
2005-05-27,Price,Price on NSE,62.91,
2005-06-04,Price,Price on NSE,64.12,
2005-06-10,Price,Price on NSE,66.40,
2005-06-17,Price,Price on NSE,69.60,
2005-06-24,Price,Price on NSE,72.07,
2005-07-01,Price,Price on NSE,71.57,
2005-07-08,Price,Price on NSE,75.55,
2005-07-15,Price,Price on NSE,74.68,
2005-07-22,Price,Price on NSE,77.53,
2005-07-29,Price,Price on NSE,85.17,
2005-08-05,Price,Price on NSE,85.47,
2005-08-12,Price,Price on NSE,86.35,
2005-08-19,Price,Price on NSE,88.71,
2005-08-26,Price,Price on NSE,91.00,
2005-09-02,Price,Price on NSE,90.28,
2005-09-09,Price,Price on NSE,93.07,
2005-09-16,Price,Price on NSE,93.92,
2005-09-23,Price,Price on NSE,87.69,
2005-09-30,Price,Price on NSE,94.38,
2005-10-07,Price,Price on NSE,95.68,
2005-10-14,Price,Price on NSE,91.39,
2005-10-21,Price,Price on NSE,92.20,
2005-10-28,Price,Price on NSE,90.39,
2005-11-02,Price,Price on NSE,89.68,
2005-11-11,Price,Price on NSE,99.34,
2005-11-18,Price,Price on NSE,102.30,
2005-11-26,Price,Price on NSE,115.87,
2005-12-02,Price,Price on NSE,116.92,
2005-12-09,Price,Price on NSE,121.57,
2005-12-16,Price,Price on NSE,125.68,
2005-12-23,Price,Price on NSE,125.35,
2005-12-30,Price,Price on NSE,127.90,
2006-01-06,Price,Price on NSE,128.02,
2006-01-13,Price,Price on NSE,129.94,
2006-01-20,Price,Price on NSE,131.27,
2006-01-27,Price,Price on NSE,134.38,
2006-02-03,Price,Price on NSE,139.60,
2006-02-10,Price,Price on NSE,147.58,
2006-02-17,Price,Price on NSE,149.87,
2006-02-24,Price,Price on NSE,144.70,
2006-03-03,Price,Price on NSE,150.54,
2006-03-10,Price,Price on NSE,155.07,
2006-03-17,Price,Price on NSE,156.82,
2006-03-24,Price,Price on NSE,156.14,
2006-03-31,Price,Price on NSE,156.77,
2006-04-07,Price,Price on NSE,163.20,
2006-04-13,Price,Price on NSE,153.45,
2006-04-21,Price,Price on NSE,162.19,
2006-04-29,Price,Price on NSE,157.84,
2006-05-05,Price,Price on NSE,170.04,
2006-05-12,Price,Price on NSE,173.10,
2006-05-19,Price,Price on NSE,155.58,
2006-05-26,Price,Price on NSE,147.84,
2006-06-02,Price,Price on NSE,149.78,
2006-06-09,Price,Price on NSE,140.90,
2006-06-16,Price,Price on NSE,138.13,
2006-06-25,Price,Price on NSE,144.77,
2006-06-30,Price,Price on NSE,155.45,
2006-07-07,Price,Price on NSE,149.62,
2006-07-14,Price,Price on NSE,146.34,
2006-07-21,Price,Price on NSE,128.43,
2006-07-28,Price,Price on NSE,144.04,
2006-08-04,Price,Price on NSE,146.44,
2006-08-11,Price,Price on NSE,153.24,
2006-08-18,Price,Price on NSE,161.22,
2006-08-25,Price,Price on NSE,162.97,
2006-09-01,Price,Price on NSE,164.95,
2006-09-08,Price,Price on NSE,161.00,
2006-09-15,Price,Price on NSE,160.93,
2006-09-22,Price,Price on NSE,164.10,
2006-09-29,Price,Price on NSE,170.03,
2006-10-06,Price,Price on NSE,175.48,
2006-10-13,Price,Price on NSE,174.15,
2006-10-21,Price,Price on NSE,175.22,
2006-10-27,Price,Price on NSE,190.57,
2006-11-03,Price,Price on NSE,192.20,
2006-11-10,Price,Price on NSE,207.83,
2006-11-17,Price,Price on NSE,203.08,
2006-11-24,Price,Price on NSE,209.33,
2006-12-01,Price,Price on NSE,210.27,
2006-12-08,Price,Price on NSE,207.98,
2006-12-15,Price,Price on NSE,201.97,
2006-12-22,Price,Price on NSE,217.57,
2006-12-29,Price,Price on NSE,227.12,
2007-01-05,Price,Price on NSE,224.14,
2007-01-12,Price,Price on NSE,233.37,
2007-01-19,Price,Price on NSE,233.45,
2007-01-25,Price,Price on NSE,230.57,
2007-02-02,Price,Price on NSE,228.55,
2007-02-09,Price,Price on NSE,230.02,
2007-02-15,Price,Price on NSE,225.49,
2007-02-23,Price,Price on NSE,213.97,
2007-03-02,Price,Price on NSE,192.63,
2007-03-09,Price,Price on NSE,183.48,
2007-03-16,Price,Price on NSE,182.68,
2007-03-23,Price,Price on NSE,199.20,
2007-03-30,Price,Price on NSE,195.10,
2007-04-05,Price,Price on NSE,178.43,
2007-04-13,Price,Price on NSE,186.28,
2007-04-20,Price,Price on NSE,185.93,
2007-04-27,Price,Price on NSE,190.57,
2007-05-04,Price,Price on NSE,197.52,
2007-05-11,Price,Price on NSE,180.08,
2007-05-18,Price,Price on NSE,183.15,
2007-05-25,Price,Price on NSE,182.97,
2007-06-01,Price,Price on NSE,190.40,
2007-06-08,Price,Price on NSE,179.33,
2007-06-15,Price,Price on NSE,175.09,
2007-06-22,Price,Price on NSE,182.87,
2007-06-29,Price,Price on NSE,180.79,
2007-07-06,Price,Price on NSE,196.92,
2007-07-13,Price,Price on NSE,206.39,
2007-07-20,Price,Price on NSE,206.64,
2007-07-27,Price,Price on NSE,195.02,
2007-08-03,Price,Price on NSE,169.59,
2007-08-10,Price,Price on NSE,167.79,
2007-08-17,Price,Price on NSE,162.74,
2007-08-24,Price,Price on NSE,160.02,
2007-08-31,Price,Price on NSE,177.03,
2007-09-07,Price,Price on NSE,176.47,
2007-09-14,Price,Price on NSE,174.63,
2007-09-21,Price,Price on NSE,193.58,
2007-09-28,Price,Price on NSE,188.00,
2007-10-05,Price,Price on NSE,188.07,
2007-10-12,Price,Price on NSE,207.14,
2007-10-19,Price,Price on NSE,182.99,
2007-10-26,Price,Price on NSE,200.35,
2007-11-02,Price,Price on NSE,188.65,
2007-11-09,Price,Price on NSE,185.90,
2007-11-16,Price,Price on NSE,183.45,
2007-11-23,Price,Price on NSE,177.78,
2007-11-30,Price,Price on NSE,182.39,
2007-12-07,Price,Price on NSE,195.04,
2007-12-14,Price,Price on NSE,197.77,
2007-12-20,Price,Price on NSE,196.14,
2007-12-28,Price,Price on NSE,208.94,
2008-01-04,Price,Price on NSE,205.94,
2008-01-11,Price,Price on NSE,193.77,
2008-01-18,Price,Price on NSE,181.89,
2008-01-25,Price,Price on NSE,168.28,
2008-02-01,Price,Price on NSE,167.75,
2008-02-08,Price,Price on NSE,161.50,
2008-02-15,Price,Price on NSE,155.27,
2008-02-22,Price,Price on NSE,157.28,
2008-02-29,Price,Price on NSE,172.94,
2008-03-07,Price,Price on NSE,166.82,
2008-03-14,Price,Price on NSE,162.30,
2008-03-19,Price,Price on NSE,165.30,
2008-03-28,Price,Price on NSE,173.13,
2008-04-04,Price,Price on NSE,151.30,
2008-04-11,Price,Price on NSE,154.69,
2008-04-17,Price,Price on NSE,160.55,
2008-04-25,Price,Price on NSE,158.62,
2008-05-02,Price,Price on NSE,172.82,
2008-05-09,Price,Price on NSE,168.22,
2008-05-16,Price,Price on NSE,165.87,
2008-05-23,Price,Price on NSE,163.00,
2008-05-30,Price,Price on NSE,147.54,
2008-06-06,Price,Price on NSE,145.17,
2008-06-13,Price,Price on NSE,142.57,
2008-06-20,Price,Price on NSE,143.55,
2008-06-27,Price,Price on NSE,128.14,
2008-07-04,Price,Price on NSE,118.78,
2008-07-11,Price,Price on NSE,133.15,
2008-07-18,Price,Price on NSE,130.15,
2008-07-25,Price,Price on NSE,135.13,
2008-08-01,Price,Price on NSE,130.72,
2008-08-08,Price,Price on NSE,143.94,
2008-08-14,Price,Price on NSE,146.35,
2008-08-22,Price,Price on NSE,137.27,
2008-08-29,Price,Price on NSE,144.67,
2008-09-05,Price,Price on NSE,145.72,
2008-09-12,Price,Price on NSE,137.04,
2008-09-19,Price,Price on NSE,138.45,
2008-09-26,Price,Price on NSE,132.90,
2008-10-03,Price,Price on NSE,128.73,
2008-10-10,Price,Price on NSE,117.07,
2008-10-17,Price,Price on NSE,110.20,
2008-10-24,Price,Price on NSE,71.94,
2008-10-31,Price,Price on NSE,93.63,
2008-11-07,Price,Price on NSE,92.45,
2008-11-14,Price,Price on NSE,83.40,
2008-11-21,Price,Price on NSE,77.15,
2008-11-28,Price,Price on NSE,70.20,
2008-12-05,Price,Price on NSE,62.99,
2008-12-12,Price,Price on NSE,74.19,
2008-12-19,Price,Price on NSE,80.72,
2008-12-26,Price,Price on NSE,66.29,
2009-01-02,Price,Price on NSE,72.15,
2009-01-09,Price,Price on NSE,78.04,
2009-01-16,Price,Price on NSE,81.19,
2009-01-23,Price,Price on NSE,66.17,
2009-01-30,Price,Price on NSE,75.57,
2009-02-06,Price,Price on NSE,68.67,
2009-02-13,Price,Price on NSE,80.15,
2009-02-20,Price,Price on NSE,70.39,
2009-02-27,Price,Price on NSE,77.93,
2009-03-06,Price,Price on NSE,79.48,
2009-03-13,Price,Price on NSE,86.20,
2009-03-20,Price,Price on NSE,88.88,
2009-03-27,Price,Price on NSE,96.40,
2009-04-02,Price,Price on NSE,105.14,
2009-04-09,Price,Price on NSE,109.10,
2009-04-17,Price,Price on NSE,113.03,
2009-04-24,Price,Price on NSE,117.83,
2009-04-29,Price,Price on NSE,121.99,
2009-05-08,Price,Price on NSE,123.35,
2009-05-15,Price,Price on NSE,128.37,
2009-05-22,Price,Price on NSE,157.58,
2009-05-29,Price,Price on NSE,167.23,
2009-06-05,Price,Price on NSE,177.48,
2009-06-12,Price,Price on NSE,195.95,
2009-06-19,Price,Price on NSE,183.94,
2009-06-26,Price,Price on NSE,174.53,
2009-07-03,Price,Price on NSE,184.68,
2009-07-10,Price,Price on NSE,173.55,
2009-07-17,Price,Price on NSE,194.52,
2009-07-24,Price,Price on NSE,207.73,
2009-07-31,Price,Price on NSE,214.77,
2009-08-07,Price,Price on NSE,208.87,
2009-08-14,Price,Price on NSE,197.53,
2009-08-21,Price,Price on NSE,200.15,
2009-08-28,Price,Price on NSE,206.85,
2009-09-04,Price,Price on NSE,216.87,
2009-09-11,Price,Price on NSE,205.33,
2009-09-18,Price,Price on NSE,221.48,
2009-09-25,Price,Price on NSE,212.48,
2009-10-01,Price,Price on NSE,222.53,
2009-10-09,Price,Price on NSE,222.85,
2009-10-17,Price,Price on NSE,233.45,
2009-10-23,Price,Price on NSE,231.75,
2009-10-30,Price,Price on NSE,230.49,
2009-11-06,Price,Price on NSE,243.18,
2009-11-13,Price,Price on NSE,257.43,
2009-11-20,Price,Price on NSE,260.05,
2009-11-27,Price,Price on NSE,254.78,
2009-12-04,Price,Price on NSE,261.68,
2009-12-11,Price,Price on NSE,257.37,
2009-12-18,Price,Price on NSE,263.67,
2009-12-24,Price,Price on NSE,266.24,
2009-12-31,Price,Price on NSE,270.22,
2010-01-08,Price,Price on NSE,288.98,
2010-01-15,Price,Price on NSE,289.30,
