date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,64.14,
2005-04-08,Price,Price on NSE,63.26,
2005-04-15,Price,Price on NSE,60.18,
2005-04-22,Price,Price on NSE,62.20,
2005-04-29,Price,Price on NSE,59.99,
2005-05-06,Price,Price on NSE,62.38,
2005-05-13,Price,Price on NSE,60.92,
2005-05-20,Price,Price on NSE,59.12,
2005-05-27,Price,Price on NSE,60.35,
2005-06-04,Price,Price on NSE,63.07,
2005-06-10,Price,Price on NSE,64.36,
2005-06-17,Price,Price on NSE,68.19,
2005-06-24,Price,Price on NSE,74.37,
2005-07-01,Price,Price on NSE,72.71,
2005-07-08,Price,Price on NSE,70.47,
2005-07-15,Price,Price on NSE,75.73,
2005-07-22,Price,Price on NSE,78.33,
2005-07-29,Price,Price on NSE,79.90,
2005-08-05,Price,Price on NSE,82.44,
2005-08-12,Price,Price on NSE,80.00,
2005-08-19,Price,Price on NSE,80.17,
2005-08-26,Price,Price on NSE,79.38,
2005-09-02,Price,Price on NSE,82.98,
2005-09-09,Price,Price on NSE,84.25,
2005-09-16,Price,Price on NSE,86.80,
2005-09-23,Price,Price on NSE,84.94,
2005-09-30,Price,Price on NSE,90.15,
2005-10-07,Price,Price on NSE,89.56,
2005-10-14,Price,Price on NSE,86.77,
2005-10-21,Price,Price on NSE,87.61,
2005-10-28,Price,Price on NSE,84.25,
2005-11-02,Price,Price on NSE,88.35,
2005-11-11,Price,Price on NSE,90.35,
2005-11-18,Price,Price on NSE,93.85,
2005-11-26,Price,Price on NSE,96.09,
2005-12-02,Price,Price on NSE,95.35,
2005-12-09,Price,Price on NSE,98.08,
2005-12-16,Price,Price on NSE,96.48,
2005-12-23,Price,Price on NSE,95.75,
2005-12-30,Price,Price on NSE,101.02,
2006-01-06,Price,Price on NSE,104.59,
2006-01-13,Price,Price on NSE,100.55,
2006-01-20,Price,Price on NSE,80.00,
2006-01-27,Price,Price on NSE,79.37,
2006-02-03,Price,Price on NSE,79.13,
2006-02-10,Price,Price on NSE,81.75,
2006-02-17,Price,Price on NSE,78.74,
2006-02-24,Price,Price on NSE,79.84,
2006-03-03,Price,Price on NSE,81.31,
2006-03-10,Price,Price on NSE,83.09,
2006-03-17,Price,Price on NSE,88.04,
2006-03-24,Price,Price on NSE,88.86,
2006-03-31,Price,Price on NSE,90.35,
2006-04-07,Price,Price on NSE,94.68,
2006-04-13,Price,Price on NSE,96.16,
2006-04-21,Price,Price on NSE,110.75,
2006-04-29,Price,Price on NSE,116.20,
2006-05-05,Price,Price on NSE,124.87,
2006-05-12,Price,Price on NSE,121.19,
2006-05-19,Price,Price on NSE,111.11,
2006-05-26,Price,Price on NSE,108.88,
2006-06-02,Price,Price on NSE,108.84,
2006-06-09,Price,Price on NSE,104.82,
2006-06-16,Price,Price on NSE,104.69,
2006-06-25,Price,Price on NSE,114.41,
2006-06-30,Price,Price on NSE,120.40,
2006-07-07,Price,Price on NSE,117.19,
2006-07-14,Price,Price on NSE,121.45,
2006-07-21,Price,Price on NSE,109.91,
2006-07-28,Price,Price on NSE,111.22,
2006-08-04,Price,Price on NSE,109.94,
2006-08-11,Price,Price on NSE,114.85,
2006-08-18,Price,Price on NSE,119.95,
2006-08-25,Price,Price on NSE,126.17,
2006-09-01,Price,Price on NSE,127.51,
2006-09-08,Price,Price on NSE,128.46,
2006-09-15,Price,Price on NSE,129.57,
2006-09-22,Price,Price on NSE,131.32,
2006-09-29,Price,Price on NSE,133.11,
2006-10-06,Price,Price on NSE,132.10,
2006-10-13,Price,Price on NSE,135.26,
2006-10-21,Price,Price on NSE,136.45,
2006-10-27,Price,Price on NSE,138.89,
2006-11-03,Price,Price on NSE,146.28,
2006-11-10,Price,Price on NSE,146.00,
2006-11-17,Price,Price on NSE,143.05,
2006-11-24,Price,Price on NSE,143.40,
2006-12-01,Price,Price on NSE,143.25,
2006-12-08,Price,Price on NSE,144.17,
2006-12-15,Price,Price on NSE,142.42,
2006-12-22,Price,Price on NSE,144.56,
2006-12-29,Price,Price on NSE,144.29,
2007-01-05,Price,Price on NSE,146.33,
2007-01-12,Price,Price on NSE,152.16,
2007-01-19,Price,Price on NSE,157.07,
2007-01-25,Price,Price on NSE,155.70,
2007-02-02,Price,Price on NSE,156.20,
2007-02-09,Price,Price on NSE,158.10,
2007-02-15,Price,Price on NSE,159.82,
2007-02-23,Price,Price on NSE,160.54,
2007-03-02,Price,Price on NSE,149.51,
2007-03-09,Price,Price on NSE,149.74,
2007-03-16,Price,Price on NSE,147.69,
2007-03-23,Price,Price on NSE,156.31,
2007-03-30,Price,Price on NSE,155.66,
2007-04-05,Price,Price on NSE,154.36,
2007-04-13,Price,Price on NSE,160.39,
2007-04-20,Price,Price on NSE,175.10,
2007-04-27,Price,Price on NSE,174.85,
2007-05-04,Price,Price on NSE,179.84,
2007-05-11,Price,Price on NSE,180.52,
2007-05-18,Price,Price on NSE,192.94,
2007-05-25,Price,Price on NSE,196.30,
2007-06-01,Price,Price on NSE,198.94,
2007-06-08,Price,Price on NSE,188.23,
2007-06-15,Price,Price on NSE,191.06,
2007-06-22,Price,Price on NSE,193.69,
2007-06-29,Price,Price on NSE,193.18,
2007-07-06,Price,Price on NSE,194.24,
2007-07-13,Price,Price on NSE,201.41,
2007-07-20,Price,Price on NSE,214.94,
2007-07-27,Price,Price on NSE,212.14,
2007-08-03,Price,Price on NSE,204.60,
2007-08-10,Price,Price on NSE,205.50,
2007-08-17,Price,Price on NSE,199.12,
2007-08-24,Price,Price on NSE,201.79,
2007-08-31,Price,Price on NSE,222.75,
2007-09-07,Price,Price on NSE,222.98,
2007-09-14,Price,Price on NSE,231.14,
2007-09-21,Price,Price on NSE,259.05,
2007-09-28,Price,Price on NSE,261.05,
2007-10-05,Price,Price on NSE,283.13,
2007-10-12,Price,Price on NSE,291.46,
2007-10-19,Price,Price on NSE,280.50,
2007-10-26,Price,Price on NSE,306.51,
2007-11-02,Price,Price on NSE,308.22,
2007-11-09,Price,Price on NSE,310.61,
2007-11-16,Price,Price on NSE,327.34,
2007-11-23,Price,Price on NSE,319.34,
2007-11-30,Price,Price on NSE,323.93,
2007-12-07,Price,Price on NSE,322.77,
2007-12-14,Price,Price on NSE,328.14,
2007-12-20,Price,Price on NSE,308.26,
2007-12-28,Price,Price on NSE,328.84,
2008-01-04,Price,Price on NSE,339.99,
2008-01-11,Price,Price on NSE,355.28,
2008-01-18,Price,Price on NSE,318.02,
2008-01-25,Price,Price on NSE,297.10,
2008-02-01,Price,Price on NSE,288.84,
2008-02-08,Price,Price on NSE,275.63,
2008-02-15,Price,Price on NSE,294.66,
2008-02-22,Price,Price on NSE,276.54,
2008-02-29,Price,Price on NSE,279.84,
2008-03-07,Price,Price on NSE,255.39,
2008-03-14,Price,Price on NSE,263.84,
2008-03-19,Price,Price on NSE,245.26,
2008-03-28,Price,Price on NSE,267.23,
2008-04-04,Price,Price on NSE,263.67,
2008-04-11,Price,Price on NSE,289.84,
2008-04-17,Price,Price on NSE,299.90,
2008-04-25,Price,Price on NSE,298.13,
2008-05-02,Price,Price on NSE,303.84,
2008-05-09,Price,Price on NSE,287.21,
2008-05-16,Price,Price on NSE,299.40,
2008-05-23,Price,Price on NSE,290.37,
2008-05-30,Price,Price on NSE,273.03,
2008-06-06,Price,Price on NSE,254.28,
2008-06-13,Price,Price on NSE,257.91,
2008-06-20,Price,Price on NSE,238.46,
2008-06-27,Price,Price on NSE,247.94,
2008-07-04,Price,Price on NSE,238.31,
2008-07-11,Price,Price on NSE,229.02,
2008-07-18,Price,Price on NSE,240.05,
2008-07-25,Price,Price on NSE,243.90,
2008-08-01,Price,Price on NSE,260.99,
2008-08-08,Price,Price on NSE,255.79,
2008-08-14,Price,Price on NSE,258.62,
2008-08-22,Price,Price on NSE,255.00,
2008-08-29,Price,Price on NSE,242.66,
2008-09-05,Price,Price on NSE,236.38,
2008-09-12,Price,Price on NSE,219.54,
2008-09-19,Price,Price on NSE,233.45,
