date,metric,label,value,delivery
2010-11-05,Price,Price on NSE,349.85,
2010-11-12,Price,Price on NSE,320.15,
2010-11-19,Price,Price on NSE,333.55,
2010-11-26,Price,Price on NSE,312.70,
2010-12-03,Price,Price on NSE,321.95,
2010-12-10,Price,Price on NSE,317.30,
2010-12-16,Price,Price on NSE,320.70,
2010-12-24,Price,Price on NSE,312.15,
2010-12-31,Price,Price on NSE,314.75,
2011-01-07,Price,Price on NSE,309.10,
2011-01-14,Price,Price on NSE,310.50,
2011-01-21,Price,Price on NSE,314.15,
2011-01-28,Price,Price on NSE,305.05,
2011-02-04,Price,Price on NSE,308.15,
2011-02-11,Price,Price on NSE,304.60,
2011-02-18,Price,Price on NSE,302.35,
2011-02-25,Price,Price on NSE,292.65,
2011-03-04,Price,Price on NSE,324.25,
2011-03-11,Price,Price on NSE,329.95,
2011-03-18,Price,Price on NSE,344.40,
2011-03-25,Price,Price on NSE,358.10,
2011-04-01,Price,Price on NSE,346.90,
2011-04-08,Price,Price on NSE,355.25,
2011-04-15,Price,Price on NSE,357.45,
2011-04-21,Price,Price on NSE,362.30,
2011-04-29,Price,Price on NSE,380.55,
2011-05-06,Price,Price on NSE,369.75,
2011-05-13,Price,Price on NSE,386.85,
2011-05-20,Price,Price on NSE,364.95,
2011-05-27,Price,Price on NSE,387.90,
2011-06-03,Price,Price on NSE,391.65,
2011-06-10,Price,Price on NSE,405.35,
2011-06-17,Price,Price on NSE,395.60,
2011-06-24,Price,Price on NSE,390.00,
2011-07-01,Price,Price on NSE,384.25,
2011-07-08,Price,Price on NSE,362.65,
2011-07-15,Price,Price on NSE,365.85,
2011-07-22,Price,Price on NSE,368.95,
2011-07-29,Price,Price on NSE,388.25,
2011-08-05,Price,Price on NSE,392.90,
2011-08-12,Price,Price on NSE,385.25,
2011-08-19,Price,Price on NSE,393.45,
2011-08-26,Price,Price on NSE,359.40,
2011-09-02,Price,Price on NSE,388.15,
2011-09-09,Price,Price on NSE,381.05,
2011-09-16,Price,Price on NSE,379.15,
2011-09-23,Price,Price on NSE,365.60,
2011-09-30,Price,Price on NSE,333.20,
2011-10-07,Price,Price on NSE,337.55,
2011-10-14,Price,Price on NSE,322.55,
2011-10-21,Price,Price on NSE,328.55,
2011-10-28,Price,Price on NSE,338.20,
2011-11-04,Price,Price on NSE,326.30,
2011-11-11,Price,Price on NSE,326.10,
2011-11-18,Price,Price on NSE,297.65,
2011-11-25,Price,Price on NSE,308.55,
2011-12-02,Price,Price on NSE,334.65,
2011-12-09,Price,Price on NSE,316.05,
2011-12-16,Price,Price on NSE,300.75,
2011-12-23,Price,Price on NSE,299.95,
2011-12-30,Price,Price on NSE,300.65,
2012-01-07,Price,Price on NSE,319.55,
2012-01-13,Price,Price on NSE,343.80,
2012-01-20,Price,Price on NSE,344.80,
2012-01-27,Price,Price on NSE,341.95,
2012-02-03,Price,Price on NSE,327.35,
2012-02-10,Price,Price on NSE,331.85,
2012-02-17,Price,Price on NSE,323.80,
2012-02-24,Price,Price on NSE,327.65,
2012-03-03,Price,Price on NSE,331.75,
2012-03-09,Price,Price on NSE,336.05,
2012-03-16,Price,Price on NSE,341.65,
2012-03-23,Price,Price on NSE,334.85,
2012-03-30,Price,Price on NSE,343.90,
2012-04-04,Price,Price on NSE,341.60,
2012-04-13,Price,Price on NSE,338.90,
2012-04-20,Price,Price on NSE,362.45,
