date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,73.83,
2005-04-08,Price,Price on NSE,73.45,
2005-04-15,Price,Price on NSE,73.29,
2005-04-22,Price,Price on NSE,72.08,
2005-04-29,Price,Price on NSE,65.45,
2005-05-06,Price,Price on NSE,68.67,
2005-05-13,Price,Price on NSE,71.31,
2005-05-20,Price,Price on NSE,72.26,
2005-05-27,Price,Price on NSE,72.55,
2005-06-04,Price,Price on NSE,72.23,
2005-06-10,Price,Price on NSE,74.29,
2005-06-17,Price,Price on NSE,75.64,
2005-06-24,Price,Price on NSE,76.06,
2005-07-01,Price,Price on NSE,76.59,
2005-07-08,Price,Price on NSE,77.14,
2005-07-15,Price,Price on NSE,80.24,
2005-07-22,Price,Price on NSE,82.69,
2005-07-29,Price,Price on NSE,97.17,
2005-08-05,Price,Price on NSE,90.94,
2005-08-12,Price,Price on NSE,93.23,
2005-08-19,Price,Price on NSE,90.58,
2005-08-26,Price,Price on NSE,87.56,
2005-09-02,Price,Price on NSE,87.55,
2005-09-09,Price,Price on NSE,93.37,
2005-09-16,Price,Price on NSE,99.30,
2005-09-23,Price,Price on NSE,104.46,
2005-09-30,Price,Price on NSE,109.40,
2005-10-07,Price,Price on NSE,96.35,
2005-10-14,Price,Price on NSE,92.05,
2005-10-21,Price,Price on NSE,92.10,
2005-10-28,Price,Price on NSE,88.27,
2005-11-02,Price,Price on NSE,90.81,
2005-11-11,Price,Price on NSE,93.65,
2005-11-18,Price,Price on NSE,97.94,
2005-11-26,Price,Price on NSE,98.30,
2005-12-02,Price,Price on NSE,98.95,
2005-12-09,Price,Price on NSE,99.87,
2005-12-16,Price,Price on NSE,106.65,
2005-12-23,Price,Price on NSE,105.65,
2005-12-30,Price,Price on NSE,106.37,
2006-01-06,Price,Price on NSE,109.12,
2006-01-13,Price,Price on NSE,106.18,
2006-01-20,Price,Price on NSE,105.36,
2006-01-27,Price,Price on NSE,112.65,
2006-02-03,Price,Price on NSE,103.81,
2006-02-10,Price,Price on NSE,109.78,
2006-02-17,Price,Price on NSE,106.71,
2006-02-24,Price,Price on NSE,107.96,
2006-03-03,Price,Price on NSE,111.24,
2006-03-10,Price,Price on NSE,111.70,
2006-03-17,Price,Price on NSE,110.21,
2006-03-24,Price,Price on NSE,108.85,
2006-03-31,Price,Price on NSE,107.10,
2006-04-07,Price,Price on NSE,109.04,
2006-04-13,Price,Price on NSE,102.43,
2006-04-21,Price,Price on NSE,107.56,
2006-04-29,Price,Price on NSE,107.59,
2006-05-05,Price,Price on NSE,116.04,
2006-05-12,Price,Price on NSE,115.65,
2006-05-19,Price,Price on NSE,100.99,
2006-05-26,Price,Price on NSE,102.50,
2006-06-02,Price,Price on NSE,100.35,
2006-06-09,Price,Price on NSE,90.97,
2006-06-16,Price,Price on NSE,92.13,
2006-06-25,Price,Price on NSE,92.22,
2006-06-30,Price,Price on NSE,88.71,
2006-07-07,Price,Price on NSE,90.72,
2006-07-14,Price,Price on NSE,88.35,
2006-07-21,Price,Price on NSE,88.14,
2006-07-28,Price,Price on NSE,98.65,
2006-08-04,Price,Price on NSE,99.45,
2006-08-11,Price,Price on NSE,106.27,
2006-08-18,Price,Price on NSE,106.97,
2006-08-25,Price,Price on NSE,107.08,
2006-09-01,Price,Price on NSE,110.84,
2006-09-08,Price,Price on NSE,110.25,
2006-09-15,Price,Price on NSE,117.56,
2006-09-22,Price,Price on NSE,119.07,
2006-09-29,Price,Price on NSE,127.20,
2006-10-06,Price,Price on NSE,127.72,
2006-10-13,Price,Price on NSE,126.35,
2006-10-21,Price,Price on NSE,134.42,
2006-10-27,Price,Price on NSE,137.92,
2006-11-03,Price,Price on NSE,140.50,
2006-11-10,Price,Price on NSE,151.08,
2006-11-17,Price,Price on NSE,159.37,
2006-11-24,Price,Price on NSE,158.70,
2006-12-01,Price,Price on NSE,159.66,
