date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,53.19,
2005-04-08,Price,Price on NSE,51.63,
2005-04-15,Price,Price on NSE,50.68,
2005-04-22,Price,Price on NSE,55.38,
2005-04-29,Price,Price on NSE,52.37,
2005-05-06,Price,Price on NSE,52.06,
2005-05-13,Price,Price on NSE,53.30,
2005-05-20,Price,Price on NSE,56.26,
2005-05-27,Price,Price on NSE,62.18,
2005-06-04,Price,Price on NSE,63.18,
2005-06-10,Price,Price on NSE,62.31,
2005-06-17,Price,Price on NSE,66.05,
2005-06-24,Price,Price on NSE,63.83,
2005-07-01,Price,Price on NSE,63.34,
2005-07-08,Price,Price on NSE,63.71,
2005-07-15,Price,Price on NSE,61.91,
2005-07-22,Price,Price on NSE,62.94,
2005-07-29,Price,Price on NSE,63.45,
2005-08-05,Price,Price on NSE,69.53,
2005-08-12,Price,Price on NSE,73.91,
2005-08-19,Price,Price on NSE,73.75,
2005-08-26,Price,Price on NSE,76.49,
2005-09-02,Price,Price on NSE,82.70,
2005-09-09,Price,Price on NSE,81.08,
2005-09-16,Price,Price on NSE,83.23,
2005-09-23,Price,Price on NSE,78.41,
2005-09-30,Price,Price on NSE,83.40,
2005-10-07,Price,Price on NSE,82.92,
2005-10-14,Price,Price on NSE,75.39,
2005-10-21,Price,Price on NSE,72.05,
2005-10-28,Price,Price on NSE,69.50,
2005-11-02,Price,Price on NSE,71.74,
2005-11-11,Price,Price on NSE,73.92,
2005-11-18,Price,Price on NSE,75.95,
2005-11-26,Price,Price on NSE,79.57,
2005-12-02,Price,Price on NSE,81.51,
2005-12-09,Price,Price on NSE,82.28,
2005-12-16,Price,Price on NSE,82.85,
2005-12-23,Price,Price on NSE,86.18,
2005-12-30,Price,Price on NSE,85.56,
2006-01-06,Price,Price on NSE,87.93,
2006-01-13,Price,Price on NSE,90.10,
2006-01-20,Price,Price on NSE,90.95,
2006-01-27,Price,Price on NSE,90.33,
2006-02-03,Price,Price on NSE,85.05,
2006-02-10,Price,Price on NSE,87.43,
2006-02-17,Price,Price on NSE,87.83,
2006-02-24,Price,Price on NSE,85.09,
2006-03-03,Price,Price on NSE,83.89,
2006-03-10,Price,Price on NSE,84.36,
2006-03-17,Price,Price on NSE,84.27,
2006-03-24,Price,Price on NSE,81.87,
2006-03-31,Price,Price on NSE,86.39,
2006-04-07,Price,Price on NSE,87.44,
2006-04-13,Price,Price on NSE,84.97,
2006-04-21,Price,Price on NSE,81.07,
2006-04-29,Price,Price on NSE,80.69,
2006-05-05,Price,Price on NSE,82.20,
2006-05-12,Price,Price on NSE,84.35,
2006-05-19,Price,Price on NSE,81.23,
2006-05-26,Price,Price on NSE,76.67,
2006-06-02,Price,Price on NSE,79.79,
2006-06-09,Price,Price on NSE,69.33,
2006-06-16,Price,Price on NSE,70.96,
2006-06-25,Price,Price on NSE,70.36,
2006-06-30,Price,Price on NSE,66.62,
2006-07-07,Price,Price on NSE,64.22,
2006-07-14,Price,Price on NSE,63.68,
2006-07-21,Price,Price on NSE,62.10,
2006-07-28,Price,Price on NSE,65.04,
2006-08-04,Price,Price on NSE,67.35,
2006-08-11,Price,Price on NSE,72.47,
2006-08-18,Price,Price on NSE,72.67,
2006-08-25,Price,Price on NSE,77.13,
2006-09-01,Price,Price on NSE,79.29,
2006-09-08,Price,Price on NSE,82.93,
2006-09-15,Price,Price on NSE,84.84,
2006-09-22,Price,Price on NSE,82.25,
2006-09-29,Price,Price on NSE,83.49,
2006-10-06,Price,Price on NSE,82.54,
2006-10-13,Price,Price on NSE,82.66,
