date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,73.00,
2005-04-08,Price,Price on NSE,71.54,
2005-04-15,Price,Price on NSE,70.00,
2005-04-22,Price,Price on NSE,70.92,
2005-04-29,Price,Price on NSE,68.46,
2005-05-06,Price,Price on NSE,69.17,
2005-05-13,Price,Price on NSE,70.50,
2005-05-20,Price,Price on NSE,69.83,
2005-05-27,Price,Price on NSE,69.25,
2005-06-04,Price,Price on NSE,69.04,
2005-06-10,Price,Price on NSE,71.33,
2005-06-17,Price,Price on NSE,69.12,
2005-06-24,Price,Price on NSE,71.29,
2005-07-01,Price,Price on NSE,70.83,
2005-07-08,Price,Price on NSE,73.96,
2005-07-15,Price,Price on NSE,76.62,
2005-07-22,Price,Price on NSE,77.25,
2005-07-29,Price,Price on NSE,78.17,
2005-08-05,Price,Price on NSE,80.42,
2005-08-12,Price,Price on NSE,80.12,
2005-08-19,Price,Price on NSE,80.71,
2005-08-26,Price,Price on NSE,82.58,
2005-09-02,Price,Price on NSE,86.37,
2005-09-09,Price,Price on NSE,85.54,
2005-09-16,Price,Price on NSE,86.75,
2005-09-23,Price,Price on NSE,85.25,
2005-09-30,Price,Price on NSE,88.29,
2005-10-07,Price,Price on NSE,89.50,
2005-10-14,Price,Price on NSE,85.54,
2005-10-21,Price,Price on NSE,81.50,
2005-10-28,Price,Price on NSE,78.50,
2005-11-02,Price,Price on NSE,81.25,
2005-11-11,Price,Price on NSE,86.71,
2005-11-18,Price,Price on NSE,85.42,
2005-11-26,Price,Price on NSE,88.12,
2005-12-02,Price,Price on NSE,86.54,
2005-12-09,Price,Price on NSE,87.96,
2005-12-16,Price,Price on NSE,88.92,
2005-12-23,Price,Price on NSE,90.08,
2005-12-30,Price,Price on NSE,93.33,
2006-01-06,Price,Price on NSE,95.21,
2006-01-13,Price,Price on NSE,96.33,
2006-01-20,Price,Price on NSE,93.71,
2006-01-27,Price,Price on NSE,95.00,
2006-02-03,Price,Price on NSE,98.21,
2006-02-10,Price,Price on NSE,101.00,
2006-02-17,Price,Price on NSE,101.62,
2006-02-24,Price,Price on NSE,110.58,
2006-03-03,Price,Price on NSE,109.25,
2006-03-10,Price,Price on NSE,114.12,
2006-03-17,Price,Price on NSE,114.37,
2006-03-24,Price,Price on NSE,112.96,
2006-03-31,Price,Price on NSE,111.75,
2006-04-07,Price,Price on NSE,114.87,
2006-04-13,Price,Price on NSE,114.96,
2006-04-21,Price,Price on NSE,113.29,
2006-04-29,Price,Price on NSE,113.37,
2006-05-05,Price,Price on NSE,110.42,
2006-05-12,Price,Price on NSE,109.17,
2006-05-19,Price,Price on NSE,98.50,
2006-05-26,Price,Price on NSE,97.71,
2006-06-02,Price,Price on NSE,91.62,
2006-06-09,Price,Price on NSE,90.50,
2006-06-16,Price,Price on NSE,91.29,
2006-06-25,Price,Price on NSE,96.12,
2006-06-30,Price,Price on NSE,92.42,
2006-07-07,Price,Price on NSE,96.25,
