date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,175.38,
2005-04-08,Price,Price on NSE,170.75,
2005-04-15,Price,Price on NSE,169.25,
2005-04-22,Price,Price on NSE,167.80,
2005-04-29,Price,Price on NSE,170.28,
2005-05-06,Price,Price on NSE,160.70,
2005-05-13,Price,Price on NSE,163.30,
2005-05-20,Price,Price on NSE,163.30,
2005-05-27,Price,Price on NSE,162.25,
2005-06-04,Price,Price on NSE,167.63,
2005-06-10,Price,Price on NSE,164.85,
2005-06-17,Price,Price on NSE,166.13,
2005-06-24,Price,Price on NSE,169.43,
2005-07-01,Price,Price on NSE,177.20,
2005-07-08,Price,Price on NSE,177.23,
2005-07-15,Price,Price on NSE,177.78,
2005-07-22,Price,Price on NSE,185.53,
2005-07-29,Price,Price on NSE,189.53,
2005-08-05,Price,Price on NSE,188.80,
2005-08-12,Price,Price on NSE,187.33,
2005-08-19,Price,Price on NSE,184.98,
2005-08-26,Price,Price on NSE,187.35,
2005-09-02,Price,Price on NSE,191.73,
2005-09-09,Price,Price on NSE,200.40,
2005-09-16,Price,Price on NSE,199.68,
2005-09-23,Price,Price on NSE,236.40,
2005-09-30,Price,Price on NSE,229.20,
2005-10-07,Price,Price on NSE,221.50,
2005-10-14,Price,Price on NSE,208.20,
2005-10-21,Price,Price on NSE,197.18,
2005-10-28,Price,Price on NSE,218.25,
2005-11-02,Price,Price on NSE,221.45,
2005-11-11,Price,Price on NSE,238.95,
2005-11-18,Price,Price on NSE,230.13,
2005-11-26,Price,Price on NSE,229.25,
2005-12-02,Price,Price on NSE,220.58,
2005-12-09,Price,Price on NSE,224.40,
2005-12-16,Price,Price on NSE,228.55,
2005-12-23,Price,Price on NSE,228.05,
2005-12-30,Price,Price on NSE,249.28,
2006-01-06,Price,Price on NSE,268.80,
2006-01-13,Price,Price on NSE,259.40,
2006-01-20,Price,Price on NSE,254.90,
2006-01-27,Price,Price on NSE,273.23,
2006-02-03,Price,Price on NSE,253.30,
2006-02-10,Price,Price on NSE,271.38,
2006-02-17,Price,Price on NSE,253.98,
2006-02-24,Price,Price on NSE,265.03,
2006-03-03,Price,Price on NSE,262.10,
2006-03-10,Price,Price on NSE,259.68,
2006-03-17,Price,Price on NSE,257.20,
2006-03-24,Price,Price on NSE,260.38,
2006-03-31,Price,Price on NSE,253.40,
2006-04-07,Price,Price on NSE,255.03,
2006-04-13,Price,Price on NSE,244.75,
2006-04-21,Price,Price on NSE,241.80,
2006-04-29,Price,Price on NSE,242.88,
2006-05-05,Price,Price on NSE,248.08,
2006-05-12,Price,Price on NSE,239.30,
2006-05-19,Price,Price on NSE,222.23,
2006-05-26,Price,Price on NSE,212.03,
2006-06-02,Price,Price on NSE,207.20,
2006-06-09,Price,Price on NSE,180.80,
2006-06-16,Price,Price on NSE,202.03,
2006-06-25,Price,Price on NSE,226.70,
2006-06-30,Price,Price on NSE,200.45,
2006-07-07,Price,Price on NSE,210.70,
2006-07-14,Price,Price on NSE,200.05,
2006-07-21,Price,Price on NSE,198.53,
2006-07-28,Price,Price on NSE,199.60,
2006-08-04,Price,Price on NSE,202.73,
2006-08-11,Price,Price on NSE,211.18,
2006-08-18,Price,Price on NSE,220.45,
2006-08-25,Price,Price on NSE,221.00,
2006-09-01,Price,Price on NSE,220.88,
2006-09-08,Price,Price on NSE,222.00,
2006-09-15,Price,Price on NSE,213.15,
2006-09-22,Price,Price on NSE,218.33,
2006-09-29,Price,Price on NSE,238.00,
2006-10-06,Price,Price on NSE,240.05,
2006-10-13,Price,Price on NSE,249.05,
2006-10-21,Price,Price on NSE,229.93,
2006-10-27,Price,Price on NSE,222.73,
2006-11-03,Price,Price on NSE,227.68,
2006-11-10,Price,Price on NSE,269.63,
2006-11-17,Price,Price on NSE,244.18,
2006-11-24,Price,Price on NSE,232.38,
2006-12-01,Price,Price on NSE,221.23,
2006-12-08,Price,Price on NSE,222.08,
2006-12-15,Price,Price on NSE,219.45,
2006-12-22,Price,Price on NSE,220.55,
2006-12-29,Price,Price on NSE,214.70,
2007-01-05,Price,Price on NSE,212.95,
2007-01-12,Price,Price on NSE,210.73,
2007-01-19,Price,Price on NSE,207.93,
2007-01-25,Price,Price on NSE,225.78,
2007-02-02,Price,Price on NSE,230.08,
2007-02-09,Price,Price on NSE,230.65,
2007-02-15,Price,Price on NSE,241.75,
2007-02-23,Price,Price on NSE,245.55,
2007-03-02,Price,Price on NSE,249.93,
2007-03-09,Price,Price on NSE,246.43,
2007-03-16,Price,Price on NSE,242.38,
2007-03-23,Price,Price on NSE,245.08,
2007-03-30,Price,Price on NSE,249.43,
2007-04-05,Price,Price on NSE,248.13,
2007-04-13,Price,Price on NSE,259.83,
2007-04-20,Price,Price on NSE,250.30,
2007-04-27,Price,Price on NSE,250.63,
2007-05-04,Price,Price on NSE,251.88,
2007-05-11,Price,Price on NSE,239.85,
2007-05-18,Price,Price on NSE,245.63,
2007-05-25,Price,Price on NSE,238.80,
2007-06-01,Price,Price on NSE,248.33,
2007-06-08,Price,Price on NSE,246.20,
2007-06-15,Price,Price on NSE,257.48,
2007-06-22,Price,Price on NSE,260.13,
2007-06-29,Price,Price on NSE,259.90,
2007-07-06,Price,Price on NSE,247.48,
2007-07-13,Price,Price on NSE,247.10,
2007-07-20,Price,Price on NSE,248.95,
2007-07-27,Price,Price on NSE,248.25,
2007-08-03,Price,Price on NSE,256.35,
2007-08-10,Price,Price on NSE,248.60,
2007-08-17,Price,Price on NSE,242.85,
2007-08-24,Price,Price on NSE,244.98,
2007-08-31,Price,Price on NSE,242.25,
2007-09-07,Price,Price on NSE,238.65,
2007-09-14,Price,Price on NSE,243.10,
2007-09-21,Price,Price on NSE,242.85,
2007-09-28,Price,Price on NSE,242.68,
2007-10-05,Price,Price on NSE,242.98,
2007-10-12,Price,Price on NSE,235.85,
2007-10-19,Price,Price on NSE,237.78,
2007-10-26,Price,Price on NSE,243.00,
2007-11-02,Price,Price on NSE,233.08,
2007-11-09,Price,Price on NSE,230.63,
2007-11-16,Price,Price on NSE,234.70,
2007-11-23,Price,Price on NSE,232.38,
2007-11-30,Price,Price on NSE,241.78,
2007-12-07,Price,Price on NSE,245.08,
2007-12-14,Price,Price on NSE,251.18,
2007-12-20,Price,Price on NSE,258.20,
2007-12-28,Price,Price on NSE,254.38,
2008-01-04,Price,Price on NSE,285.50,
2008-01-11,Price,Price on NSE,258.65,
2008-01-18,Price,Price on NSE,245.88,
2008-01-25,Price,Price on NSE,245.18,
2008-02-01,Price,Price on NSE,246.10,
2008-02-08,Price,Price on NSE,238.43,
2008-02-15,Price,Price on NSE,239.30,
2008-02-22,Price,Price on NSE,242.00,
2008-02-29,Price,Price on NSE,248.23,
2008-03-07,Price,Price on NSE,241.53,
2008-03-14,Price,Price on NSE,243.08,
2008-03-19,Price,Price on NSE,250.35,
2008-03-28,Price,Price on NSE,256.08,
2008-04-04,Price,Price on NSE,260.98,
2008-04-11,Price,Price on NSE,252.30,
2008-04-17,Price,Price on NSE,255.95,
2008-04-25,Price,Price on NSE,250.60,
2008-05-02,Price,Price on NSE,253.35,
2008-05-09,Price,Price on NSE,244.95,
2008-05-16,Price,Price on NSE,245.15,
2008-05-23,Price,Price on NSE,244.03,
2008-05-30,Price,Price on NSE,244.98,
2008-06-06,Price,Price on NSE,245.50,
2008-06-13,Price,Price on NSE,246.03,
2008-06-20,Price,Price on NSE,251.35,
2008-06-27,Price,Price on NSE,245.18,
2008-07-04,Price,Price on NSE,245.68,
2008-07-11,Price,Price on NSE,242.70,
2008-07-18,Price,Price on NSE,240.95,
2008-07-25,Price,Price on NSE,244.08,
2008-08-01,Price,Price on NSE,243.20,
2008-08-08,Price,Price on NSE,242.75,
2008-08-14,Price,Price on NSE,239.80,
2008-08-22,Price,Price on NSE,232.48,
2008-08-29,Price,Price on NSE,242.08,
2008-09-05,Price,Price on NSE,254.98,
2008-09-12,Price,Price on NSE,238.30,
2008-09-19,Price,Price on NSE,230.45,
2008-09-26,Price,Price on NSE,212.05,
2008-10-03,Price,Price on NSE,217.68,
2008-10-10,Price,Price on NSE,188.40,
2008-10-17,Price,Price on NSE,219.85,
2008-10-24,Price,Price on NSE,181.43,
2008-10-31,Price,Price on NSE,194.50,
2008-11-07,Price,Price on NSE,199.53,
2008-11-14,Price,Price on NSE,210.00,
2008-11-21,Price,Price on NSE,198.70,
2008-11-28,Price,Price on NSE,187.98,
2008-12-05,Price,Price on NSE,192.45,
2008-12-12,Price,Price on NSE,210.98,
2008-12-19,Price,Price on NSE,219.58,
2008-12-26,Price,Price on NSE,213.08,
2009-01-02,Price,Price on NSE,240.25,
2009-01-09,Price,Price on NSE,218.73,
2009-01-16,Price,Price on NSE,212.38,
2009-01-23,Price,Price on NSE,203.35,
2009-01-30,Price,Price on NSE,202.50,
2009-02-06,Price,Price on NSE,204.78,
2009-02-13,Price,Price on NSE,213.63,
2009-02-20,Price,Price on NSE,200.38,
2009-02-27,Price,Price on NSE,194.48,
2009-03-06,Price,Price on NSE,183.13,
2009-03-13,Price,Price on NSE,188.50,
2009-03-20,Price,Price on NSE,187.43,
2009-03-27,Price,Price on NSE,201.68,
2009-04-02,Price,Price on NSE,199.88,
2009-04-09,Price,Price on NSE,200.10,
2009-04-17,Price,Price on NSE,198.75,
2009-04-24,Price,Price on NSE,198.90,
2009-04-29,Price,Price on NSE,192.03,
2009-05-08,Price,Price on NSE,200.88,
2009-05-15,Price,Price on NSE,199.20,
2009-05-22,Price,Price on NSE,259.85,
2009-05-29,Price,Price on NSE,255.95,
2009-06-05,Price,Price on NSE,250.68,
2009-06-12,Price,Price on NSE,250.10,
2009-06-19,Price,Price on NSE,255.63,
2009-06-26,Price,Price on NSE,300.45,
2009-07-03,Price,Price on NSE,295.35,
2009-07-10,Price,Price on NSE,270.53,
2009-07-17,Price,Price on NSE,276.18,
2009-07-24,Price,Price on NSE,289.90,
2009-07-31,Price,Price on NSE,277.30,
2009-08-07,Price,Price on NSE,271.00,
2009-08-14,Price,Price on NSE,269.60,
2009-08-21,Price,Price on NSE,272.43,
2009-08-28,Price,Price on NSE,264.95,
2009-09-04,Price,Price on NSE,259.83,
2009-09-11,Price,Price on NSE,292.30,
2009-09-18,Price,Price on NSE,274.58,
2009-09-25,Price,Price on NSE,262.68,
2009-10-01,Price,Price on NSE,268.98,
2009-10-09,Price,Price on NSE,275.08,
2009-10-17,Price,Price on NSE,277.75,
2009-10-23,Price,Price on NSE,273.55,
2009-10-30,Price,Price on NSE,267.85,
2009-11-06,Price,Price on NSE,266.50,
2009-11-13,Price,Price on NSE,265.00,
2009-11-20,Price,Price on NSE,266.10,
2009-11-27,Price,Price on NSE,266.03,
2009-12-04,Price,Price on NSE,275.70,
2009-12-11,Price,Price on NSE,280.05,
2009-12-18,Price,Price on NSE,281.98,
2009-12-24,Price,Price on NSE,297.48,
2009-12-31,Price,Price on NSE,328.40,
2010-01-08,Price,Price on NSE,355.73,
2010-01-15,Price,Price on NSE,348.35,
2010-01-22,Price,Price on NSE,333.40,
2010-01-29,Price,Price on NSE,340.98,
2010-02-06,Price,Price on NSE,336.95,
2010-02-11,Price,Price on NSE,328.28,
2010-02-19,Price,Price on NSE,337.80,
2010-02-26,Price,Price on NSE,341.50,
2010-03-05,Price,Price on NSE,360.20,
2010-03-12,Price,Price on NSE,352.28,
2010-03-19,Price,Price on NSE,368.23,
2010-03-26,Price,Price on NSE,357.50,
2010-04-01,Price,Price on NSE,368.28,
2010-04-09,Price,Price on NSE,362.03,
2010-04-16,Price,Price on NSE,384.58,
2010-04-23,Price,Price on NSE,391.75,
2010-04-30,Price,Price on NSE,392.20,
2010-05-07,Price,Price on NSE,367.93,
2010-05-14,Price,Price on NSE,360.23,
2010-05-21,Price,Price on NSE,344.70,
2010-05-28,Price,Price on NSE,382.00,
2010-06-04,Price,Price on NSE,377.00,
2010-06-11,Price,Price on NSE,383.70,
2010-06-18,Price,Price on NSE,386.65,
2010-06-25,Price,Price on NSE,394.60,
2010-07-02,Price,Price on NSE,375.88,
2010-07-09,Price,Price on NSE,380.20,
2010-07-16,Price,Price on NSE,388.50,
2010-07-23,Price,Price on NSE,378.78,
2010-07-30,Price,Price on NSE,392.03,
2010-08-06,Price,Price on NSE,399.20,
2010-08-13,Price,Price on NSE,392.58,
2010-08-20,Price,Price on NSE,406.73,
2010-08-27,Price,Price on NSE,404.03,
2010-09-03,Price,Price on NSE,412.75,
2010-09-09,Price,Price on NSE,421.25,
2010-09-17,Price,Price on NSE,409.55,
2010-09-24,Price,Price on NSE,427.50,
2010-10-01,Price,Price on NSE,453.45,
2010-10-08,Price,Price on NSE,530.50,
2010-10-15,Price,Price on NSE,532.50,
2010-10-22,Price,Price on NSE,516.55,
2010-10-29,Price,Price on NSE,521.90,
2010-11-05,Price,Price on NSE,521.20,
2010-11-12,Price,Price on NSE,507.65,
2010-11-19,Price,Price on NSE,495.70,
2010-11-26,Price,Price on NSE,463.00,
2010-12-03,Price,Price on NSE,505.90,
2010-12-10,Price,Price on NSE,469.85,
2010-12-16,Price,Price on NSE,477.60,
2010-12-24,Price,Price on NSE,466.50,
2010-12-31,Price,Price on NSE,455.25,
2011-01-07,Price,Price on NSE,458.90,
2011-01-14,Price,Price on NSE,470.70,
2011-01-21,Price,Price on NSE,477.65,
2011-01-28,Price,Price on NSE,482.70,
2011-02-04,Price,Price on NSE,456.20,
2011-02-11,Price,Price on NSE,454.95,
2011-02-18,Price,Price on NSE,473.65,
2011-02-25,Price,Price on NSE,462.95,
2011-03-04,Price,Price on NSE,462.85,
2011-03-11,Price,Price on NSE,465.35,
2011-03-18,Price,Price on NSE,490.85,
2011-03-25,Price,Price on NSE,480.30,
2011-04-01,Price,Price on NSE,477.25,
2011-04-08,Price,Price on NSE,489.75,
2011-04-15,Price,Price on NSE,499.05,
2011-04-21,Price,Price on NSE,480.50,
2011-04-29,Price,Price on NSE,474.70,
2011-05-06,Price,Price on NSE,470.50,
2011-05-13,Price,Price on NSE,482.05,
2011-05-20,Price,Price on NSE,484.70,
2011-05-27,Price,Price on NSE,484.10,
