date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,47.04,
2005-04-08,Price,Price on NSE,45.92,
2005-04-15,Price,Price on NSE,47.83,
2005-04-22,Price,Price on NSE,48.10,
2005-04-29,Price,Price on NSE,46.22,
2005-05-06,Price,Price on NSE,47.87,
2005-05-13,Price,Price on NSE,47.27,
2005-05-20,Price,Price on NSE,48.25,
2005-05-27,Price,Price on NSE,51.21,
2005-06-04,Price,Price on NSE,51.70,
2005-06-10,Price,Price on NSE,53.51,
2005-06-17,Price,Price on NSE,52.24,
2005-06-24,Price,Price on NSE,52.40,
2005-07-01,Price,Price on NSE,50.60,
2005-07-08,Price,Price on NSE,50.85,
2005-07-15,Price,Price on NSE,56.61,
2005-07-22,Price,Price on NSE,57.25,
2005-07-29,Price,Price on NSE,57.76,
2005-08-05,Price,Price on NSE,57.32,
2005-08-12,Price,Price on NSE,58.51,
2005-08-19,Price,Price on NSE,60.69,
2005-08-26,Price,Price on NSE,61.31,
2005-09-02,Price,Price on NSE,61.68,
2005-09-09,Price,Price on NSE,62.67,
2005-09-16,Price,Price on NSE,61.64,
2005-09-23,Price,Price on NSE,61.24,
2005-09-30,Price,Price on NSE,67.01,
2005-10-07,Price,Price on NSE,65.50,
2005-10-14,Price,Price on NSE,62.21,
2005-10-21,Price,Price on NSE,62.67,
2005-10-28,Price,Price on NSE,64.27,
2005-11-02,Price,Price on NSE,64.99,
2005-11-11,Price,Price on NSE,72.65,
2005-11-18,Price,Price on NSE,67.18,
2005-11-26,Price,Price on NSE,68.17,
2005-12-02,Price,Price on NSE,70.59,
2005-12-09,Price,Price on NSE,70.46,
2005-12-16,Price,Price on NSE,75.18,
2005-12-23,Price,Price on NSE,77.67,
2005-12-30,Price,Price on NSE,76.70,
2006-01-06,Price,Price on NSE,80.00,
2006-01-13,Price,Price on NSE,82.35,
2006-01-20,Price,Price on NSE,83.36,
2006-01-27,Price,Price on NSE,88.62,
2006-02-03,Price,Price on NSE,89.98,
2006-02-10,Price,Price on NSE,87.33,
2006-02-17,Price,Price on NSE,86.10,
2006-02-24,Price,Price on NSE,88.64,
2006-03-03,Price,Price on NSE,89.31,
2006-03-10,Price,Price on NSE,88.73,
2006-03-17,Price,Price on NSE,86.96,
2006-03-24,Price,Price on NSE,87.53,
2006-03-31,Price,Price on NSE,83.89,
2006-04-07,Price,Price on NSE,88.61,
2006-04-13,Price,Price on NSE,84.26,
2006-04-21,Price,Price on NSE,86.21,
2006-04-29,Price,Price on NSE,88.91,
2006-05-05,Price,Price on NSE,96.17,
2006-05-12,Price,Price on NSE,92.22,
2006-05-19,Price,Price on NSE,84.82,
2006-05-26,Price,Price on NSE,82.31,
2006-06-02,Price,Price on NSE,82.51,
2006-06-09,Price,Price on NSE,74.95,
2006-06-16,Price,Price on NSE,78.49,
2006-06-25,Price,Price on NSE,79.51,
2006-06-30,Price,Price on NSE,75.72,
2006-07-07,Price,Price on NSE,72.52,
2006-07-14,Price,Price on NSE,69.76,
2006-07-21,Price,Price on NSE,68.00,
2006-07-28,Price,Price on NSE,71.82,
2006-08-04,Price,Price on NSE,71.93,
2006-08-11,Price,Price on NSE,74.44,
2006-08-18,Price,Price on NSE,71.82,
2006-08-25,Price,Price on NSE,72.36,
2006-09-01,Price,Price on NSE,76.38,
2006-09-08,Price,Price on NSE,75.43,
2006-09-15,Price,Price on NSE,73.58,
2006-09-22,Price,Price on NSE,73.50,
2006-09-29,Price,Price on NSE,78.10,
2006-10-06,Price,Price on NSE,78.45,
2006-10-13,Price,Price on NSE,84.00,
2006-10-21,Price,Price on NSE,89.04,
2006-10-27,Price,Price on NSE,93.24,
2006-11-03,Price,Price on NSE,95.69,
2006-11-10,Price,Price on NSE,89.90,
2006-11-17,Price,Price on NSE,93.05,
2006-11-24,Price,Price on NSE,105.33,
2006-12-01,Price,Price on NSE,103.57,
2006-12-08,Price,Price on NSE,100.58,
2006-12-15,Price,Price on NSE,97.56,
