date,metric,label,value,delivery
2005-04-01,Price,Price on NSE,126.52,
2005-04-08,Price,Price on NSE,126.38,
2005-04-15,Price,Price on NSE,126.57,
2005-04-22,Price,Price on NSE,126.52,
2005-04-29,Price,Price on NSE,131.65,
2005-05-06,Price,Price on NSE,128.34,
2005-05-13,Price,Price on NSE,125.95,
2005-05-20,Price,Price on NSE,124.47,
2005-05-27,Price,Price on NSE,132.27,
2005-06-04,Price,Price on NSE,144.13,
2005-06-10,Price,Price on NSE,139.64,
2005-06-17,Price,Price on NSE,142.94,
2005-06-24,Price,Price on NSE,156.19,
2005-07-01,Price,Price on NSE,157.77,
2005-07-08,Price,Price on NSE,151.84,
2005-07-15,Price,Price on NSE,149.59,
2005-07-22,Price,Price on NSE,154.76,
2005-07-29,Price,Price on NSE,159.50,
2005-08-05,Price,Price on NSE,158.20,
2005-08-12,Price,Price on NSE,161.36,
2005-08-19,Price,Price on NSE,160.50,
2005-08-26,Price,Price on NSE,156.58,
2005-09-02,Price,Price on NSE,161.84,
2005-09-09,Price,Price on NSE,158.49,
2005-09-16,Price,Price on NSE,169.98,
2005-09-23,Price,Price on NSE,162.56,
2005-09-30,Price,Price on NSE,173.37,
2005-10-07,Price,Price on NSE,172.37,
2005-10-14,Price,Price on NSE,165.76,
2005-10-21,Price,Price on NSE,163.95,
2005-10-28,Price,Price on NSE,150.88,
2005-11-02,Price,Price on NSE,157.87,
2005-11-11,Price,Price on NSE,164.81,
2005-11-18,Price,Price on NSE,165.24,
2005-11-26,Price,Price on NSE,177.68,
2005-12-02,Price,Price on NSE,177.63,
2005-12-09,Price,Price on NSE,180.84,
2005-12-16,Price,Price on NSE,180.26,
2005-12-23,Price,Price on NSE,184.81,
2005-12-30,Price,Price on NSE,188.73,
2006-01-06,Price,Price on NSE,185.19,
2006-01-13,Price,Price on NSE,178.64,
2006-01-20,Price,Price on NSE,178.40,
2006-01-27,Price,Price on NSE,186.72,
2006-02-03,Price,Price on NSE,182.13,
2006-02-10,Price,Price on NSE,199.12,
2006-02-17,Price,Price on NSE,220.80,
2006-02-24,Price,Price on NSE,231.80,
2006-03-03,Price,Price on NSE,233.76,
2006-03-10,Price,Price on NSE,241.18,
2006-03-17,Price,Price on NSE,243.14,
2006-03-24,Price,Price on NSE,244.68,
2006-03-31,Price,Price on NSE,260.32,
2006-04-07,Price,Price on NSE,269.42,
2006-04-13,Price,Price on NSE,259.94,
2006-04-21,Price,Price on NSE,272.57,
2006-04-29,Price,Price on NSE,277.07,
2006-05-05,Price,Price on NSE,272.67,
2006-05-12,Price,Price on NSE,261.76,
2006-05-19,Price,Price on NSE,232.62,
2006-05-26,Price,Price on NSE,233.09,
2006-06-02,Price,Price on NSE,231.61,
2006-06-09,Price,Price on NSE,197.30,
2006-06-16,Price,Price on NSE,206.39,
2006-06-25,Price,Price on NSE,211.61,
2006-06-30,Price,Price on NSE,219.22,
2006-07-07,Price,Price on NSE,227.50,
2006-07-14,Price,Price on NSE,230.94,
2006-07-21,Price,Price on NSE,213.95,
2006-07-28,Price,Price on NSE,232.28,
2006-08-04,Price,Price on NSE,211.03,
2006-08-11,Price,Price on NSE,213.62,
2006-08-18,Price,Price on NSE,227.74,
2006-08-25,Price,Price on NSE,226.44,
2006-09-01,Price,Price on NSE,228.60,
2006-09-08,Price,Price on NSE,230.56,
2006-09-15,Price,Price on NSE,233.33,
2006-09-22,Price,Price on NSE,247.02,
2006-09-29,Price,Price on NSE,246.11,
2006-10-06,Price,Price on NSE,234.87,
2006-10-13,Price,Price on NSE,226.01,
2006-10-21,Price,Price on NSE,221.94,
2006-10-27,Price,Price on NSE,216.39,
2006-11-03,Price,Price on NSE,226.01,
2006-11-10,Price,Price on NSE,242.43,
2006-11-17,Price,Price on NSE,229.36,
2006-11-24,Price,Price on NSE,232.38,
2006-12-01,Price,Price on NSE,230.18,
2006-12-08,Price,Price on NSE,223.86,
2006-12-15,Price,Price on NSE,220.84,
2006-12-22,Price,Price on NSE,209.93,
2006-12-29,Price,Price on NSE,207.11,
2007-01-05,Price,Price on NSE,204.19,
2007-01-12,Price,Price on NSE,210.27,
2007-01-19,Price,Price on NSE,212.23,
2007-01-25,Price,Price on NSE,206.97,
2007-02-02,Price,Price on NSE,200.08,
2007-02-09,Price,Price on NSE,194.00,
2007-02-15,Price,Price on NSE,197.11,
2007-02-23,Price,Price on NSE,180.07,
2007-03-02,Price,Price on NSE,171.36,
2007-03-09,Price,Price on NSE,175.86,
2007-03-16,Price,Price on NSE,169.35,
2007-03-23,Price,Price on NSE,190.03,
2007-03-30,Price,Price on NSE,196.39,
2007-04-05,Price,Price on NSE,191.41,
2007-04-13,Price,Price on NSE,197.83,
2007-04-20,Price,Price on NSE,196.53,
2007-04-27,Price,Price on NSE,201.80,
2007-05-04,Price,Price on NSE,186.77,
2007-05-11,Price,Price on NSE,177.73,
2007-05-18,Price,Price on NSE,185.29,
2007-05-25,Price,Price on NSE,194.43,
2007-06-01,Price,Price on NSE,192.90,
2007-06-08,Price,Price on NSE,180.84,
2007-06-15,Price,Price on NSE,179.12,
2007-06-22,Price,Price on NSE,184.09,
2007-06-29,Price,Price on NSE,180.50,
2007-07-06,Price,Price on NSE,192.51,
2007-07-13,Price,Price on NSE,193.76,
2007-07-20,Price,Price on NSE,185.82,
2007-07-27,Price,Price on NSE,187.49,
2007-08-03,Price,Price on NSE,196.58,
2007-08-10,Price,Price on NSE,187.68,
2007-08-17,Price,Price on NSE,184.24,
2007-08-24,Price,Price on NSE,190.84,
2007-08-31,Price,Price on NSE,199.36,
2007-09-07,Price,Price on NSE,204.77,
2007-09-14,Price,Price on NSE,202.95,
2007-09-21,Price,Price on NSE,209.98,
2007-09-28,Price,Price on NSE,211.13,
2007-10-05,Price,Price on NSE,212.37,
2007-10-12,Price,Price on NSE,211.75,
2007-10-19,Price,Price on NSE,196.92,
2007-10-26,Price,Price on NSE,208.45,
2007-11-02,Price,Price on NSE,187.39,
2007-11-09,Price,Price on NSE,184.91,
2007-11-16,Price,Price on NSE,192.71,
2007-11-23,Price,Price on NSE,197.92,
2007-11-30,Price,Price on NSE,197.87,
2007-12-07,Price,Price on NSE,199.64,
2007-12-14,Price,Price on NSE,209.31,
2007-12-20,Price,Price on NSE,203.76,
2007-12-28,Price,Price on NSE,207.06,
2008-01-04,Price,Price on NSE,222.09,
2008-01-11,Price,Price on NSE,214.10,
2008-01-18,Price,Price on NSE,204.72,
2008-01-25,Price,Price on NSE,191.56,
2008-02-01,Price,Price on NSE,198.98,
2008-02-08,Price,Price on NSE,202.18,
2008-02-15,Price,Price on NSE,202.09,
2008-02-22,Price,Price on NSE,207.01,
2008-02-29,Price,Price on NSE,217.73,
2008-03-07,Price,Price on NSE,216.11,
2008-03-14,Price,Price on NSE,216.54,
2008-03-19,Price,Price on NSE,215.92,
2008-03-28,Price,Price on NSE,231.80,
2008-04-04,Price,Price on NSE,231.47,
2008-04-11,Price,Price on NSE,225.39,
2008-04-17,Price,Price on NSE,221.94,
2008-04-25,Price,Price on NSE,239.55,
2008-05-02,Price,Price on NSE,239.70,
2008-05-09,Price,Price on NSE,241.13,
2008-05-16,Price,Price on NSE,233.48,
2008-05-23,Price,Price on NSE,225.10,
2008-05-30,Price,Price on NSE,226.92,
2008-06-06,Price,Price on NSE,227.07,
2008-06-13,Price,Price on NSE,217.02,
2008-06-20,Price,Price on NSE,216.06,
2008-06-27,Price,Price on NSE,199.60,
2008-07-04,Price,Price on NSE,192.85,
2008-07-11,Price,Price on NSE,204.91,
2008-07-18,Price,Price on NSE,210.36,
2008-07-25,Price,Price on NSE,223.19,
2008-08-01,Price,Price on NSE,224.86,
2008-08-08,Price,Price on NSE,231.61,
2008-08-14,Price,Price on NSE,229.36,
2008-08-22,Price,Price on NSE,234.39,
2008-08-29,Price,Price on NSE,234.87,
2008-09-05,Price,Price on NSE,234.58,
2008-09-12,Price,Price on NSE,238.12,
2008-09-19,Price,Price on NSE,234.67,
2008-09-26,Price,Price on NSE,241.66,
2008-10-03,Price,Price on NSE,245.68,
2008-10-10,Price,Price on NSE,212.33,
2008-10-17,Price,Price on NSE,231.18,
2008-10-24,Price,Price on NSE,216.73,
2008-10-31,Price,Price on NSE,212.23,
2008-11-07,Price,Price on NSE,238.98,
2008-11-14,Price,Price on NSE,224.58,
2008-11-21,Price,Price on NSE,224.96,
2008-11-28,Price,Price on NSE,226.25,
2008-12-05,Price,Price on NSE,224.67,
2008-12-12,Price,Price on NSE,230.08,
2008-12-19,Price,Price on NSE,254.25,
2008-12-26,Price,Price on NSE,241.28,
2009-01-02,Price,Price on NSE,236.88,
2009-01-09,Price,Price on NSE,252.09,
2009-01-16,Price,Price on NSE,240.03,
2009-01-23,Price,Price on NSE,236.21,
2009-01-30,Price,Price on NSE,250.42,
2009-02-06,Price,Price on NSE,249.41,
2009-02-13,Price,Price on NSE,248.12,
2009-02-20,Price,Price on NSE,238.55,
2009-02-27,Price,Price on NSE,242.62,
2009-03-06,Price,Price on NSE,214.34,
2009-03-13,Price,Price on NSE,219.55,
2009-03-20,Price,Price on NSE,223.28,
2009-03-27,Price,Price on NSE,229.70,
2009-04-02,Price,Price on NSE,221.08,
2009-04-09,Price,Price on NSE,223.00,
2009-04-17,Price,Price on NSE,228.84,
2009-04-24,Price,Price on NSE,228.07,
2009-04-29,Price,Price on NSE,224.67,
2009-05-08,Price,Price on NSE,223.05,
2009-05-15,Price,Price on NSE,214.67,
2009-05-22,Price,Price on NSE,222.04,
2009-05-29,Price,Price on NSE,220.89,
2009-06-05,Price,Price on NSE,241.18,
2009-06-12,Price,Price on NSE,244.77,
2009-06-19,Price,Price on NSE,249.56,
2009-06-26,Price,Price on NSE,254.63,
2009-07-03,Price,Price on NSE,261.42,
2009-07-10,Price,Price on NSE,255.87,
2009-07-17,Price,Price on NSE,255.30,
2009-07-24,Price,Price on NSE,270.52,
2009-07-31,Price,Price on NSE,278.99,
2009-08-07,Price,Price on NSE,258.03,
2009-08-14,Price,Price on NSE,245.87,
2009-08-21,Price,Price on NSE,249.56,
2009-08-28,Price,Price on NSE,249.17,
2009-09-04,Price,Price on NSE,261.33,
2009-09-11,Price,Price on NSE,245.11,
2009-09-18,Price,Price on NSE,250.42,
2009-09-25,Price,Price on NSE,248.36,
2009-10-01,Price,Price on NSE,254.01,
2009-10-09,Price,Price on NSE,274.58,
2009-10-17,Price,Price on NSE,273.00,
2009-10-23,Price,Price on NSE,268.60,
2009-10-30,Price,Price on NSE,271.33,
2009-11-06,Price,Price on NSE,260.90,
2009-11-13,Price,Price on NSE,258.22,
2009-11-20,Price,Price on NSE,264.73,
2009-11-27,Price,Price on NSE,272.10,
2009-12-04,Price,Price on NSE,260.28,
2009-12-11,Price,Price on NSE,261.23,
2009-12-18,Price,Price on NSE,252.04,
2009-12-24,Price,Price on NSE,254.25,
2009-12-31,Price,Price on NSE,253.43,
2010-01-08,Price,Price on NSE,254.53,
2010-01-15,Price,Price on NSE,245.39,
2010-01-22,Price,Price on NSE,246.88,
2010-01-29,Price,Price on NSE,231.90,
2010-02-06,Price,Price on NSE,221.08,
2010-02-11,Price,Price on NSE,223.38,
2010-02-19,Price,Price on NSE,230.65,
2010-02-26,Price,Price on NSE,226.06,
2010-03-05,Price,Price on NSE,232.57,
2010-03-12,Price,Price on NSE,209.98,
2010-03-19,Price,Price on NSE,219.12,
2010-03-26,Price,Price on NSE,228.26,
2010-04-01,Price,Price on NSE,220.51,
2010-04-09,Price,Price on NSE,211.85,
2010-04-16,Price,Price on NSE,217.26,
2010-04-23,Price,Price on NSE,228.84,
2010-04-30,Price,Price on NSE,229.51,
2010-05-07,Price,Price on NSE,224.53,
2010-05-14,Price,Price on NSE,223.86,
2010-05-21,Price,Price on NSE,220.80,
2010-05-28,Price,Price on NSE,226.20,
2010-06-04,Price,Price on NSE,240.89,
2010-06-11,Price,Price on NSE,241.90,
2010-06-18,Price,Price on NSE,246.69,
2010-06-25,Price,Price on NSE,254.82,
2010-07-02,Price,Price on NSE,256.88,
2010-07-09,Price,Price on NSE,251.14,
2010-07-16,Price,Price on NSE,254.72,
2010-07-23,Price,Price on NSE,250.70,
2010-07-30,Price,Price on NSE,240.66,
2010-08-06,Price,Price on NSE,244.10,
2010-08-13,Price,Price on NSE,254.39,
2010-08-20,Price,Price on NSE,257.36,
2010-08-27,Price,Price on NSE,252.62,
2010-09-03,Price,Price on NSE,261.18,
2010-09-09,Price,Price on NSE,267.07,
2010-09-17,Price,Price on NSE,269.70,
2010-09-24,Price,Price on NSE,301.43,
2010-10-01,Price,Price on NSE,296.40,
2010-10-08,Price,Price on NSE,283.10,
2010-10-15,Price,Price on NSE,285.78,
2010-10-22,Price,Price on NSE,288.32,
2010-10-29,Price,Price on NSE,282.05,
2010-11-05,Price,Price on NSE,289.85,
2010-11-12,Price,Price on NSE,288.84,
2010-11-19,Price,Price on NSE,286.16,
2010-11-26,Price,Price on NSE,280.52,
2010-12-03,Price,Price on NSE,286.40,
2010-12-10,Price,Price on NSE,283.29,
2010-12-16,Price,Price on NSE,281.38,
2010-12-24,Price,Price on NSE,282.34,
2010-12-31,Price,Price on NSE,299.47,
2011-01-07,Price,Price on NSE,299.61,
2011-01-14,Price,Price on NSE,289.56,
2011-01-21,Price,Price on NSE,285.40,
2011-01-28,Price,Price on NSE,260.28,
2011-02-04,Price,Price on NSE,261.23,
2011-02-11,Price,Price on NSE,257.60,
2011-02-18,Price,Price on NSE,267.41,
2011-02-25,Price,Price on NSE,268.27,
2011-03-04,Price,Price on NSE,275.54,
2011-03-11,Price,Price on NSE,265.44,
2011-03-18,Price,Price on NSE,257.45,
2011-03-25,Price,Price on NSE,259.65,
2011-04-01,Price,Price on NSE,271.76,
2011-04-08,Price,Price on NSE,265.16,
2011-04-15,Price,Price on NSE,263.24,
2011-04-21,Price,Price on NSE,276.35,
2011-04-29,Price,Price on NSE,272.96,
2011-05-06,Price,Price on NSE,264.06,
2011-05-13,Price,Price on NSE,293.49,
2011-05-20,Price,Price on NSE,296.88,
2011-05-27,Price,Price on NSE,288.99,
2011-06-03,Price,Price on NSE,304.87,
2011-06-10,Price,Price on NSE,298.08,
2011-06-17,Price,Price on NSE,307.12,
2011-06-24,Price,Price on NSE,310.43,
2011-07-01,Price,Price on NSE,322.29,
2011-07-08,Price,Price on NSE,319.14,
2011-07-15,Price,Price on NSE,315.59,
2011-07-22,Price,Price on NSE,319.37,
2011-07-29,Price,Price on NSE,310.09,
2011-08-05,Price,Price on NSE,305.16,
2011-08-12,Price,Price on NSE,301.53,
2011-08-19,Price,Price on NSE,302.15,
2011-08-26,Price,Price on NSE,305.93,
2011-09-02,Price,Price on NSE,306.26,
2011-09-09,Price,Price on NSE,318.85,
2011-09-16,Price,Price on NSE,324.78,
2011-09-23,Price,Price on NSE,316.93,
2011-09-30,Price,Price on NSE,325.98,
2011-10-07,Price,Price on NSE,315.21,
2011-10-14,Price,Price on NSE,317.22,
2011-10-21,Price,Price on NSE,312.10,
2011-10-28,Price,Price on NSE,335.98,
2011-11-04,Price,Price on NSE,363.35,
2011-11-11,Price,Price on NSE,378.67,
2011-11-18,Price,Price on NSE,373.11,
2011-11-25,Price,Price on NSE,359.67,
2011-12-02,Price,Price on NSE,377.95,
2011-12-09,Price,Price on NSE,369.14,
2011-12-16,Price,Price on NSE,375.94,
2011-12-23,Price,Price on NSE,394.03,
2011-12-30,Price,Price on NSE,389.91,
2012-01-07,Price,Price on NSE,378.67,
2012-01-13,Price,Price on NSE,374.84,
2012-01-20,Price,Price on NSE,374.36,
2012-01-27,Price,Price on NSE,373.21,
2012-02-03,Price,Price on NSE,384.17,
2012-02-10,Price,Price on NSE,370.77,
2012-02-17,Price,Price on NSE,368.57,
2012-02-24,Price,Price on NSE,369.33,
2012-03-03,Price,Price on NSE,364.98,
